"File identification","State Postal Abbreviation","Summary Level","Geographic Component","Logical Record Number","US","Census Region","Census Division","State (Census Code)","State (FIPS Code)","County of current residence","County Subdivision (FIPS)","Place (FIPS Code)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/ Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/ Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (Census)","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Statistical Area- Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Area","New England City and Town Combined Statistical Area","New England City and Town Area Division","Urban Area","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","5-digit ZIP Code Tabulation Area","Subminor Civil Division (FIPS)","State-School District (Elementary)","State-School District (Secondary)","State-School District (Unified)","Urban/Rural","Principal City Indicator","Public Use Microdata Area – 5% File","Geographic Identifier","Area Name","Tribal Tract","Tribal Block Group","Qualifying Name","FIPS","Area (Land)","Area (Water)","Place (State FIPS + Place FIPS)","Urban Area Central Place","Voting District","ZIP Code Tabulation Area (3-digit)","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area - 1% File","Total Population","Total Population:","Total Population: White Alone","Total Population: Black or African American Alone","Total Population: American Indian and Alaska Native Alone","Total Population: Asian Alone","Total Population: Native Hawaiian and Other Pacific Islander Alone","Total Population: Some Other Race Alone","Total Population: Two or More Races","% Total Population: White Alone","% Total Population: Black or African American Alone","% Total Population: American Indian and Alaska Native Alone","% Total Population: Asian Alone","% Total Population: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Some Other Race Alone","% Total Population: Two or More Races","Total Population","Total Population: Not Hispanic or Latino","Total Population: Not Hispanic or Latino: White Alone","Total Population: Not Hispanic or Latino: Black or African American Alone","Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Not Hispanic or Latino: Asian Alone","Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Not Hispanic or Latino: Some Other Race Alone","Total Population: Not Hispanic or Latino: Two or More Races","Total Population: Hispanic or Latino","Total Population: Hispanic or Latino: White Alone","Total Population: Hispanic or Latino: Black or African American Alone","Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Hispanic or Latino: Asian Alone","Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Hispanic or Latino: Some Other Race Alone","Total Population: Hispanic or Latino: Two or More Races","% Total Population: Not Hispanic or Latino","% Total Population: Not Hispanic or Latino: White Alone","% Total Population: Not Hispanic or Latino: Black or African American Alone","% Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Not Hispanic or Latino: Asian Alone","% Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Not Hispanic or Latino: Some Other Race Alone","% Total Population: Not Hispanic or Latino: Two or More Races","% Total Population: Hispanic or Latino","% Total Population: Hispanic or Latino: White Alone","% Total Population: Hispanic or Latino: Black or African American Alone","% Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Hispanic or Latino: Asian Alone","% Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Hispanic or Latino: Some Other Race Alone","% Total Population: Hispanic or Latino: Two or More Races","Total Population","Population Density (Per Sq. Mile)","Area (Land)","Area Total:","Area Total: Area (Land)","Area Total: Area (Water)","% Area Total: Area (Land)","% Area Total: Area (Water)","White Alone Population for Whom Poverty Status Is  Determined:","White Alone Population for Whom Poverty Status Is  Determined: Income Below Poverty Level","White Alone Population for Whom Poverty Status Is  Determined: Income At or Above Poverty Level","% White Alone Population for Whom Poverty Status Is  Determined: Income Below Poverty Level","% White Alone Population for Whom Poverty Status Is  Determined: Income At or Above Poverty Level","Black or African American Alone Population for  Whom Poverty Status Is Determined:","Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income Below Poverty Level","Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income At or Above Poverty Level","% Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income Below Poverty Level","% Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income At or Above Poverty Level","American Indian and Alaska Native Alone  Population for Whom Poverty Status Is Determined:","American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income Below Poverty Level","American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income At or Above Poverty Level","% American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income Below Poverty Level","% American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income At or Above Poverty Level","Asian Alone Population for Whom Poverty Status Is  Determined:","Asian Alone Population for Whom Poverty Status Is  Determined: Income Below Poverty Level","Asian Alone Population for Whom Poverty Status Is  Determined: Income At or Above Poverty Level","% Asian Alone Population for Whom Poverty Status Is  Determined: Income Below Poverty Level","% Asian Alone Population for Whom Poverty Status Is  Determined: Income At or Above Poverty Level","Native Hawaiian and Other Pacific Islander Alone  Population for Whom Poverty Status Is Determined:","Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income Below Poverty Level","Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income At or Above Poverty Level","% Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income Below Poverty Level","% Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income At or Above Poverty Level","Some Other Race Alone Population for Whom Poverty  Status Is Determined:","Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income Below Poverty Level","Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level","% Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income Below Poverty Level","% Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level","Two or More Races Population for Whom Poverty  Status Is Determined:","Two or More Races Population for Whom Poverty  Status Is Determined: Income Below Poverty Level","Two or More Races Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level","% Two or More Races Population for Whom Poverty  Status Is Determined: Income Below Poverty Level","% Two or More Races Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level","Hispanic or Latino Population for Whom Poverty  Status Is Determined:","Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income Below Poverty Level","Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level","% Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income Below Poverty Level","% Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level","White Alone, Not Hispanic or Latino Population  for Whom Poverty Status Is Determined:","White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income Below Poverty Level","White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income At or Above Poverty Level","% White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income Below Poverty Level","% White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income At or Above Poverty Level","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Total:","Total: Under 5 Years","Total: 5 to 9 Years","Total: 10 to 14 Years","Total: 15 to 17 Years","Total: 18 and 19 Years","Total: 20 Years","Total: 21 Years","Total: 22 to 24 Years","Total: 25 to 29 Years","Total: 30 to 34 Years","Total: 35 to 39 Years","Total: 40 to 44 Years","Total: 45 to 49 Years","Total: 50 to 54 Years","Total: 55 to 59 Years","Total: 60 and 61 Years","Total: 62 to 64 Years","Total: 65 and 66 Years","Total: 67 to 69 Years","Total: 70 to 74 Years","Total: 75 to 79 Years","Total: 80 to 84 Years","Total: 85 Years and Over","% Total: Under 5 Years","% Total: 5 to 9 Years","% Total: 10 to 14 Years","% Total: 15 to 17 Years","% Total: 18 and 19 Years","% Total: 20 Years","% Total: 21 Years","% Total: 22 to 24 Years","% Total: 25 to 29 Years","% Total: 30 to 34 Years","% Total: 35 to 39 Years","% Total: 40 to 44 Years","% Total: 45 to 49 Years","% Total: 50 to 54 Years","% Total: 55 to 59 Years","% Total: 60 and 61 Years","% Total: 62 to 64 Years","% Total: 65 and 66 Years","% Total: 67 to 69 Years","% Total: 70 to 74 Years","% Total: 75 to 79 Years","% Total: 80 to 84 Years","% Total: 85 Years and Over","Median Household Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]"
"ACSSF","ma","140","00","0001851",,,,,"25","021",,,"401100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25021401100","Census Tract 4011",,,"Census Tract 4011, Norfolk County, Massachusetts","25021401100","4131254","109096",,,,,,,,4097,4097,3048,104,0,647,0,37,261,74.4,2.54,0,15.79,0,0.9,6.37,4097,3852,2948,59,0,647,0,20,178,245,100,45,0,0,0,17,83,94.02,71.96,1.44,0,15.79,0,0.49,4.34,5.98,2.44,1.1,0,0,0,0.41,2.03,4097,2568.513,1.59508615483933,1.637208,1.595086,0.0421222,97.43,2.57,2927,143,2784,4.89,95.11,85,24,61,28.24,71.76,0,0,0,,,638,23,615,3.61,96.39,0,0,0,,,37,11,26,29.73,70.27,220,12,208,5.45,94.55,211,0,211,0,100,2836,143,2693,5.04,94.96,113230.380377754,127974.121196222,59273.2712486883,,96418.370933893,,,19370.1311647429,36051.3037775446,130151.246065058,4097,142,444,483,221,91,40,30,102,171,74,92,351,322,223,401,67,105,62,83,146,158,176,113,3.47,10.84,11.79,5.39,2.22,0.98,0.73,2.49,4.17,1.81,2.25,8.57,7.86,5.44,9.79,1.64,2.56,1.51,2.03,3.56,3.86,4.3,2.76,221245
"ACSSF","ma","140","00","0002106",,,,,"25","025",,,"000201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000201","Census Tract 2.01",,,"Census Tract 2.01, Suffolk County, Massachusetts","25025000201","599227","0",,,,,,,,4421,4421,3187,82,0,299,0,397,456,72.09,1.85,0,6.76,0,8.98,10.31,4421,3966,2956,82,0,299,0,185,444,455,231,0,0,0,0,212,12,89.71,66.86,1.85,0,6.76,0,4.18,10.04,10.29,5.23,0,0,0,0,4.8,0.27,4421,19108.51,0.231362848013195,0.2313628,0.2313628,0,100,0,3187,344,2843,10.79,89.21,82,33,49,40.24,59.76,0,0,0,,,299,48,251,16.05,83.95,0,0,0,,,390,12,378,3.08,96.92,456,236,220,51.75,48.25,448,32,416,7.14,92.86,2956,324,2632,10.96,89.04,46040.9575026233,54782.9512067156,27945.7004197272,,35501.7890870934,,20597.9039874082,17253.7145855194,27209.8740818468,56216.9228751312,4421,360,158,152,46,30,11,44,344,1123,561,391,343,141,129,117,58,36,200,34,49,8,7,79,8.14,3.57,3.44,1.04,0.68,0.25,1,7.78,25.4,12.69,8.84,7.76,3.19,2.92,2.65,1.31,0.81,4.52,0.77,1.11,0.18,0.16,1.79,113146
"ACSSF","ma","140","00","0002107",,,,,"25","025",,,"000202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000202","Census Tract 2.02",,,"Census Tract 2.02, Suffolk County, Massachusetts","25025000202","601636","0",,,,,,,,4187,4187,2802,251,0,565,0,315,254,66.92,5.99,0,13.49,0,7.52,6.07,4187,3178,2417,88,0,565,0,0,108,1009,385,163,0,0,0,315,146,75.9,57.73,2.1,0,13.49,0,0,2.58,24.1,9.2,3.89,0,0,0,7.52,3.49,4187,18024.65,0.232292968152748,0.232293,0.232293,0,100,0,2802,314,2488,11.21,88.79,251,3,248,1.2,98.8,0,0,0,,,565,245,320,43.36,56.64,0,0,0,,,315,144,171,45.71,54.29,254,2,252,0.79,99.21,1009,229,780,22.7,77.3,2417,231,2186,9.56,90.44,41035.6636935992,48213.8955928646,31863.4784889822,,32824.3441762854,,8454.15267576076,29575.4039874082,20695.2465897167,51296.4113326338,4187,150,348,258,145,29,0,94,543,660,353,436,147,191,206,131,30,40,39,79,123,46,15,124,3.58,8.31,6.16,3.46,0.69,0,2.25,12.97,15.76,8.43,10.41,3.51,4.56,4.92,3.13,0.72,0.96,0.93,1.89,2.94,1.1,0.36,2.96,85171
"ACSSF","ma","140","00","0002108",,,,,"25","025",,,"000301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000301","Census Tract 3.01",,,"Census Tract 3.01, Suffolk County, Massachusetts","25025000301","571431","0",,,,,,,,2896,2896,2068,269,0,212,0,204,143,71.41,9.29,0,7.32,0,7.04,4.94,2896,2535,1924,259,0,212,0,8,132,361,144,10,0,0,0,196,11,87.53,66.44,8.94,0,7.32,0,0.28,4.56,12.47,4.97,0.35,0,0,0,6.77,0.38,2896,13126,0.220630751957152,0.2206308,0.2206308,0,100,0,1976,104,1872,5.26,94.74,248,0,248,0,100,0,0,0,,,212,0,212,0,100,0,0,0,,,200,0,200,0,100,143,5,138,3.5,96.5,353,0,353,0,100,1836,104,1732,5.66,94.34,56104.926547744,57696.9491080797,45609.7193074502,,55352.3530954879,,30621.0519412382,90301.4874081847,43088.2318992655,58137.6075550892,2896,132,52,73,32,7,44,0,407,836,437,95,31,179,200,30,21,32,33,15,95,33,40,72,4.56,1.8,2.52,1.1,0.24,1.52,0,14.05,28.87,15.09,3.28,1.07,6.18,6.91,1.04,0.73,1.1,1.14,0.52,3.28,1.14,1.38,2.49,127262
"ACSSF","ma","140","00","0002109",,,,,"25","025",,,"000302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000302","Census Tract 3.02",,,"Census Tract 3.02, Suffolk County, Massachusetts","25025000302","589979","46101",,,,,,,,3446,3446,2224,254,0,702,45,136,85,64.54,7.37,0,20.37,1.31,3.95,2.47,3446,3139,2161,127,0,702,45,31,73,307,63,127,0,0,0,105,12,91.09,62.71,3.69,0,20.37,1.31,0.9,2.12,8.91,1.83,3.69,0,0,0,3.05,0.35,3446,15127.82,0.227792175098881,0.2455919,0.2277922,0.0177997,92.75,7.25,2224,101,2123,4.54,95.46,254,34,220,13.39,86.61,0,0,0,,,702,9,693,1.28,98.72,45,0,45,0,100,136,0,136,0,100,85,19,66,22.35,77.65,307,1,306,0.33,99.67,2161,101,2060,4.67,95.33,54902.2743966422,62893.7880377754,14607.6705141658,,50096.8992654774,,51481.6762854145,26621.6316894019,19800.3226652676,63873.4942287513,3446,307,29,0,36,52,42,31,239,566,707,336,153,157,174,147,5,58,39,38,84,128,75,43,8.91,0.84,0,1.04,1.51,1.22,0.9,6.94,16.42,20.52,9.75,4.44,4.56,5.05,4.27,0.15,1.68,1.13,1.1,2.44,3.71,2.18,1.25,108538
"ACSSF","ma","140","00","0002110",,,,,"25","025",,,"000401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000401","Census Tract 4.01",,,"Census Tract 4.01, Suffolk County, Massachusetts","25025000401","431042","0",,,,,,,,5537,5537,3928,189,0,964,0,88,368,70.94,3.41,0,17.41,0,1.59,6.65,5537,4788,3567,189,0,938,0,0,94,749,361,0,0,26,0,88,274,86.47,64.42,3.41,0,16.94,0,0,1.7,13.53,6.52,0,0,0.47,0,1.59,4.95,5537,33269.99,0.166426253712372,0.1664263,0.1664263,0,100,0,3909,697,3212,17.83,82.17,189,0,189,0,100,0,0,0,,,964,489,475,50.73,49.27,0,0,0,,,88,0,88,0,100,368,118,250,32.07,67.93,730,177,553,24.25,75.75,3567,614,2953,17.21,82.79,43327.924973767,48571.8651626443,50620.2465897167,,22025.5954879328,,,39870.6925498426,35610.6453305352,50423.4679958027,5537,202,15,31,0,33,30,42,527,1872,615,366,51,79,69,143,87,137,99,63,214,197,200,465,3.65,0.27,0.56,0,0.6,0.54,0.76,9.52,33.81,11.11,6.61,0.92,1.43,1.25,2.58,1.57,2.47,1.79,1.14,3.86,3.56,3.61,8.4,69560
"ACSSF","ma","140","00","0002111",,,,,"25","025",,,"000402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000402","Census Tract 4.02",,,"Census Tract 4.02, Suffolk County, Massachusetts","25025000402","806770","0",,,,,,,,4098,4098,2986,69,0,400,0,268,375,72.86,1.68,0,9.76,0,6.54,9.15,4098,3598,2844,49,0,400,0,118,187,500,142,20,0,0,0,150,188,87.8,69.4,1.2,0,9.76,0,2.88,4.56,12.2,3.47,0.49,0,0,0,3.66,4.59,4098,13155.88,0.311495651717305,0.3114957,0.3114957,0,100,0,2928,287,2641,9.8,90.2,69,23,46,33.33,66.67,0,0,0,,,381,64,317,16.8,83.2,0,0,0,,,256,90,166,35.16,64.84,375,19,356,5.07,94.93,488,142,346,29.1,70.9,2786,247,2539,8.87,91.13,57987.9302203568,51958.9690451207,43408.5204616999,,40002.5760755509,,15076.5897166842,158531.324763903,130431.76023085,52306.4716684155,4098,240,76,81,29,73,77,270,337,905,439,360,188,127,95,138,123,37,35,56,81,174,46,111,5.86,1.85,1.98,0.71,1.78,1.88,6.59,8.22,22.08,10.71,8.78,4.59,3.1,2.32,3.37,3,0.9,0.85,1.37,1.98,4.25,1.12,2.71,103324
"ACSSF","ma","140","00","0002112",,,,,"25","025",,,"000502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000502","Census Tract 5.02",,,"Census Tract 5.02, Suffolk County, Massachusetts","25025000502","847704","334529",,,,,,,,5525,5525,4317,100,0,854,0,127,127,78.14,1.81,0,15.46,0,2.3,2.3,5525,5064,4020,93,0,854,0,17,80,461,297,7,0,0,0,110,47,91.66,72.76,1.68,0,15.46,0,0.31,1.45,8.34,5.38,0.13,0,0,0,1.99,0.85,5525,16880.52,0.327300358148378,0.4564627,0.3273004,0.1291624,71.7,28.3,2235,375,1860,16.78,83.22,80,13,67,16.25,83.75,0,0,0,,,475,164,311,34.53,65.47,0,0,0,,,119,66,53,55.46,44.54,63,37,26,58.73,41.27,282,99,183,35.11,64.89,2073,336,1737,16.21,83.79,30979.0215110178,34131.665792235,11708.3263378804,,21935.5797481637,,19919.6458551941,10856.3168940189,20028.5020986359,35036.0099685205,5525,31,9,74,0,913,683,845,729,736,510,167,82,93,64,117,45,53,44,72,76,51,25,106,0.56,0.16,1.34,0,16.52,12.36,15.29,13.19,13.32,9.23,3.02,1.48,1.68,1.16,2.12,0.81,0.96,0.8,1.3,1.38,0.92,0.45,1.92,73269
"ACSSF","ma","140","00","0002113",,,,,"25","025",,,"000503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000503","Census Tract 5.03",,,"Census Tract 5.03, Suffolk County, Massachusetts","25025000503","139947","0",,,,,,,,2121,2121,1673,56,0,291,0,50,51,78.88,2.64,0,13.72,0,2.36,2.4,2121,1993,1577,47,0,291,0,27,51,128,96,9,0,0,0,23,0,93.97,74.35,2.22,0,13.72,0,1.27,2.4,6.03,4.53,0.42,0,0,0,1.08,0,2121,39253.18,0.0540338410834336,0.05403384,0.05403384,0,100,0,1630,207,1423,12.7,87.3,49,0,49,0,100,0,0,0,,,277,48,229,17.33,82.67,0,0,0,,,43,0,43,0,100,51,16,35,31.37,68.63,121,17,104,14.05,85.95,1534,190,1344,12.39,87.61,52792.1379853095,54759.9239244491,61573.9060860441,,42025.8368310598,,61729.8635886674,31259.5356768101,55506.2172088143,54580.9391395593,2121,57,0,0,0,87,5,37,214,577,499,140,33,77,35,158,41,0,4,16,24,58,9,50,2.69,0,0,0,4.1,0.24,1.74,10.09,27.2,23.53,6.6,1.56,3.63,1.65,7.45,1.93,0,0.19,0.75,1.13,2.73,0.42,2.36,81493
"ACSSF","ma","140","00","0002116",,,,,"25","025",,,"000601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000601","Census Tract 6.01",,,"Census Tract 6.01, Suffolk County, Massachusetts","25025000601","495266","0",,,,,,,,3981,3981,2911,105,4,811,0,51,99,73.12,2.64,0.1,20.37,0,1.28,2.49,3981,3760,2780,76,0,811,0,17,76,221,131,29,4,0,0,34,23,94.45,69.83,1.91,0,20.37,0,0.43,1.91,5.55,3.29,0.73,0.1,0,0,0.85,0.58,3981,20818.6,0.19122327979898,0.1912233,0.1912233,0,100,0,2882,256,2626,8.88,91.12,96,41,55,42.71,57.29,4,0,4,0,100,811,74,737,9.12,90.88,0,0,0,,,49,0,49,0,100,91,44,47,48.35,51.65,219,71,148,32.42,67.58,2751,216,2535,7.85,92.15,49229.1894018888,49251.1699895068,31793.3499475341,,55071.8389296957,,42754.3363064008,22172.1327387198,41436.5477439664,49351.6526757608,3981,54,116,89,19,59,6,43,479,1162,407,242,120,165,100,155,132,167,122,41,130,58,11,104,1.36,2.91,2.24,0.48,1.48,0.15,1.08,12.03,29.19,10.22,6.08,3.01,4.14,2.51,3.89,3.32,4.19,3.06,1.03,3.27,1.46,0.28,2.61,116281
"ACSSF","ma","140","00","0002119",,,,,"25","025",,,"000701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000701","Census Tract 7.01",,,"Census Tract 7.01, Suffolk County, Massachusetts","25025000701","230440","0",,,,,,,,4585,4585,3222,359,34,811,0,67,92,70.27,7.83,0.74,17.69,0,1.46,2.01,4585,4219,2993,359,34,780,0,0,53,366,229,0,0,31,0,67,39,92.02,65.28,7.83,0.74,17.01,0,0,1.16,7.98,4.99,0,0,0.68,0,1.46,0.85,4585,51532.27,0.0889733852048735,0.08897339,0.08897339,0,100,0,3193,572,2621,17.91,82.09,351,39,312,11.11,88.89,34,34,0,100,0,811,97,714,11.96,88.04,0,0,0,,,67,4,63,5.97,94.03,92,7,85,7.61,92.39,366,54,312,14.75,85.25,2964,522,2442,17.61,82.39,46282.7439664218,47241.5162644281,51347.6993704092,,43219.0687303253,,33786.2565582371,42451.8415529906,30443.1138509969,48987.4029380902,4585,0,26,0,4,0,143,21,669,2327,412,252,85,54,26,131,38,101,65,54,101,38,0,38,0,0.57,0,0.09,0,3.12,0.46,14.59,50.75,8.99,5.5,1.85,1.18,0.57,2.86,0.83,2.2,1.42,1.18,2.2,0.83,0,0.83,83953
"ACSSF","ma","140","00","0002120",,,,,"25","025",,,"000703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000703","Census Tract 7.03",,,"Census Tract 7.03, Suffolk County, Massachusetts","25025000703","178001","0",,,,,,,,1919,1919,1194,62,0,557,0,22,84,62.22,3.23,0,29.03,0,1.15,4.38,1919,1606,934,62,0,527,0,0,83,313,260,0,0,30,0,22,1,83.69,48.67,3.23,0,27.46,0,0,4.33,16.31,13.55,0,0,1.56,0,1.15,0.05,1919,27922.24,0.0687265732505324,0.06872658,0.06872658,0,100,0,1194,318,876,26.63,73.37,62,32,30,51.61,48.39,0,0,0,,,557,351,206,63.02,36.98,0,0,0,,,22,0,22,0,100,84,16,68,19.05,80.95,313,122,191,38.98,61.02,934,217,717,23.23,76.77,33176.0335781742,40044.44386149,13607.0304302204,,18413.4522560336,,,41428.1741867786,25399.092339979,44884.3599160546,1919,0,0,0,0,5,144,189,442,745,221,42,9,0,55,16,1,9,0,0,16,0,25,0,0,0,0,0,0.26,7.5,9.85,23.03,38.82,11.52,2.19,0.47,0,2.87,0.83,0.05,0.47,0,0,0.83,0,1.3,0,44700
"ACSSF","ma","140","00","0002121",,,,,"25","025",,,"000704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000704","Census Tract 7.04",,,"Census Tract 7.04, Suffolk County, Massachusetts","25025000704","239779","0",,,,,,,,4145,4145,2017,401,0,1282,0,285,160,48.66,9.67,0,30.93,0,6.88,3.86,4145,3617,1898,289,0,1282,0,0,148,528,119,112,0,0,0,285,12,87.26,45.79,6.97,0,30.93,0,0,3.57,12.74,2.87,2.7,0,0,0,6.88,0.29,4145,44772.48,0.0925791934171124,0.09257919,0.09257919,0,100,0,2017,342,1675,16.96,83.04,401,50,351,12.47,87.53,0,0,0,,,1282,560,722,43.68,56.32,0,0,0,,,285,59,226,20.7,79.3,160,47,113,29.38,70.62,528,95,433,17.99,82.01,1898,318,1580,16.75,83.25,43686.9412381952,51765.3305351521,43458.7618048269,,31864.5251836306,,44331.7051416579,35990.5954879328,30307.0435466946,53271.5241343127,4145,0,157,0,0,12,102,148,750,1223,1024,185,116,102,27,69,36,39,13,45,97,0,0,0,0,3.79,0,0,0.29,2.46,3.57,18.09,29.51,24.7,4.46,2.8,2.46,0.65,1.66,0.87,0.94,0.31,1.09,2.34,0,0,0,66857
"ACSSF","ma","140","00","0002332",,,,,"25","025",,,"981501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025981501","Census Tract 9815.01",,,"Census Tract 9815.01, Suffolk County, Massachusetts","25025981501","897746","1203439",,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0.346621683189266,0.8112721,0.3466217,0.4646504,42.73,57.27,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
