"FIPS","Name of Area","Qualifying Name","State/U.S.-Abbreviation (USPS)","Summary Level","Geographic Component","File Identification","Logical Record Number","US","Region","Division","State (Census Code)","State (FIPS)","County","County Subdivision (FIPS)","Place (FIPS Code)","Place (State FIPS + Place FIPS)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (Census)","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Combined Statistical Area","New England City and Town Area","New England City and Town Area Division","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","ZIP Code Tabulation Area (5-digit)","Subbarrio (FIPS)","School District (Elementary)","School District (Secondary)","School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area - 5% File","Public Use Microdata Area - 1% File","Geographic Identifier","Tribal Tract","Tribal Block Group","Area (Land)","Area (Water)","Total Population","Total Population:","Total Population: White Alone","Total Population: Black or African American Alone","Total Population: American Indian and Alaska Native Alone","Total Population: Asian Alone","Total Population: Native Hawaiian and Other Pacific Islander Alone","Total Population: Some Other Race Alone","Total Population: Two or More Races","% Total Population: White Alone","% Total Population: Black or African American Alone","% Total Population: American Indian and Alaska Native Alone","% Total Population: Asian Alone","% Total Population: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Some Other Race Alone","% Total Population: Two or More Races","Total Population","Total Population: Not Hispanic or Latino","Total Population: Not Hispanic or Latino: White Alone","Total Population: Not Hispanic or Latino: Black or African American Alone","Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Not Hispanic or Latino: Asian Alone","Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Not Hispanic or Latino: Some Other Race Alone","Total Population: Not Hispanic or Latino: Two or More Races","Total Population: Hispanic or Latino","Total Population: Hispanic or Latino: White Alone","Total Population: Hispanic or Latino: Black or African American Alone","Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Hispanic or Latino: Asian Alone","Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Hispanic or Latino: Some Other Race Alone","Total Population: Hispanic or Latino: Two or More Races","% Total Population: Not Hispanic or Latino","% Total Population: Not Hispanic or Latino: White Alone","% Total Population: Not Hispanic or Latino: Black or African American Alone","% Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Not Hispanic or Latino: Asian Alone","% Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Not Hispanic or Latino: Some Other Race Alone","% Total Population: Not Hispanic or Latino: Two or More Races","% Total Population: Hispanic or Latino","% Total Population: Hispanic or Latino: White Alone","% Total Population: Hispanic or Latino: Black or African American Alone","% Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Hispanic or Latino: Asian Alone","% Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Hispanic or Latino: Some Other Race Alone","% Total Population: Hispanic or Latino: Two or More Races","Total Population","Population Density (Per Sq. Mile)","Area (Land)","Area Total:","Area Total: Area (Land)","Area Total: Area (Water)","% Area Total: Area (Land)","% Area Total: Area (Water)","White Alone Population for Whom Poverty Status Is  Determined:","White Alone Population for Whom Poverty Status Is  Determined: Income in 2015 Below Poverty Level","White Alone Population for Whom Poverty Status Is  Determined: Income in 2015 At or Above Poverty Level","% White Alone Population for Whom Poverty Status Is  Determined: Income in 2015 Below Poverty Level","% White Alone Population for Whom Poverty Status Is  Determined: Income in 2015 At or Above Poverty Level","Black or African American Alone Population for  Whom Poverty Status Is Determined:","Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income in 2015 Below Poverty Level","Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income in 2015 At or Above Poverty Level","% Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income in 2015 Below Poverty Level","% Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income in 2015 At or Above Poverty Level","American Indian and Alaska Native Alone  Population for Whom Poverty Status Is Determined:","American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income in 2015 Below Poverty Level","American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income in 2015 At or Above Poverty Level","% American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income in 2015 Below Poverty Level","% American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income in 2015 At or Above Poverty Level","Asian Alone Population for Whom Poverty Status Is  Determined:","Asian Alone Population for Whom Poverty Status Is  Determined: Income in 2015 Below Poverty Level","Asian Alone Population for Whom Poverty Status Is  Determined: Income in 2015 At or Above Poverty Level","% Asian Alone Population for Whom Poverty Status Is  Determined: Income in 2015 Below Poverty Level","% Asian Alone Population for Whom Poverty Status Is  Determined: Income in 2015 At or Above Poverty Level","Native Hawaiian and Other Pacific Islander Alone  Population for Whom Poverty Status Is Determined:","Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income in 2015 Below Poverty Level","Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income in 2015 At or Above Poverty Level","% Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income in 2015 Below Poverty Level","% Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income in 2015 At or Above Poverty Level","Some Other Race Alone Population for Whom Poverty  Status Is Determined:","Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income in 2015 Below Poverty Level","Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income in 2015 At or Above Poverty Level","% Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income in 2015 Below Poverty Level","% Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income in 2015 At or Above Poverty Level","Two or More Races Population for Whom Poverty  Status Is Determined:","Two or More Races Population for Whom Poverty  Status Is Determined: Income in 2015 Below Poverty Level","Two or More Races Population for Whom Poverty  Status Is Determined: Income in 2015 At or Above Poverty Level","% Two or More Races Population for Whom Poverty  Status Is Determined: Income in 2015 Below Poverty Level","% Two or More Races Population for Whom Poverty  Status Is Determined: Income in 2015 At or Above Poverty Level","Hispanic or Latino Population for Whom Poverty  Status Is Determined:","Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income in 2015 Below Poverty Level","Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income in 2015 At or Above Poverty Level","% Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income in 2015 Below Poverty Level","% Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income in 2015 At or Above Poverty Level","White Alone, Not Hispanic or Latino Population  for Whom Poverty Status Is Determined:","White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income in 2015 Below Poverty Level","White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income in 2015 At or Above Poverty Level","% White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income in 2015 Below Poverty Level","% White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income in 2015 At or Above Poverty Level","Per Capita Income (In 2015 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2015 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2015 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2015 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2015 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2015 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2015 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2015 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2015 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2015 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Total:","Total: Under 5 Years","Total: 5 to 9 Years","Total: 10 to 14 Years","Total: 15 to 17 Years","Total: 18 and 19 Years","Total: 20 Years","Total: 21 Years","Total: 22 to 24 Years","Total: 25 to 29 Years","Total: 30 to 34 Years","Total: 35 to 39 Years","Total: 40 to 44 Years","Total: 45 to 49 Years","Total: 50 to 54 Years","Total: 55 to 59 Years","Total: 60 and 61 Years","Total: 62 to 64 Years","Total: 65 and 66 Years","Total: 67 to 69 Years","Total: 70 to 74 Years","Total: 75 to 79 Years","Total: 80 to 84 Years","Total: 85 Years and Over","% Total: Under 5 Years","% Total: 5 to 9 Years","% Total: 10 to 14 Years","% Total: 15 to 17 Years","% Total: 18 and 19 Years","% Total: 20 Years","% Total: 21 Years","% Total: 22 to 24 Years","% Total: 25 to 29 Years","% Total: 30 to 34 Years","% Total: 35 to 39 Years","% Total: 40 to 44 Years","% Total: 45 to 49 Years","% Total: 50 to 54 Years","% Total: 55 to 59 Years","% Total: 60 and 61 Years","% Total: 62 to 64 Years","% Total: 65 and 66 Years","% Total: 67 to 69 Years","% Total: 70 to 74 Years","% Total: 75 to 79 Years","% Total: 80 to 84 Years","% Total: 85 Years and Over","Median Household Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]"
"25021401100","Census Tract 4011, Norfolk County, Massachusetts","Census Tract 4011, Norfolk County, Massachusetts","ma","140","00","ACSSF","0001792",,,,,"25","021",,,,"401100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25021401100",,,"4116816","109096",4596,4596,3712,67,7,575,0,53,182,80.77,1.46,0.15,12.51,0,1.15,3.96,4596,4362,3590,67,7,511,0,5,182,234,122,0,0,64,0,48,0,94.91,78.11,1.46,0.15,11.12,0,0.11,3.96,5.09,2.65,0,0,1.39,0,1.04,0,4596,2891.454,1.58951161163681,1.631634,1.589512,0.0421222,97.42,2.58,3592,108,3484,3.01,96.99,67,29,38,43.28,56.72,0,0,0,,,569,40,529,7.03,92.97,0,0,0,,,41,0,41,0,100,164,0,164,0,100,217,0,217,0,100,3480,108,3372,3.1,96.9,96258.6070507309,101019.389509888,87464.3680137575,,84748.331900258,,,65487.9191745486,40940.6706792777,102063.490971625,4596,266,341,402,211,108,80,53,126,203,166,150,339,352,338,387,152,201,59,148,224,154,10,126,5.79,7.42,8.75,4.59,2.35,1.74,1.15,2.74,4.42,3.61,3.26,7.38,7.66,7.35,8.42,3.31,4.37,1.28,3.22,4.87,3.35,0.22,2.74,176860
"25025000201","Census Tract 2.01, Suffolk County, Massachusetts","Census Tract 2.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002014",,,,,"25","025",,,,"000201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000201",,,"599227","0",3284,3284,2729,143,0,200,0,106,106,83.1,4.35,0,6.09,0,3.23,3.23,3284,2985,2484,143,0,200,0,89,69,299,245,0,0,0,0,17,37,90.9,75.64,4.35,0,6.09,0,2.71,2.1,9.1,7.46,0,0,0,0,0.52,1.13,3284,14194.15,0.231362848013195,0.2313628,0.2313628,0,100,0,2729,273,2456,10,90,143,53,90,37.06,62.94,0,0,0,,,200,19,181,9.5,90.5,0,0,0,,,106,40,66,37.74,62.26,106,66,40,62.26,37.74,299,113,186,37.79,62.21,2484,188,2296,7.57,92.43,45228.0051590714,48983.5683576956,21928.4178847807,,41092.7687016337,,21642.5193465176,11386.7669819433,20087.2312983663,51645.8555460017,3284,55,103,58,11,32,63,145,372,996,342,122,77,136,132,145,60,122,51,79,45,19,87,32,1.67,3.14,1.77,0.33,0.97,1.92,4.42,11.33,30.33,10.41,3.71,2.34,4.14,4.02,4.42,1.83,3.71,1.55,2.41,1.37,0.58,2.65,0.97,78229
"25025000202","Census Tract 2.02, Suffolk County, Massachusetts","Census Tract 2.02, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002015",,,,,"25","025",,,,"000202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000202",,,"601636","0",3587,3587,2342,365,0,550,0,295,35,65.29,10.18,0,15.33,0,8.22,0.98,3587,2921,2117,231,0,550,0,23,0,666,225,134,0,0,0,272,35,81.43,59.02,6.44,0,15.33,0,0.64,0,18.57,6.27,3.74,0,0,0,7.58,0.98,3587,15441.71,0.232292968152748,0.232293,0.232293,0,100,0,2342,263,2079,11.23,88.77,365,192,173,52.6,47.4,0,0,0,,,550,71,479,12.91,87.09,0,0,0,,,295,206,89,69.83,30.17,35,20,15,57.14,42.86,666,369,297,55.41,44.59,2117,133,1984,6.28,93.72,37506.4574376612,47861.7024935512,9185.34823731728,,31859.3895098882,,4104.35941530525,,8068.05674978504,51562.3731728289,3587,261,124,122,112,44,27,95,306,768,326,179,255,128,136,144,59,97,43,20,184,94,20,43,7.28,3.46,3.4,3.12,1.23,0.75,2.65,8.53,21.41,9.09,4.99,7.11,3.57,3.79,4.01,1.64,2.7,1.2,0.56,5.13,2.62,0.56,1.2,69432
"25025000301","Census Tract 3.01, Suffolk County, Massachusetts","Census Tract 3.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002016",,,,,"25","025",,,,"000301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000301",,,"572363","0",2712,2712,2146,50,0,362,0,154,0,79.13,1.84,0,13.35,0,5.68,0,2712,2486,2078,46,0,362,0,0,0,226,68,4,0,0,0,154,0,91.67,76.62,1.7,0,13.35,0,0,0,8.33,2.51,0.15,0,0,0,5.68,0,2712,12272.02,0.220990599184243,0.2209906,0.2209906,0,100,0,2065,373,1692,18.06,81.94,21,11,10,52.38,47.62,0,0,0,,,358,10,348,2.79,97.21,0,0,0,,,154,69,85,44.81,55.19,0,0,0,,,222,69,153,31.08,68.92,1997,373,1624,18.68,81.32,42291.2553740327,47344.7979363715,14043.3361994841,,29193.671539123,,11827.0507308684,,13380.0515907137,48315.709372313,2712,183,81,142,65,4,238,25,127,421,264,137,75,173,271,140,47,57,0,47,44,36,56,79,6.75,2.99,5.24,2.4,0.15,8.78,0.92,4.68,15.52,9.73,5.05,2.77,6.38,9.99,5.16,1.73,2.1,0,1.73,1.62,1.33,2.06,2.91,91250
"25025000302","Census Tract 3.02, Suffolk County, Massachusetts","Census Tract 3.02, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002017",,,,,"25","025",,,,"000302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000302",,,"589877","46101",2880,2880,2185,149,0,408,0,91,47,75.87,5.17,0,14.17,0,3.16,1.63,2880,2754,2074,149,0,408,0,76,47,126,111,0,0,0,0,15,0,95.62,72.01,5.17,0,14.17,0,2.64,1.63,4.38,3.85,0,0,0,0,0.52,0,2880,12645.29,0.227752792677032,0.2455525,0.2277528,0.0177997,92.75,7.25,2138,253,1885,11.83,88.17,149,61,88,40.94,59.06,0,0,0,,,402,160,242,39.8,60.2,0,0,0,,,64,34,30,53.12,46.88,47,15,32,31.91,68.09,84,0,84,0,100,2063,253,1810,12.26,87.74,42903.0782459157,47367.6698194325,30934.2218400688,,31813.6457437661,,,36728.8134135856,20131.8314703353,48805.1676698194,2880,179,92,39,36,32,30,62,220,688,217,205,210,109,93,136,82,98,39,75,111,55,21,51,6.22,3.19,1.35,1.25,1.11,1.04,2.15,7.64,23.89,7.53,7.12,7.29,3.78,3.23,4.72,2.85,3.4,1.35,2.6,3.85,1.91,0.73,1.77,83079
"25025000401","Census Tract 4.01, Suffolk County, Massachusetts","Census Tract 4.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002018",,,,,"25","025",,,,"000401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000401",,,"431043","0",5265,5265,3781,137,0,1151,0,37,159,71.81,2.6,0,21.86,0,0.7,3.02,5265,4887,3469,137,0,1151,0,0,130,378,312,0,0,0,0,37,29,92.82,65.89,2.6,0,21.86,0,0,2.47,7.18,5.93,0,0,0,0,0.7,0.55,5265,31635.56,0.166426639814547,0.1664266,0.1664266,0,100,0,3781,721,3060,19.07,80.93,137,34,103,24.82,75.18,0,0,0,,,1151,421,730,36.58,63.42,0,0,0,,,37,0,37,0,100,159,61,98,38.36,61.64,378,165,213,43.65,56.35,3469,556,2913,16.03,83.97,37878.1255374033,41796.079105761,27447.4032674119,,27928.856405847,,57241.4617368874,21221.6766981943,21866.6638005159,43840.8254514188,5265,392,53,51,32,33,236,75,683,1080,550,199,205,140,118,226,175,51,68,91,283,145,189,190,7.45,1.01,0.97,0.61,0.63,4.48,1.42,12.97,20.51,10.45,3.78,3.89,2.66,2.24,4.29,3.32,0.97,1.29,1.73,5.38,2.75,3.59,3.61,50328
"25025000402","Census Tract 4.02, Suffolk County, Massachusetts","Census Tract 4.02, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002019",,,,,"25","025",,,,"000402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000402",,,"806770","0",3176,3176,2268,85,0,693,0,9,121,71.41,2.68,0,21.82,0,0.28,3.81,3176,2774,1980,56,0,683,0,0,55,402,288,29,0,10,0,9,66,87.34,62.34,1.76,0,21.51,0,0,1.73,12.66,9.07,0.91,0,0.31,0,0.28,2.08,3176,10195.97,0.311495651717305,0.3114957,0.3114957,0,100,0,2177,542,1635,24.9,75.1,85,63,22,74.12,25.88,0,0,0,,,667,98,569,14.69,85.31,0,0,0,,,9,0,9,0,100,108,7,101,6.48,93.52,394,48,346,12.18,87.82,1897,523,1374,27.57,72.43,32459.7764402408,35603.5167669819,7877.07652622528,,23889.6818572657,,,40482.0894239037,34591.4359415305,35477.7214101462,3176,191,63,0,122,42,271,151,184,660,403,189,135,69,85,144,61,76,49,35,53,50,109,34,6.01,1.98,0,3.84,1.32,8.53,4.75,5.79,20.78,12.69,5.95,4.25,2.17,2.68,4.53,1.92,2.39,1.54,1.1,1.67,1.57,3.43,1.07,59211
"25025000502","Census Tract 5.02, Suffolk County, Massachusetts","Census Tract 5.02, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002020",,,,,"25","025",,,,"000502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000502",,,"863783","334529",6350,6350,5190,160,9,833,0,59,99,81.73,2.52,0.14,13.12,0,0.93,1.56,6350,5867,4824,129,0,804,0,11,99,483,366,31,9,29,0,48,0,92.39,75.97,2.03,0,12.66,0,0.17,1.56,7.61,5.76,0.49,0.14,0.46,0,0.76,0,6350,19039.99,0.333508495020054,0.4626709,0.3335085,0.1291624,72.08,27.92,2465,685,1780,27.79,72.21,31,2,29,6.45,93.55,9,0,9,0,100,386,141,245,36.53,63.47,0,0,0,,,22,13,9,59.09,40.91,23,7,16,30.43,69.57,208,78,130,37.5,62.5,2308,611,1697,26.47,73.53,25780.0429922614,26991.1092003439,3783.00945829751,,24706.2080825451,,16833.7059329321,9307.7128116939,13681.9604471195,28007.7644024076,6350,46,0,63,11,1036,1131,896,919,705,368,134,89,132,170,58,75,49,69,95,96,57,83,68,0.72,0,0.99,0.17,16.31,17.81,14.11,14.47,11.1,5.8,2.11,1.4,2.08,2.68,0.91,1.18,0.77,1.09,1.5,1.51,0.9,1.31,1.07,51725
"25025000503","Census Tract 5.03, Suffolk County, Massachusetts","Census Tract 5.03, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002021",,,,,"25","025",,,,"000503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000503",,,"139345","0",2096,2096,1720,34,18,157,0,22,145,82.06,1.62,0.86,7.49,0,1.05,6.92,2096,1989,1642,34,18,157,0,0,138,107,78,0,0,0,0,22,7,94.9,78.34,1.62,0.86,7.49,0,0,6.58,5.1,3.72,0,0,0,0,1.05,0.33,2096,38958.09,0.0538014075740891,0.05380141,0.05380141,0,100,0,1659,382,1277,23.03,76.97,34,0,34,0,100,18,0,18,0,100,149,81,68,54.36,45.64,0,0,0,,,22,22,0,100,0,145,88,57,60.69,39.31,100,44,56,44,56,1588,360,1228,22.67,77.33,41051.5993121238,46258.3834909716,,,21153.0610490112,,,9804.03267411866,17204.2304385211,47406.5520206363,2096,41,7,0,0,52,121,118,385,567,263,144,84,10,0,18,20,63,9,42,21,0,44,87,1.96,0.33,0,0,2.48,5.77,5.63,18.37,27.05,12.55,6.87,4.01,0.48,0,0.86,0.95,3.01,0.43,2,1,0,2.1,4.15,64084
"25025000601","Census Tract 6.01, Suffolk County, Massachusetts","Census Tract 6.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002023",,,,,"25","025",,,,"000601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000601",,,"495266","0",3294,3294,2327,83,11,689,0,137,47,70.64,2.52,0.33,20.92,0,4.16,1.43,3294,2968,2091,74,11,689,0,69,34,326,236,9,0,0,0,68,13,90.1,63.48,2.25,0.33,20.92,0,2.09,1.03,9.9,7.16,0.27,0,0,0,2.06,0.39,3294,17225.94,0.19122327979898,0.1912233,0.1912233,0,100,0,2225,456,1769,20.49,79.51,78,0,78,0,100,11,0,11,0,100,684,107,577,15.64,84.36,0,0,0,,,137,9,128,6.57,93.43,47,27,20,57.45,42.55,321,157,164,48.91,51.09,1994,321,1673,16.1,83.9,35373.6543422184,38568.8564058469,22934.7807394669,,29688.8478073947,,26881.3241616509,,16681.6079105761,41701.1607910576,3294,150,120,80,37,15,157,114,444,712,261,139,108,125,119,160,60,111,36,42,31,48,108,117,4.55,3.64,2.43,1.12,0.46,4.77,3.46,13.48,21.62,7.92,4.22,3.28,3.79,3.61,4.86,1.82,3.37,1.09,1.28,0.94,1.46,3.28,3.55,62157
"25025000701","Census Tract 7.01, Suffolk County, Massachusetts","Census Tract 7.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002025",,,,,"25","025",,,,"000701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000701",,,"230436","0",3777,3777,2427,223,47,880,24,27,149,64.26,5.9,1.24,23.3,0.64,0.71,3.94,3777,3401,2088,223,37,880,24,0,149,376,339,0,10,0,0,27,0,90.05,55.28,5.9,0.98,23.3,0.64,0,3.94,9.95,8.98,0,0.26,0,0,0.71,0,3777,42451.63,0.0889718407961736,0.08897184,0.08897184,0,100,0,2404,494,1910,20.55,79.45,215,65,150,30.23,69.77,47,0,47,0,100,880,512,368,58.18,41.82,24,0,24,0,100,19,1,18,5.26,94.74,149,22,127,14.77,85.23,368,75,293,20.38,79.62,2065,420,1645,20.34,79.66,31527.747205503,37368.0825451419,23357.9105760963,,14886.1650902838,,,40988.7016337059,36543.5511607911,37876.9819432502,3777,34,18,19,22,85,132,114,629,1321,467,301,111,74,88,85,14,61,48,24,38,49,15,28,0.9,0.48,0.5,0.58,2.25,3.49,3.02,16.65,34.97,12.36,7.97,2.94,1.96,2.33,2.25,0.37,1.62,1.27,0.64,1.01,1.3,0.4,0.74,49273
"25025000703","Census Tract 7.03, Suffolk County, Massachusetts","Census Tract 7.03, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002026",,,,,"25","025",,,,"000703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000703",,,"178008","0",2146,2146,1273,267,0,555,0,34,17,59.32,12.44,0,25.86,0,1.58,0.79,2146,1952,1144,227,0,555,0,9,17,194,129,40,0,0,0,25,0,90.96,53.31,10.58,0,25.86,0,0.42,0.79,9.04,6.01,1.86,0,0,0,1.16,0,2146,31223.96,0.0687292759657574,0.06872927,0.06872927,0,100,0,1136,452,684,39.79,60.21,259,203,56,78.38,21.62,0,0,0,,,546,215,331,39.38,60.62,0,0,0,,,26,0,26,0,100,17,10,7,58.82,41.18,163,76,87,46.63,53.37,1026,412,614,40.16,59.84,23050.2837489252,22173.147033534,16106.3800515907,,28094.6775580396,,28629.8796216681,,13076.9991401548,23234.4024075666,2146,9,0,40,9,169,348,267,444,414,114,69,63,22,104,10,21,0,13,28,0,2,0,0,0.42,0,1.86,0.42,7.88,16.22,12.44,20.69,19.29,5.31,3.22,2.94,1.03,4.85,0.47,0.98,0,0.61,1.3,0,0.09,0,0,33297
"25025000704","Census Tract 7.04, Suffolk County, Massachusetts","Census Tract 7.04, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002027",,,,,"25","025",,,,"000704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000704",,,"239778","0",4261,4261,2738,278,1,761,0,317,166,64.26,6.52,0.02,17.86,0,7.44,3.9,4261,3784,2547,176,1,761,0,164,135,477,191,102,0,0,0,153,31,88.81,59.77,4.13,0.02,17.86,0,3.85,3.17,11.19,4.48,2.39,0,0,0,3.59,0.73,4261,46025.65,0.0925788073149374,0.09257881,0.09257881,0,100,0,2738,747,1991,27.28,72.72,278,0,278,0,100,1,0,1,0,100,761,272,489,35.74,64.26,0,0,0,,,317,71,246,22.4,77.6,166,25,141,15.06,84.94,477,214,263,44.86,55.14,2547,606,1941,23.79,76.21,35199.8280309544,38270.3783319003,47310.4901117799,,24872.0292347378,,21039.845227859,38401.8916595013,14706.6208082545,40167.6010318143,4261,47,55,79,41,49,190,165,852,1319,612,212,145,70,169,67,14,39,6,34,56,19,21,0,1.1,1.29,1.85,0.96,1.15,4.46,3.87,20,30.96,14.36,4.98,3.4,1.64,3.97,1.57,0.33,0.92,0.14,0.8,1.31,0.45,0.49,0,55616
"25025981501","Census Tract 9815.01, Suffolk County, Massachusetts","Census Tract 9815.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002211",,,,,"25","025",,,,"981501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025981501",,,"914868","1178943",0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0.353232524629458,0.808425,0.3532325,0.4551924,43.69,56.31,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0
