"FIPS","Name of Area","Qualifying Name","State/U.S.-Abbreviation (USPS)","Summary Level","Geographic Component","File Identification","Logical Record Number","US","Region","Division","State (Census Code)","State (FIPS)","County","County Subdivision (FIPS)","Place (FIPS Code)","Place (State FIPS + Place FIPS)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (Census)","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Combined Statistical Area","New England City and Town Area","New England City and Town Area Division","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","ZIP Code Tabulation Area (5-digit)","Subbarrio (FIPS)","School District (Elementary)","School District (Secondary)","School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area - 5% File","Public Use Microdata Area - 1% File","Geographic Identifier","Tribal Tract","Tribal Block Group","Area (Land)","Area (Water)","Total Population","Total Population:","Total Population: White Alone","Total Population: Black or African American Alone","Total Population: American Indian and Alaska Native Alone","Total Population: Asian Alone","Total Population: Native Hawaiian and Other Pacific Islander Alone","Total Population: Some Other Race Alone","Total Population: Two or More Races","% Total Population: White Alone","% Total Population: Black or African American Alone","% Total Population: American Indian and Alaska Native Alone","% Total Population: Asian Alone","% Total Population: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Some Other Race Alone","% Total Population: Two or More Races","Total Population","Total Population: Not Hispanic or Latino","Total Population: Not Hispanic or Latino: White Alone","Total Population: Not Hispanic or Latino: Black or African American Alone","Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Not Hispanic or Latino: Asian Alone","Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Not Hispanic or Latino: Some Other Race Alone","Total Population: Not Hispanic or Latino: Two or More Races","Total Population: Hispanic or Latino","Total Population: Hispanic or Latino: White Alone","Total Population: Hispanic or Latino: Black or African American Alone","Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Hispanic or Latino: Asian Alone","Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Hispanic or Latino: Some Other Race Alone","Total Population: Hispanic or Latino: Two or More Races","% Total Population: Not Hispanic or Latino","% Total Population: Not Hispanic or Latino: White Alone","% Total Population: Not Hispanic or Latino: Black or African American Alone","% Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Not Hispanic or Latino: Asian Alone","% Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Not Hispanic or Latino: Some Other Race Alone","% Total Population: Not Hispanic or Latino: Two or More Races","% Total Population: Hispanic or Latino","% Total Population: Hispanic or Latino: White Alone","% Total Population: Hispanic or Latino: Black or African American Alone","% Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Hispanic or Latino: Asian Alone","% Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Hispanic or Latino: Some Other Race Alone","% Total Population: Hispanic or Latino: Two or More Races","Total Population","Population Density (Per Sq. Mile)","Area (Land)","Area Total:","Area Total: Area (Land)","Area Total: Area (Water)","% Area Total: Area (Land)","% Area Total: Area (Water)","White Alone Population for Whom Poverty Status Is  Determined:","White Alone Population for Whom Poverty Status Is  Determined: Income Below Poverty Level","White Alone Population for Whom Poverty Status Is  Determined: Income At or Above Poverty Level","% White Alone Population for Whom Poverty Status Is  Determined: Income Below Poverty Level","% White Alone Population for Whom Poverty Status Is  Determined: Income At or Above Poverty Level","Black or African American Alone Population for  Whom Poverty Status Is Determined:","Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income Below Poverty Level","Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income At or Above Poverty Level","% Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income Below Poverty Level","% Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income At or Above Poverty Level","American Indian and Alaska Native Alone  Population for Whom Poverty Status Is Determined:","American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income Below Poverty Level","American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income At or Above Poverty Level","% American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income Below Poverty Level","% American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income At or Above Poverty Level","Asian Alone Population for Whom Poverty Status Is  Determined:","Asian Alone Population for Whom Poverty Status Is  Determined: Income Below Poverty Level","Asian Alone Population for Whom Poverty Status Is  Determined: Income At or Above Poverty Level","% Asian Alone Population for Whom Poverty Status Is  Determined: Income Below Poverty Level","% Asian Alone Population for Whom Poverty Status Is  Determined: Income At or Above Poverty Level","Native Hawaiian and Other Pacific Islander Alone  Population for Whom Poverty Status Is Determined:","Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income Below Poverty Level","Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income At or Above Poverty Level","% Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income Below Poverty Level","% Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income At or Above Poverty Level","Some Other Race Alone Population for Whom Poverty  Status Is Determined:","Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income Below Poverty Level","Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level","% Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income Below Poverty Level","% Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level","Two or More Races Population for Whom Poverty  Status Is Determined:","Two or More Races Population for Whom Poverty  Status Is Determined: Income Below Poverty Level","Two or More Races Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level","% Two or More Races Population for Whom Poverty  Status Is Determined: Income Below Poverty Level","% Two or More Races Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level","Hispanic or Latino Population for Whom Poverty  Status Is Determined:","Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income Below Poverty Level","Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level","% Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income Below Poverty Level","% Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level","White Alone, Not Hispanic or Latino Population  for Whom Poverty Status Is Determined:","White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income Below Poverty Level","White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income At or Above Poverty Level","% White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income Below Poverty Level","% White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income At or Above Poverty Level","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Total:","Total: Under 5 Years","Total: 5 to 9 Years","Total: 10 to 14 Years","Total: 15 to 17 Years","Total: 18 and 19 Years","Total: 20 Years","Total: 21 Years","Total: 22 to 24 Years","Total: 25 to 29 Years","Total: 30 to 34 Years","Total: 35 to 39 Years","Total: 40 to 44 Years","Total: 45 to 49 Years","Total: 50 to 54 Years","Total: 55 to 59 Years","Total: 60 and 61 Years","Total: 62 to 64 Years","Total: 65 and 66 Years","Total: 67 to 69 Years","Total: 70 to 74 Years","Total: 75 to 79 Years","Total: 80 to 84 Years","Total: 85 Years and Over","% Total: Under 5 Years","% Total: 5 to 9 Years","% Total: 10 to 14 Years","% Total: 15 to 17 Years","% Total: 18 and 19 Years","% Total: 20 Years","% Total: 21 Years","% Total: 22 to 24 Years","% Total: 25 to 29 Years","% Total: 30 to 34 Years","% Total: 35 to 39 Years","% Total: 40 to 44 Years","% Total: 45 to 49 Years","% Total: 50 to 54 Years","% Total: 55 to 59 Years","% Total: 60 and 61 Years","% Total: 62 to 64 Years","% Total: 65 and 66 Years","% Total: 67 to 69 Years","% Total: 70 to 74 Years","% Total: 75 to 79 Years","% Total: 80 to 84 Years","% Total: 85 Years and Over","Median Household Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]"
"25021401100","Census Tract 4011","Census Tract 4011, Norfolk County, Massachusetts","ma","140","00","ACSSF","0001792",,,,,"25","021",,,,"401100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25021401100",,,"4131252","109096",4033,4033,2955,177,0,528,0,56,317,73.27,4.39,0,13.09,0,1.39,7.86,4033,3847,2874,115,0,528,0,23,307,186,81,62,0,0,0,33,10,95.39,71.26,2.85,0,13.09,0,0.57,7.61,4.61,2.01,1.54,0,0,0,0.82,0.25,4033,2528.391,1.59508538263498,1.637208,1.595085,0.0421222,97.43,2.57,2855,123,2732,4.31,95.69,163,61,102,37.42,62.58,0,0,0,,,518,49,469,9.46,90.54,0,0,0,,,40,10,30,25,75,282,12,270,4.26,95.74,136,0,136,0,100,2799,123,2676,4.39,95.61,111970.319091401,125289.021092482,54678.5370470525,,126111.189832342,,12883.8804759329,13755.6814494321,36694.4050838291,127930.319091401,4033,208,304,299,207,145,90,10,124,163,118,114,310,237,294,323,89,211,43,159,192,192,80,121,5.16,7.54,7.41,5.13,3.6,2.23,0.25,3.07,4.04,2.93,2.83,7.69,5.88,7.29,8.01,2.21,5.23,1.07,3.94,4.76,4.76,1.98,3,180576
"25025000201","Census Tract 2.01","Census Tract 2.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002014",,,,,"25","025",,,,"000201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000201",,,"599227","0",3991,3991,3109,204,0,367,0,224,87,77.9,5.11,0,9.2,0,5.61,2.18,3991,3761,2945,204,0,367,0,158,87,230,164,0,0,0,0,66,0,94.24,73.79,5.11,0,9.2,0,3.96,2.18,5.76,4.11,0,0,0,0,1.65,0,3991,17249.96,0.231362848013195,0.2313628,0.2313628,0,100,0,3109,271,2838,8.72,91.28,204,32,172,15.69,84.31,0,0,0,,,367,145,222,39.51,60.49,0,0,0,,,224,11,213,4.91,95.09,87,24,63,27.59,72.41,230,29,201,12.61,87.39,2945,253,2692,8.59,91.41,47079.4104921579,52865.8815575987,24965.0135208221,,29642.3120605733,,27347.3607355327,16535.0865332612,19501.15197404,54785.3542455381,3991,203,119,32,21,17,38,51,410,1243,461,350,122,186,186,111,74,38,47,83,57,16,59,67,5.09,2.98,0.8,0.53,0.43,0.95,1.28,10.27,31.15,11.55,8.77,3.06,4.66,4.66,2.78,1.85,0.95,1.18,2.08,1.43,0.4,1.48,1.68,95406
"25025000202","Census Tract 2.02","Census Tract 2.02, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002015",,,,,"25","025",,,,"000202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000202",,,"601636","0",4272,4272,2984,227,0,414,0,600,47,69.85,5.31,0,9.69,0,14.04,1.1,4272,3121,2518,147,0,414,0,25,17,1151,466,80,0,0,0,575,30,73.06,58.94,3.44,0,9.69,0,0.59,0.4,26.94,10.91,1.87,0,0,0,13.46,0.7,4272,18390.57,0.232292968152748,0.232293,0.232293,0,100,0,2984,262,2722,8.78,91.22,227,5,222,2.2,97.8,0,0,0,,,414,37,377,8.94,91.06,0,0,0,,,600,397,203,66.17,33.83,47,30,17,63.83,36.17,1151,479,672,41.62,58.38,2518,185,2333,7.35,92.65,42337.3742563548,50588.193618172,30396.5062195782,,45571.0221741482,,5310.64899945917,20304.9783666847,16306.3466738778,54539.3510005408,4272,232,283,230,194,9,0,70,415,918,277,324,218,214,165,180,54,83,55,72,173,73,19,14,5.43,6.62,5.38,4.54,0.21,0,1.64,9.71,21.49,6.48,7.58,5.1,5.01,3.86,4.21,1.26,1.94,1.29,1.69,4.05,1.71,0.44,0.33,89554
"25025000301","Census Tract 3.01","Census Tract 3.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002016",,,,,"25","025",,,,"000301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000301",,,"571533","0",2946,2946,2179,208,0,274,0,261,24,73.96,7.06,0,9.3,0,8.86,0.81,2946,2416,1913,193,0,274,0,12,24,530,266,15,0,0,0,249,0,82.01,64.94,6.55,0,9.3,0,0.41,0.81,17.99,9.03,0.51,0,0,0,8.45,0,2946,13350.24,0.220670134379001,0.2206701,0.2206701,0,100,0,2101,153,1948,7.28,92.72,173,0,173,0,100,0,0,0,,,274,7,267,2.55,97.45,0,0,0,,,258,0,258,0,100,24,7,17,29.17,70.83,520,0,520,0,100,1839,153,1686,8.32,91.68,57139.6484586263,64196.0573282856,43094.8053001623,,41070.6733369389,,29511.7577068686,,35848.4991887507,67258.1503515414,2946,132,32,106,57,8,77,19,333,756,325,121,45,147,323,54,9,65,30,38,70,76,39,84,4.48,1.09,3.6,1.93,0.27,2.61,0.64,11.3,25.66,11.03,4.11,1.53,4.99,10.96,1.83,0.31,2.21,1.02,1.29,2.38,2.58,1.32,2.85,115338
"25025000302","Census Tract 3.02","Census Tract 3.02, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002017",,,,,"25","025",,,,"000302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000302",,,"589877","46101",3469,3469,2302,358,0,458,45,262,44,66.36,10.32,0,13.2,1.3,7.55,1.27,3469,3082,2204,194,0,458,45,147,34,387,98,164,0,0,0,115,10,88.84,63.53,5.59,0,13.2,1.3,4.24,0.98,11.16,2.83,4.73,0,0,0,3.32,0.29,3469,15231.43,0.227752792677032,0.2455525,0.2277528,0.0177997,92.75,7.25,2302,126,2176,5.47,94.53,358,105,253,29.33,70.67,0,0,0,,,458,85,373,18.56,81.44,45,0,45,0,100,262,31,231,11.83,88.17,44,1,43,2.27,97.73,387,0,387,0,100,2204,126,2078,5.72,94.28,50306.5846403461,59459.4159004868,13062.9881016766,,45387.5987020011,,35675.8653326122,34720.9843158464,20681.5359653867,60530.824770146,3469,331,116,40,14,57,27,16,253,729,328,274,163,205,215,81,74,83,76,105,85,95,52,50,9.54,3.34,1.15,0.4,1.64,0.78,0.46,7.29,21.01,9.46,7.9,4.7,5.91,6.2,2.33,2.13,2.39,2.19,3.03,2.45,2.74,1.5,1.44,108849
"25025000401","Census Tract 4.01","Census Tract 4.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002018",,,,,"25","025",,,,"000401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000401",,,"431042","0",5691,5691,4252,82,0,1116,0,89,152,74.71,1.44,0,19.61,0,1.56,2.67,5691,5307,4010,82,0,1087,0,0,128,384,242,0,0,29,0,89,24,93.25,70.46,1.44,0,19.1,0,0,2.25,6.75,4.25,0,0,0.51,0,1.56,0.42,5691,34195.32,0.166426253712372,0.1664263,0.1664263,0,100,0,4252,636,3616,14.96,85.04,82,0,82,0,100,0,0,0,,,1116,498,618,44.62,55.38,0,0,0,,,89,0,89,0,100,152,39,113,25.66,74.34,384,107,277,27.86,72.14,4010,529,3481,13.19,86.81,44320.5056787453,50994.9621416982,51962.7906976744,,19091.1465657112,,49955.9221200649,35413.6776636019,26758.2477014602,52940.3299080584,5691,265,0,43,0,29,85,39,650,1755,602,455,121,131,117,110,168,21,84,41,188,239,195,353,4.66,0,0.76,0,0.51,1.49,0.69,11.42,30.84,10.58,8,2.13,2.3,2.06,1.93,2.95,0.37,1.48,0.72,3.3,4.2,3.43,6.2,75726
"25025000402","Census Tract 4.02","Census Tract 4.02, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002019",,,,,"25","025",,,,"000402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000402",,,"806770","0",3494,3494,2723,92,0,472,0,40,167,77.93,2.63,0,13.51,0,1.14,4.78,3494,3242,2558,55,0,462,0,0,167,252,165,37,0,10,0,40,0,92.79,73.21,1.57,0,13.22,0,0,4.78,7.21,4.72,1.06,0,0.29,0,1.14,0,3494,11216.85,0.311495651717305,0.3114957,0.3114957,0,100,0,2647,439,2208,16.58,83.42,92,63,29,68.48,31.52,0,0,0,,,445,68,377,15.28,84.72,0,0,0,,,31,0,31,0,100,154,18,136,11.69,88.31,236,52,184,22.03,77.97,2489,424,2065,17.03,82.97,40675.7733910222,43957.9745808545,11016.197944835,,34260.2677122769,,19869.0778799351,26614.7458085452,33674.391563007,43929.921579232,3494,191,93,100,39,57,104,124,234,825,500,356,139,131,81,73,41,63,63,62,61,70,72,15,5.47,2.66,2.86,1.12,1.63,2.98,3.55,6.7,23.61,14.31,10.19,3.98,3.75,2.32,2.09,1.17,1.8,1.8,1.77,1.75,2,2.06,0.43,84035
"25025000502","Census Tract 5.02","Census Tract 5.02, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002020",,,,,"25","025",,,,"000502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000502",,,"847704","334529",5796,5796,4759,131,12,605,0,131,158,82.11,2.26,0.21,10.44,0,2.26,2.73,5796,5182,4355,124,0,582,0,0,121,614,404,7,12,23,0,131,37,89.41,75.14,2.14,0,10.04,0,0,2.09,10.59,6.97,0.12,0.21,0.4,0,2.26,0.64,5796,17708.51,0.327300358148378,0.4564627,0.3273004,0.1291624,71.7,28.3,2610,487,2123,18.66,81.34,62,1,61,1.61,98.39,12,0,12,0,100,277,154,123,55.6,44.4,0,0,0,,,97,70,27,72.16,27.84,15,7,8,46.67,53.33,272,126,146,46.32,53.68,2447,431,2016,17.61,82.39,28410.1379123851,31180.9113034072,9702.02271498107,,18164.3185505679,,17251.5170362358,6768.32612222823,14970.5922120065,32707.6419686317,5796,31,9,70,0,892,880,867,722,765,499,138,68,190,83,43,78,50,87,30,76,68,73,77,0.53,0.16,1.21,0,15.39,15.18,14.96,12.46,13.2,8.61,2.38,1.17,3.28,1.43,0.74,1.35,0.86,1.5,0.52,1.31,1.17,1.26,1.33,65682
"25025000503","Census Tract 5.03","Census Tract 5.03, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002021",,,,,"25","025",,,,"000503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000503",,,"139345","0",2007,2007,1492,34,14,274,0,44,149,74.34,1.69,0.7,13.65,0,2.19,7.42,2007,1919,1434,34,14,274,0,14,149,88,58,0,0,0,0,30,0,95.62,71.45,1.69,0.7,13.65,0,0.7,7.42,4.38,2.89,0,0,0,0,1.49,0,2007,37303.86,0.0538014075740891,0.05380141,0.05380141,0,100,0,1436,132,1304,9.19,90.81,34,0,34,0,100,14,0,14,0,100,267,56,211,20.97,79.03,0,0,0,,,37,23,14,62.16,37.84,149,60,89,40.27,59.73,74,41,33,55.41,44.59,1385,114,1271,8.23,91.77,55323.7560843699,63322.0984315846,30766.590048675,,41409.4672796106,,,19712.6284478096,30965.1189832342,64097.8718226068,2007,55,0,0,0,44,12,67,252,585,277,224,83,68,22,50,8,59,0,20,20,67,29,65,2.74,0,0,0,2.19,0.6,3.34,12.56,29.15,13.8,11.16,4.14,3.39,1.1,2.49,0.4,2.94,0,1,1,3.34,1.44,3.24,76086
"25025000601","Census Tract 6.01","Census Tract 6.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002023",,,,,"25","025",,,,"000601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000601",,,"495266","0",3996,3996,2858,149,12,695,0,191,91,71.52,3.73,0.3,17.39,0,4.78,2.28,3996,3593,2616,109,12,695,0,104,57,403,242,40,0,0,0,87,34,89.91,65.47,2.73,0.3,17.39,0,2.6,1.43,10.09,6.06,1,0,0,0,2.18,0.85,3996,20897.04,0.19122327979898,0.1912233,0.1912233,0,100,0,2798,269,2529,9.61,90.39,134,25,109,18.66,81.34,12,0,12,0,100,695,28,667,4.03,95.97,0,0,0,,,191,0,191,0,100,84,40,44,47.62,52.38,403,126,277,31.27,68.73,2556,186,2370,7.28,92.72,42582.2985397512,47703.0502974581,30484.9810708491,,30534.6133044889,,30360.9004867496,24837.69605192,33102.5419145484,49415.3623580314,3996,112,114,110,15,28,23,60,455,1087,524,201,184,178,172,149,77,151,32,53,78,97,53,43,2.8,2.85,2.75,0.38,0.7,0.58,1.5,11.39,27.2,13.11,5.03,4.6,4.45,4.3,3.73,1.93,3.78,0.8,1.33,1.95,2.43,1.33,1.08,82620
"25025000701","Census Tract 7.01","Census Tract 7.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002025",,,,,"25","025",,,,"000701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000701",,,"230436","0",4797,4797,3426,303,45,827,42,22,132,71.42,6.32,0.94,17.24,0.88,0.46,2.75,4797,4340,3031,303,32,809,42,0,123,457,395,0,13,18,0,22,9,90.47,63.19,6.32,0.67,16.86,0.88,0,2.56,9.53,8.23,0,0.27,0.38,0,0.46,0.19,4797,53915.93,0.0889718407961736,0.08897184,0.08897184,0,100,0,3403,630,2773,18.51,81.49,288,118,170,40.97,59.03,45,32,13,71.11,28.89,827,293,534,35.43,64.57,42,0,42,0,100,22,4,18,18.18,81.82,132,14,118,10.61,89.39,457,120,337,26.26,73.74,3008,514,2494,17.09,82.91,41191.5170362358,44184.5565170362,45108.147647377,,30167.7663601947,,66930.1460248783,36996.5143320714,29210.7274202272,46767.5905895078,4797,30,59,11,1,40,204,70,721,2018,559,288,113,21,69,108,18,126,112,45,52,77,17,38,0.63,1.23,0.23,0.02,0.83,4.25,1.46,15.03,42.07,11.65,6,2.36,0.44,1.44,2.25,0.38,2.63,2.33,0.94,1.08,1.61,0.35,0.79,70094
"25025000703","Census Tract 7.03","Census Tract 7.03, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002026",,,,,"25","025",,,,"000703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000703",,,"178001","0",1963,1963,1104,101,0,677,0,49,32,56.24,5.15,0,34.49,0,2.5,1.63,1963,1719,929,101,0,658,0,0,31,244,175,0,0,19,0,49,1,87.57,47.33,5.15,0,33.52,0,0,1.58,12.43,8.91,0,0,0.97,0,2.5,0.05,1963,28562.46,0.0687265732505324,0.06872658,0.06872658,0,100,0,1038,295,743,28.42,71.58,101,22,79,21.78,78.22,0,0,0,,,677,459,218,67.8,32.2,0,0,0,,,40,0,40,0,100,32,19,13,59.38,40.62,226,60,166,26.55,73.45,872,255,617,29.24,70.76,25406.308815576,28987.382368848,38625.746349378,,17166.2790697674,,36020.0540832883,18213.9507842077,21619.1535965387,30901.4602487831,1963,11,0,0,0,67,146,258,535,524,218,52,20,0,58,18,1,9,0,25,9,0,12,0,0.56,0,0,0,3.41,7.44,13.14,27.25,26.69,11.11,2.65,1.02,0,2.95,0.92,0.05,0.46,0,1.27,0.46,0,0.61,0,36382
"25025000704","Census Tract 7.04","Census Tract 7.04, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002027",,,,,"25","025",,,,"000704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000704",,,"239779","0",4906,4906,2530,325,7,1502,0,381,161,51.57,6.62,0.14,30.62,0,7.77,3.28,4906,4335,2403,197,7,1502,0,113,113,571,127,128,0,0,0,268,48,88.36,48.98,4.02,0.14,30.62,0,2.3,2.3,11.64,2.59,2.61,0,0,0,5.46,0.98,4906,52992.47,0.0925791934171124,0.09257919,0.09257919,0,100,0,2530,524,2006,20.71,79.29,325,0,325,0,100,7,0,7,0,100,1502,731,771,48.67,51.33,0,0,0,,,381,0,381,0,100,161,22,139,13.66,86.34,571,11,560,1.93,98.07,2403,524,1879,21.81,78.19,39803.972417523,46949.9351000541,52031.8442401298,,27113.2260681449,,33193.1746890211,35227.0173066522,27333.3342347215,47283.3342347215,4906,26,197,66,36,35,49,173,956,1662,906,278,79,183,67,14,46,77,14,13,13,0,16,0,0.53,4.02,1.35,0.73,0.71,1,3.53,19.49,33.88,18.47,5.67,1.61,3.73,1.37,0.29,0.94,1.57,0.29,0.26,0.26,0,0.33,0,66704
"25025981501","Census Tract 9815.01","Census Tract 9815.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0002211",,,,,"25","025",,,,"981501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025981501",,,"913470","1217074",0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0.352692753788821,0.8226077,0.3526928,0.4699149,42.87,57.13,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
