"FIPS","Name of Area","Qualifying Name","State/U.S.-Abbreviation (USPS)","Summary Level","Geographic Component","File Identification","Logical Record Number","US","Region","Division","State (Census Code)","State (FIPS)","County","County Subdivision (FIPS)","Place (FIPS Code)","Place (State FIPS + Place FIPS)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (Census)","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Combined Statistical Area","New England City and Town Area","New England City and Town Area Division","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","ZIP Code Tabulation Area (5-digit)","Subbarrio (FIPS)","School District (Elementary)","School District (Secondary)","School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area - 5% File","Public Use Microdata Area - 1% File","Geographic Identifier","Tribal Tract","Tribal Block Group","Area (Land)","Area (Water)","Total Population","Total Population:","Total Population: White Alone","Total Population: Black or African American Alone","Total Population: American Indian and Alaska Native Alone","Total Population: Asian Alone","Total Population: Native Hawaiian and Other Pacific Islander Alone","Total Population: Some Other Race Alone","Total Population: Two or More Races","% Total Population: White Alone","% Total Population: Black or African American Alone","% Total Population: American Indian and Alaska Native Alone","% Total Population: Asian Alone","% Total Population: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Some Other Race Alone","% Total Population: Two or More Races","Total Population","Total Population: Not Hispanic or Latino","Total Population: Not Hispanic or Latino: White Alone","Total Population: Not Hispanic or Latino: Black or African American Alone","Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Not Hispanic or Latino: Asian Alone","Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Not Hispanic or Latino: Some Other Race Alone","Total Population: Not Hispanic or Latino: Two or More Races","Total Population: Hispanic or Latino","Total Population: Hispanic or Latino: White Alone","Total Population: Hispanic or Latino: Black or African American Alone","Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Hispanic or Latino: Asian Alone","Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Hispanic or Latino: Some Other Race Alone","Total Population: Hispanic or Latino: Two or More Races","% Total Population: Not Hispanic or Latino","% Total Population: Not Hispanic or Latino: White Alone","% Total Population: Not Hispanic or Latino: Black or African American Alone","% Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Not Hispanic or Latino: Asian Alone","% Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Not Hispanic or Latino: Some Other Race Alone","% Total Population: Not Hispanic or Latino: Two or More Races","% Total Population: Hispanic or Latino","% Total Population: Hispanic or Latino: White Alone","% Total Population: Hispanic or Latino: Black or African American Alone","% Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Hispanic or Latino: Asian Alone","% Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Hispanic or Latino: Some Other Race Alone","% Total Population: Hispanic or Latino: Two or More Races","Total Population","Population Density (Per Sq. Mile)","Area (Land)","Area Total:","Area Total: Area (Land)","Area Total: Area (Water)","% Area Total: Area (Land)","% Area Total: Area (Water)","White Alone Population for Whom Poverty Status Is  Determined:","White Alone Population for Whom Poverty Status Is  Determined: Income in 2010 Below Poverty Level","White Alone Population for Whom Poverty Status Is  Determined: Income in 2010 At or Above Poverty Level","% White Alone Population for Whom Poverty Status Is  Determined: Income in 2010 Below Poverty Level","% White Alone Population for Whom Poverty Status Is  Determined: Income in 2010 At or Above Poverty Level","Black or African American Alone Population for  Whom Poverty Status Is Determined:","Black or African American Alone Population for &nbsp;&nbsp;&nbsp; Whom&nbsp;&nbsp; Poverty Status Is Determined: Income in 2010 Below Poverty Level","Black or African American Alone Population for &nbsp;&nbsp;&nbsp; Whom&nbsp;&nbsp; Poverty Status Is Determined: Income in 2010 At or Above Poverty Level","% Black or African American Alone Population for &nbsp;&nbsp;&nbsp; Whom&nbsp;&nbsp; Poverty Status Is Determined: Income in 2010 Below Poverty Level","% Black or African American Alone Population for &nbsp;&nbsp;&nbsp; Whom&nbsp;&nbsp; Poverty Status Is Determined: Income in 2010 At or Above Poverty Level","American Indian and Alaska Native Alone  Population for Whom Poverty Status Is Determined:","American Indian and Alaska Native Alone &nbsp; Population&nbsp;&nbsp; For&nbsp;&nbsp; Whom Poverty Status Is Determined: Income in 2010 Below Poverty Level","American Indian and Alaska Native Alone &nbsp; Population&nbsp;&nbsp; For&nbsp;&nbsp; Whom Poverty Status Is Determined: Income in 2010 At or Above Poverty Level","% American Indian and Alaska Native Alone &nbsp; Population&nbsp;&nbsp; For&nbsp;&nbsp; Whom Poverty Status Is Determined: Income in 2010 Below Poverty Level","% American Indian and Alaska Native Alone &nbsp; Population&nbsp;&nbsp; For&nbsp;&nbsp; Whom Poverty Status Is Determined: Income in 2010 At or Above Poverty Level","Asian Alone Population for Whom Poverty Status Is  Determined:","Asian Alone Population for Whom Poverty Status Is  Determined: Income in 2010 Below Poverty Level","Asian Alone Population for Whom Poverty Status Is  Determined: Income in 2010 At or Above Poverty Level","% Asian Alone Population for Whom Poverty Status Is  Determined: Income in 2010 Below Poverty Level","% Asian Alone Population for Whom Poverty Status Is  Determined: Income in 2010 At or Above Poverty Level","Native Hawaiian and Other Pacific Islander Alone  Population for Whom Poverty Status Is Determined:","Native Hawaiian and Other Pacific Islander&nbsp; Alone&nbsp;&nbsp; &nbsp;&nbsp; Population for Whom Poverty<br />&nbsp;&nbsp; Status Is Determined: Income in 2010 Below Poverty Level","Native Hawaiian and Other Pacific Islander&nbsp; Alone&nbsp;&nbsp; &nbsp;&nbsp; Population for Whom Poverty<br />&nbsp;&nbsp; Status Is Determined: Income in 2010 At or Above Poverty Level","% Native Hawaiian and Other Pacific Islander&nbsp; Alone&nbsp;&nbsp; &nbsp;&nbsp; Population for Whom Poverty<br />&nbsp;&nbsp; Status Is Determined: Income in 2010 Below Poverty Level","% Native Hawaiian and Other Pacific Islander&nbsp; Alone&nbsp;&nbsp; &nbsp;&nbsp; Population for Whom Poverty<br />&nbsp;&nbsp; Status Is Determined: Income in 2010 At or Above Poverty Level","Some Other Race Alone Population for Whom Poverty  Status Is Determined:","Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income in 2010 Below Poverty Level","Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income in 2010 At or Above Poverty Level","% Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income in 2010 Below Poverty Level","% Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income in 2010 At or Above Poverty Level","Two or More Races Population for Whom Poverty  Status Is Determined:","Two or More Races Population for Whom Poverty  Status Is Determined: Income in 2010 Below Poverty Level","Two or More Races Population for Whom Poverty  Status Is Determined: Income in 2010 At or Above Poverty Level","% Two or More Races Population for Whom Poverty  Status Is Determined: Income in 2010 Below Poverty Level","% Two or More Races Population for Whom Poverty  Status Is Determined: Income in 2010 At or Above Poverty Level","Hispanic or Latino Population for Whom Poverty  Status Is Determined:","Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income in 2010 Below Poverty Level","Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income in 2010 At or Above Poverty Level","% Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income in 2010 Below Poverty Level","% Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income in 2010 At or Above Poverty Level","White Alone, Not Hispanic or Latino Population  for Whom Poverty Status Is Determined:","White Alone, Not Hispanic or Latino Population &nbsp; For&nbsp;&nbsp; Whom&nbsp;&nbsp; Poverty Status Is Determined: Income in 2010 Below Poverty Level","White Alone, Not Hispanic or Latino Population &nbsp; For&nbsp;&nbsp; Whom&nbsp;&nbsp; Poverty Status Is Determined: Income in 2010 At or Above Poverty Level","% White Alone, Not Hispanic or Latino Population &nbsp; For&nbsp;&nbsp; Whom&nbsp;&nbsp; Poverty Status Is Determined: Income in 2010 Below Poverty Level","% White Alone, Not Hispanic or Latino Population &nbsp; For&nbsp;&nbsp; Whom&nbsp;&nbsp; Poverty Status Is Determined: Income in 2010 At or Above Poverty Level","Per Capita Income (In 2010 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2010 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2010 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2010 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2010 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2010 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2010 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2010 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2010 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2010 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Total:","Total: Under 5 Years","Total: 5 to 9 Years","Total: 10 to 14 Years","Total: 15 to 17 Years","Total: 18 and 19 Years","Total: 20 Years","Total: 21 Years","Total: 22 to 24 Years","Total: 25 to 29 Years","Total: 30 to 34 Years","Total: 35 to 39 Years","Total: 40 to 44 Years","Total: 45 to 49 Years","Total: 50 to 54 Years","Total: 55 to 59 Years","Total: 60 and 61 Years","Total: 62 to 64 Years","Total: 65 and 66 Years","Total: 67 to 69 Years","Total: 70 to 74 Years","Total: 75 to 79 Years","Total: 80 to 84 Years","Total: 85 Years and Over","% Total: Under 5 Years","% Total: 5 to 9 Years","% Total: 10 to 14 Years","% Total: 15 to 17 Years","% Total: 18 and 19 Years","% Total: 20 Years","% Total: 21 Years","% Total: 22 to 24 Years","% Total: 25 to 29 Years","% Total: 30 to 34 Years","% Total: 35 to 39 Years","% Total: 40 to 44 Years","% Total: 45 to 49 Years","% Total: 50 to 54 Years","% Total: 55 to 59 Years","% Total: 60 and 61 Years","% Total: 62 to 64 Years","% Total: 65 and 66 Years","% Total: 67 to 69 Years","% Total: 70 to 74 Years","% Total: 75 to 79 Years","% Total: 80 to 84 Years","% Total: 85 Years and Over","Median Household Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]"
"25021401100","Census Tract 4011, Norfolk County, Massachusetts","Census Tract 4011, Norfolk County, Massachusetts","ma","140","00","ACSSF","0003621",,,,,"25","021",,,,"401100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25021401100",,,"4116857","109099",4856,4856,4129,56,0,514,0,64,93,85.03,1.15,0,10.58,0,1.32,1.92,4856,4769,4056,56,0,514,0,50,93,87,73,0,0,0,0,14,0,98.21,83.53,1.15,0,10.58,0,1.03,1.92,1.79,1.5,0,0,0,0,0.29,0,4856,3054.996,1.58952744182599,1.631651,1.589527,0.04212336,97.42,2.58,3894,409,3485,10.5,89.5,56,24,32,42.86,57.14,0,0,0,,,514,36,478,7,93,0,0,0,,,50,0,50,0,100,30,0,30,0,100,56,12,44,21.43,78.57,3838,397,3441,10.34,89.66,137755.870786517,145338.61423221,367926.816479401,,68084.0449438202,,190253.511235955,11446.9662921348,33171.5449438202,147257.649812734,4856,261,320,265,218,134,66,63,222,282,227,226,258,255,393,525,165,227,99,137,137,92,99,185,5.37,6.59,5.46,4.49,2.76,1.36,1.3,4.57,5.81,4.67,4.65,5.31,5.25,8.09,10.81,3.4,4.67,2.04,2.82,2.82,1.89,2.04,3.81,209006
"25025000201","Census Tract 2.01, Suffolk County, Massachusetts","Census Tract 2.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0003843",,,,,"25","025",,,,"000201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000201",,,"599378","0",3636,3636,2780,184,7,448,0,199,18,76.46,5.06,0.19,12.32,0,5.47,0.5,3636,3075,2418,184,7,448,0,18,0,561,362,0,0,0,0,181,18,84.57,66.5,5.06,0.19,12.32,0,0.5,0,15.43,9.96,0,0,0,0,4.98,0.5,3636,15711.62,0.231421149441619,0.2314211,0.2314211,0,100,0,2780,289,2491,10.4,89.6,184,125,59,67.93,32.07,7,0,7,0,100,448,10,438,2.23,97.77,0,0,0,,,199,53,146,26.63,73.37,18,0,18,0,100,561,59,502,10.52,89.48,2418,265,2153,10.96,89.04,45168.9419475655,49862.5468164794,22047.1161048689,,37513.9700374532,,22385.8426966292,,26878.9513108614,52896.1423220974,3636,95,57,80,53,37,14,26,624,890,338,168,299,98,268,120,42,79,65,57,43,18,46,119,2.61,1.57,2.2,1.46,1.02,0.39,0.72,17.16,24.48,9.3,4.62,8.22,2.7,7.37,3.3,1.16,2.17,1.79,1.57,1.18,0.5,1.27,3.27,84694
"25025000202","Census Tract 2.02, Suffolk County, Massachusetts","Census Tract 2.02, Suffolk County, Massachusetts","ma","140","00","ACSSF","0003844",,,,,"25","025",,,,"000202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000202",,,"601637","0",3899,3899,2288,174,0,774,0,652,11,58.68,4.46,0,19.85,0,16.72,0.28,3899,3320,2091,172,0,774,0,272,11,579,197,2,0,0,0,380,0,85.15,53.63,4.41,0,19.85,0,6.98,0.28,14.85,5.05,0.05,0,0,0,9.75,0,3899,16784.81,0.232293354254923,0.2322934,0.2322934,0,100,0,2288,420,1868,18.36,81.64,174,0,174,0,100,0,0,0,,,774,121,653,15.63,84.37,0,0,0,,,652,193,459,29.6,70.4,11,0,11,0,100,579,202,377,34.89,65.11,2091,338,1753,16.16,83.84,37755.5617977528,47618.4831460674,26162.893258427,,24753.1928838951,,21260.074906367,,16664.8501872659,49785.3370786517,3899,176,137,72,63,154,0,111,349,691,467,288,238,171,105,259,90,97,0,83,78,139,96,35,4.51,3.51,1.85,1.62,3.95,0,2.85,8.95,17.72,11.98,7.39,6.1,4.39,2.69,6.64,2.31,2.49,0,2.13,2,3.57,2.46,0.9,67435
"25025000301","Census Tract 3.01, Suffolk County, Massachusetts","Census Tract 3.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0003845",,,,,"25","025",,,,"000301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000301",,,"572307","0",2398,2398,2138,33,0,227,0,0,0,89.16,1.38,0,9.47,0,0,0,2398,2291,2031,33,0,227,0,0,0,107,107,0,0,0,0,0,0,95.54,84.7,1.38,0,9.47,0,0,0,4.46,4.46,0,0,0,0,0,0,2398,10852.2,0.220968977462444,0.220969,0.220969,0,100,0,2138,104,2034,4.86,95.14,33,0,33,0,100,0,0,0,,,227,0,227,0,100,0,0,0,,,0,0,0,,,0,0,0,,,107,9,98,8.41,91.59,2031,95,1936,4.68,95.32,51933.5112359551,52551.1891385768,,,41932.3595505618,,,,51472.7434456929,52607.2284644195,2398,75,79,70,8,39,0,0,168,773,195,97,291,170,33,56,33,37,44,30,68,52,37,43,3.13,3.29,2.92,0.33,1.63,0,0,7.01,32.24,8.13,4.05,12.14,7.09,1.38,2.34,1.38,1.54,1.83,1.25,2.84,2.17,1.54,1.79,108629
"25025000302","Census Tract 3.02, Suffolk County, Massachusetts","Census Tract 3.02, Suffolk County, Massachusetts","ma","140","00","ACSSF","0003846",,,,,"25","025",,,,"000302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000302",,,"589888","46101",3076,3076,2147,223,0,591,0,92,23,69.8,7.25,0,19.21,0,2.99,0.75,3076,3025,2096,223,0,591,0,92,23,51,51,0,0,0,0,0,0,98.34,68.14,7.25,0,19.21,0,2.99,0.75,1.66,1.66,0,0,0,0,0,0,3076,13505.62,0.227757039800957,0.2455567,0.227757,0.0177997,92.75,7.25,2147,268,1879,12.48,87.52,223,8,215,3.59,96.41,0,0,0,,,591,36,555,6.09,93.91,0,0,0,,,92,0,92,0,100,23,0,23,0,100,51,38,13,74.51,25.49,2096,230,1866,10.97,89.03,51409.2322097378,54396.7509363296,62869.8970037453,,41177.6966292135,,18576.4138576779,,30266.2172284644,54984.5411985019,3076,86,82,50,44,46,27,9,336,887,265,144,168,137,199,147,41,55,23,58,107,56,84,25,2.8,2.67,1.63,1.43,1.5,0.88,0.29,10.92,28.84,8.62,4.68,5.46,4.45,6.47,4.78,1.33,1.79,0.75,1.89,3.48,1.82,2.73,0.81,103806
"25025000401","Census Tract 4.01, Suffolk County, Massachusetts","Census Tract 4.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0003847",,,,,"25","025",,,,"000401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000401",,,"431043","0",5441,5441,4265,122,0,884,0,112,58,78.39,2.24,0,16.25,0,2.06,1.07,5441,5033,3946,122,0,884,0,23,58,408,319,0,0,0,0,89,0,92.5,72.52,2.24,0,16.25,0,0.42,1.07,7.5,5.86,0,0,0,0,1.64,0,5441,32693.08,0.166426639814547,0.1664266,0.1664266,0,100,0,4265,608,3657,14.26,85.74,122,110,12,90.16,9.84,0,0,0,,,884,354,530,40.05,59.95,0,0,0,,,112,0,112,0,100,58,0,58,0,100,408,118,290,28.92,71.08,3946,490,3456,12.42,87.58,35076.8820224719,38654.6816479401,9953.82958801498,,19428.2116104869,,55952.1535580524,23091.9382022472,28332.2378277154,39804.1104868914,5441,222,106,57,41,162,25,94,930,1102,641,189,187,216,107,163,62,77,66,47,289,217,257,184,4.08,1.95,1.05,0.75,2.98,0.46,1.73,17.09,20.25,11.78,3.47,3.44,3.97,1.97,3,1.14,1.42,1.21,0.86,5.31,3.99,4.72,3.38,52473
"25025000402","Census Tract 4.02, Suffolk County, Massachusetts","Census Tract 4.02, Suffolk County, Massachusetts","ma","140","00","ACSSF","0003848",,,,,"25","025",,,,"000402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000402",,,"806765","0",3610,3610,3088,59,0,418,0,35,10,85.54,1.63,0,11.58,0,0.97,0.28,3610,3448,2961,59,0,418,0,0,10,162,127,0,0,0,0,35,0,95.51,82.02,1.63,0,11.58,0,0,0.28,4.49,3.52,0,0,0,0,0.97,0,3610,11589.32,0.31149372120643,0.3114937,0.3114937,0,100,0,2973,586,2387,19.71,80.29,59,48,11,81.36,18.64,0,0,0,,,404,54,350,13.37,86.63,0,0,0,,,21,0,21,0,100,10,0,10,0,100,148,75,73,50.68,49.32,2846,511,2335,17.96,82.04,39095.5243445693,39624.7846441948,10688.5674157303,,41025.7677902622,,,,15699.7284644195,40800.3651685393,3610,101,61,171,71,26,213,220,808,603,401,124,152,70,78,143,52,44,85,24,94,18,20,31,2.8,1.69,4.74,1.97,0.72,5.9,6.09,22.38,16.7,11.11,3.43,4.21,1.94,2.16,3.96,1.44,1.22,2.35,0.66,2.6,0.5,0.55,0.86,71643
"25025000502","Census Tract 5.02, Suffolk County, Massachusetts","Census Tract 5.02, Suffolk County, Massachusetts","ma","140","00","ACSSF","0003849",,,,,"25","025",,,,"000502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000502",,,"863889","334529",4328,4328,3534,184,0,393,41,124,52,81.65,4.25,0,9.08,0.95,2.87,1.2,4328,4087,3417,184,0,393,41,0,52,241,117,0,0,0,0,124,0,94.43,78.95,4.25,0,9.08,0.95,0,1.2,5.57,2.7,0,0,0,0,2.87,0,4328,12975.59,0.333549421850603,0.4627118,0.3335494,0.1291624,72.09,27.91,2311,602,1709,26.05,73.95,35,0,35,0,100,0,0,0,,,278,55,223,19.78,80.22,0,0,0,,,110,47,63,42.73,57.27,8,0,8,0,100,185,86,99,46.49,53.51,2236,563,1673,25.18,74.82,30867.7059925094,32070.6835205993,8246.49812734082,,30760.6086142322,,47942.265917603,13394.6441947566,42145.308988764,31936.1891385768,4328,21,42,130,11,555,833,398,584,688,264,147,160,28,78,173,0,6,10,53,10,101,20,16,0.49,0.97,3,0.25,12.82,19.25,9.2,13.49,15.9,6.1,3.4,3.7,0.65,1.8,4,0,0.14,0.23,1.22,0.23,2.33,0.46,0.37,64601
"25025000503","Census Tract 5.03, Suffolk County, Massachusetts","Census Tract 5.03, Suffolk County, Massachusetts","ma","140","00","ACSSF","0003850",,,,,"25","025",,,,"000503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000503",,,"139156","0",1931,1931,1686,26,19,80,0,56,64,87.31,1.35,0.98,4.14,0,2.9,3.31,1931,1759,1620,26,0,80,0,0,33,172,66,0,19,0,0,56,31,91.09,83.89,1.35,0,4.14,0,0,1.71,8.91,3.42,0,0.98,0,0,2.9,1.61,1931,35940,0.0537284342630159,0.05372844,0.05372844,0,100,0,1686,125,1561,7.41,92.59,26,0,26,0,100,19,19,0,100,0,80,0,80,0,100,0,0,0,,,56,0,56,0,100,64,33,31,51.56,48.44,172,31,141,18.02,81.98,1620,113,1507,6.98,93.02,52470.2434456929,52786.5543071161,,,89935.6460674157,,,34555.0936329588,36302.2752808989,52909.84082397,1931,53,0,0,0,43,0,71,209,607,383,170,46,44,41,48,41,41,61,0,0,30,0,43,2.74,0,0,0,2.23,0,3.68,10.82,31.43,19.83,8.8,2.38,2.28,2.12,2.49,2.12,2.12,3.16,0,0,1.55,0,2.23,77313
"25025000601","Census Tract 6.01, Suffolk County, Massachusetts","Census Tract 6.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0003852",,,,,"25","025",,,,"000601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000601",,,"495044","0",3511,3511,2519,27,0,792,0,109,64,71.75,0.77,0,22.56,0,3.1,1.82,3511,3333,2401,27,0,778,0,63,64,178,118,0,0,14,0,46,0,94.93,68.39,0.77,0,22.16,0,1.79,1.82,5.07,3.36,0,0,0.4,0,1.31,0,3511,18368.97,0.191137565116132,0.1911376,0.1911376,0,100,0,2304,207,2097,8.98,91.02,20,20,0,100,0,0,0,0,,,792,167,625,21.09,78.91,0,0,0,,,101,0,101,0,100,64,0,64,0,100,170,0,170,0,100,2186,207,1979,9.47,90.53,42706.9475655431,47744.2602996255,,,27783.0524344569,,50597.2846441948,28160.3838951311,32022.1161048689,48327.0692883895,3511,176,0,41,47,74,114,117,502,660,375,206,208,142,146,91,71,57,0,26,66,167,78,147,5.01,0,1.17,1.34,2.11,3.25,3.33,14.3,18.8,10.68,5.87,5.92,4.04,4.16,2.59,2.02,1.62,0,0.74,1.88,4.76,2.22,4.19,75146
"25025000701","Census Tract 7.01, Suffolk County, Massachusetts","Census Tract 7.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0003854",,,,,"25","025",,,,"000701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000701",,,"230433","0",4233,4233,3283,165,0,583,0,112,90,77.56,3.9,0,13.77,0,2.65,2.13,4233,3987,3198,74,0,583,0,42,90,246,85,91,0,0,0,70,0,94.19,75.55,1.75,0,13.77,0,0.99,2.13,5.81,2.01,2.15,0,0,0,1.65,0,4233,47577.47,0.0889706824896486,0.08897068,0.08897068,0,100,0,3283,692,2591,21.08,78.92,165,104,61,63.03,36.97,0,0,0,,,543,27,516,4.97,95.03,0,0,0,,,112,64,48,57.14,42.86,90,0,90,0,100,246,155,91,63.01,36.99,3198,692,2506,21.64,78.36,38137.8745318352,38860.15917603,21478.0056179775,,41566.2359550562,,21380.8707865169,40968.4831460674,27597.5,38122.9307116105,4233,68,77,0,0,147,89,183,697,1462,454,156,137,226,233,150,0,31,11,26,65,21,0,0,1.61,1.82,0,0,3.47,2.1,4.32,16.47,34.54,10.73,3.69,3.24,5.34,5.5,3.54,0,0.73,0.26,0.61,1.54,0.5,0,0,66105
"25025000703","Census Tract 7.03, Suffolk County, Massachusetts","Census Tract 7.03, Suffolk County, Massachusetts","ma","140","00","ACSSF","0003855",,,,,"25","025",,,,"000703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000703",,,"178020","0",2865,2865,1971,101,0,788,0,0,5,68.8,3.53,0,27.5,0,0,0.17,2865,2610,1762,55,0,788,0,0,5,255,209,46,0,0,0,0,0,91.1,61.5,1.92,0,27.5,0,0,0.17,8.9,7.29,1.61,0,0,0,0,0,2865,41682.48,0.0687339091918573,0.06873391,0.06873391,0,100,0,1971,1179,792,59.82,40.18,101,34,67,33.66,66.34,0,0,0,,,788,409,379,51.9,48.1,0,0,0,,,0,0,0,,,5,5,0,100,0,255,60,195,23.53,76.47,1762,1119,643,63.51,36.49,20661.0767790262,22074.5131086142,28675.9456928839,,16192.8745318352,,,,18022.2471910112,22480.4868913858,2865,0,0,0,31,54,352,656,859,546,176,24,34,43,5,22,30,0,9,8,0,0,0,16,0,0,0,1.08,1.88,12.29,22.9,29.98,19.06,6.14,0.84,1.19,1.5,0.17,0.77,1.05,0,0.31,0.28,0,0,0,0.56,24033
"25025000704","Census Tract 7.04, Suffolk County, Massachusetts","Census Tract 7.04, Suffolk County, Massachusetts","ma","140","00","ACSSF","0003856",,,,,"25","025",,,,"000704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000704",,,"239781","0",4679,4679,3133,319,0,883,0,303,41,66.96,6.82,0,18.87,0,6.48,0.88,4679,4065,2815,319,0,883,0,31,17,614,318,0,0,0,0,272,24,86.88,60.16,6.82,0,18.87,0,0.66,0.36,13.12,6.8,0,0,0,0,5.81,0.51,4679,50540.09,0.0925799656214623,0.09257997,0.09257997,0,100,0,3133,673,2460,21.48,78.52,319,97,222,30.41,69.59,0,0,0,,,883,327,556,37.03,62.97,0,0,0,,,303,107,196,35.31,64.69,41,24,17,58.54,41.46,614,188,426,30.62,69.38,2815,616,2199,21.88,78.12,36333.4082397004,39086.8071161049,20535.2996254682,,38286.0674157303,,19950,,18423.2397003745,41406.8352059925,4679,143,0,59,0,51,212,267,1013,1209,540,314,189,73,114,126,93,143,11,22,26,25,37,12,3.06,0,1.26,0,1.09,4.53,5.71,21.65,25.84,11.54,6.71,4.04,1.56,2.44,2.69,1.99,3.06,0.24,0.47,0.56,0.53,0.79,0.26,51813
"25025981501","Census Tract 9815.01, Suffolk County, Massachusetts","Census Tract 9815.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004040",,,,,"25","025",,,,"981501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025981501",,,"915439","1178787",0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0.353452988971377,0.8085852,0.353453,0.4551322,43.71,56.29,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
