"FIPS","Name of Area","Qualifying Name","State/U.S.-Abbreviation (USPS)","Summary Level","Geographic Component","File Identification","Logical Record Number","US","Region","Division","State (Census Code)","State (FIPS)","County","County Subdivision (FIPS)","Place (FIPS Code)","Place (State FIPS + Place FIPS)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (Census)","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Combined Statistical Area","New England City and Town Area","New England City and Town Area Division","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","ZIP Code Tabulation Area (5-digit)","Subbarrio (FIPS)","School District (Elementary)","School District (Secondary)","School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area - 5% File","Public Use Microdata Area - 1% File","Geographic Identifier","Tribal Tract","Tribal Block Group","Area (Land)","Area (Water)","Total Population","Total Population:","Total Population: White Alone","Total Population: Black or African American Alone","Total Population: American Indian and Alaska Native Alone","Total Population: Asian Alone","Total Population: Native Hawaiian and Other Pacific Islander Alone","Total Population: Some Other Race Alone","Total Population: Two or More Races","% Total Population: White Alone","% Total Population: Black or African American Alone","% Total Population: American Indian and Alaska Native Alone","% Total Population: Asian Alone","% Total Population: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Some Other Race Alone","% Total Population: Two or More Races","Total Population","Total Population: Not Hispanic or Latino","Total Population: Not Hispanic or Latino: White Alone","Total Population: Not Hispanic or Latino: Black or African American Alone","Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Not Hispanic or Latino: Asian Alone","Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Not Hispanic or Latino: Some Other Race Alone","Total Population: Not Hispanic or Latino: Two or More Races","Total Population: Hispanic or Latino","Total Population: Hispanic or Latino: White Alone","Total Population: Hispanic or Latino: Black or African American Alone","Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Hispanic or Latino: Asian Alone","Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Hispanic or Latino: Some Other Race Alone","Total Population: Hispanic or Latino: Two or More Races","% Total Population: Not Hispanic or Latino","% Total Population: Not Hispanic or Latino: White Alone","% Total Population: Not Hispanic or Latino: Black or African American Alone","% Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Not Hispanic or Latino: Asian Alone","% Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Not Hispanic or Latino: Some Other Race Alone","% Total Population: Not Hispanic or Latino: Two or More Races","% Total Population: Hispanic or Latino","% Total Population: Hispanic or Latino: White Alone","% Total Population: Hispanic or Latino: Black or African American Alone","% Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Hispanic or Latino: Asian Alone","% Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Hispanic or Latino: Some Other Race Alone","% Total Population: Hispanic or Latino: Two or More Races","Total Population","Population Density (Per Sq. Mile)","Area (Land)","Area Total:","Area Total: Area (Land)","Area Total: Area (Water)","% Area Total: Area (Land)","% Area Total: Area (Water)","White Alone Population for Whom Poverty Status Is  Determined:","White Alone Population for Whom Poverty Status Is  Determined: Income in 2011 Below Poverty Level","White Alone Population for Whom Poverty Status Is  Determined: Income in 2011 At or Above Poverty Level","% White Alone Population for Whom Poverty Status Is  Determined: Income in 2011 Below Poverty Level","% White Alone Population for Whom Poverty Status Is  Determined: Income in 2011 At or Above Poverty Level","Black or African American Alone Population for  Whom Poverty Status Is Determined:","Black or African American Alone Population for &nbsp;&nbsp;&nbsp; Whom&nbsp;&nbsp; Poverty Status Is Determined: Income in 2011 Below Poverty Level","Black or African American Alone Population for &nbsp;&nbsp;&nbsp; Whom&nbsp;&nbsp; Poverty Status Is Determined: Income in 2011 At or Above Poverty Level","% Black or African American Alone Population for &nbsp;&nbsp;&nbsp; Whom&nbsp;&nbsp; Poverty Status Is Determined: Income in 2011 Below Poverty Level","% Black or African American Alone Population for &nbsp;&nbsp;&nbsp; Whom&nbsp;&nbsp; Poverty Status Is Determined: Income in 2011 At or Above Poverty Level","American Indian and Alaska Native Alone  Population for Whom Poverty Status Is Determined:","American Indian and Alaska Native Alone &nbsp; Population&nbsp;&nbsp; For&nbsp;&nbsp; Whom Poverty Status Is Determined: Income in 2011 Below Poverty Level","American Indian and Alaska Native Alone &nbsp; Population&nbsp;&nbsp; For&nbsp;&nbsp; Whom Poverty Status Is Determined: Income in 2011 At or Above Poverty Level","% American Indian and Alaska Native Alone &nbsp; Population&nbsp;&nbsp; For&nbsp;&nbsp; Whom Poverty Status Is Determined: Income in 2011 Below Poverty Level","% American Indian and Alaska Native Alone &nbsp; Population&nbsp;&nbsp; For&nbsp;&nbsp; Whom Poverty Status Is Determined: Income in 2011 At or Above Poverty Level","Asian Alone Population for Whom Poverty Status Is  Determined:","Asian Alone Population for Whom Poverty Status Is  Determined: Income in 2011 Below Poverty Level","Asian Alone Population for Whom Poverty Status Is  Determined: Income in 2011 At or Above Poverty Level","% Asian Alone Population for Whom Poverty Status Is  Determined: Income in 2011 Below Poverty Level","% Asian Alone Population for Whom Poverty Status Is  Determined: Income in 2011 At or Above Poverty Level","Native Hawaiian and Other Pacific Islander Alone  Population for Whom Poverty Status Is Determined:","Native Hawaiian and Other Pacific Islander&nbsp; Alone&nbsp;&nbsp; &nbsp;&nbsp; Population for Whom Poverty<br />&nbsp;&nbsp; Status Is Determined: Income in 2011 Below Poverty Level","Native Hawaiian and Other Pacific Islander&nbsp; Alone&nbsp;&nbsp; &nbsp;&nbsp; Population for Whom Poverty<br />&nbsp;&nbsp; Status Is Determined: Income in 2011 At or Above Poverty Level","% Native Hawaiian and Other Pacific Islander&nbsp; Alone&nbsp;&nbsp; &nbsp;&nbsp; Population for Whom Poverty<br />&nbsp;&nbsp; Status Is Determined: Income in 2011 Below Poverty Level","% Native Hawaiian and Other Pacific Islander&nbsp; Alone&nbsp;&nbsp; &nbsp;&nbsp; Population for Whom Poverty<br />&nbsp;&nbsp; Status Is Determined: Income in 2011 At or Above Poverty Level","Some Other Race Alone Population for Whom Poverty  Status Is Determined:","Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income in 2011 Below Poverty Level","Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income in 2011 At or Above Poverty Level","% Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income in 2011 Below Poverty Level","% Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income in 2011 At or Above Poverty Level","Two or More Races Population for Whom Poverty  Status Is Determined:","Two or More Races Population for Whom Poverty  Status Is Determined: Income in 2011 Below Poverty Level","Two or More Races Population for Whom Poverty  Status Is Determined: Income in 2011 At or Above Poverty Level","% Two or More Races Population for Whom Poverty  Status Is Determined: Income in 2011 Below Poverty Level","% Two or More Races Population for Whom Poverty  Status Is Determined: Income in 2011 At or Above Poverty Level","Hispanic or Latino Population for Whom Poverty  Status Is Determined:","Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income in 2011 Below Poverty Level","Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income in 2011 At or Above Poverty Level","% Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income in 2011 Below Poverty Level","% Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income in 2011 At or Above Poverty Level","White Alone, Not Hispanic or Latino Population  for Whom Poverty Status Is Determined:","White Alone, Not Hispanic or Latino Population &nbsp; For&nbsp;&nbsp; Whom&nbsp;&nbsp; Poverty Status Is Determined: Income in 2011 Below Poverty Level","White Alone, Not Hispanic or Latino Population &nbsp; For&nbsp;&nbsp; Whom&nbsp;&nbsp; Poverty Status Is Determined: Income in 2011 At or Above Poverty Level","% White Alone, Not Hispanic or Latino Population &nbsp; For&nbsp;&nbsp; Whom&nbsp;&nbsp; Poverty Status Is Determined: Income in 2011 Below Poverty Level","% White Alone, Not Hispanic or Latino Population &nbsp; For&nbsp;&nbsp; Whom&nbsp;&nbsp; Poverty Status Is Determined: Income in 2011 At or Above Poverty Level","Per Capita Income (In 2011 Inflation Adjusted Dollars)","Per Capita Income (In 2011 Inflation Adjusted Dollars)","Per Capita Income (In 2011 Inflation Adjusted Dollars)","Per Capita Income (In 2011 Inflation Adjusted Dollars)","Per Capita Income (In 2011 Inflation Adjusted Dollars)","Per Capita Income (In 2011 Inflation Adjusted Dollars)","Per Capita Income (In 2011 Inflation Adjusted Dollars)","Per Capita Income (In 2011 Inflation Adjusted Dollars)","Per Capita Income (In 2011 Inflation Adjusted Dollars)","Per Capita Income (In 2011 Inflation Adjusted Dollars)","Total:","Total: Under 5 Years","Total: 5 to 9 Years","Total: 10 to 14 Years","Total: 15 to 17 Years","Total: 18 and 19 Years","Total: 20 Years","Total: 21 Years","Total: 22 to 24 Years","Total: 25 to 29 Years","Total: 30 to 34 Years","Total: 35 to 39 Years","Total: 40 to 44 Years","Total: 45 to 49 Years","Total: 50 to 54 Years","Total: 55 to 59 Years","Total: 60 and 61 Years","Total: 62 to 64 Years","Total: 65 and 66 Years","Total: 67 to 69 Years","Total: 70 to 74 Years","Total: 75 to 79 Years","Total: 80 to 84 Years","Total: 85 Years and Over","% Total: Under 5 Years","% Total: 5 to 9 Years","% Total: 10 to 14 Years","% Total: 15 to 17 Years","% Total: 18 and 19 Years","% Total: 20 Years","% Total: 21 Years","% Total: 22 to 24 Years","% Total: 25 to 29 Years","% Total: 30 to 34 Years","% Total: 35 to 39 Years","% Total: 40 to 44 Years","% Total: 45 to 49 Years","% Total: 50 to 54 Years","% Total: 55 to 59 Years","% Total: 60 and 61 Years","% Total: 62 to 64 Years","% Total: 65 and 66 Years","% Total: 67 to 69 Years","% Total: 70 to 74 Years","% Total: 75 to 79 Years","% Total: 80 to 84 Years","% Total: 85 Years and Over","Median Household Income (In 2011 Inflation Adjusted Dollars)"
"25021401100","Census Tract 4011, Norfolk County, Massachusetts","Census Tract 4011, Norfolk County, Massachusetts","MA","140","00","ACSSF","0003621",,,,,"25","021",,,,"401100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25021401100",,,"4116859","109097",4474,4474,3751,34,0,565,0,59,65,83.84,0.76,0,12.63,0,1.32,1.45,4474,4316,3605,34,0,557,0,55,65,158,146,0,0,8,0,4,0,96.47,80.58,0.76,0,12.45,0,1.23,1.45,3.53,3.26,0,0,0.18,0,0.09,0,4474,2814.672,1.58952821403034,1.631651,1.589528,0.04212259,97.42,2.58,3660,195,3465,5.33,94.67,34,8,26,23.53,76.47,0,0,0,,,540,24,516,4.44,95.56,0,0,0,,,55,0,55,0,100,28,0,28,0,100,152,12,140,7.89,92.11,3516,183,3333,5.2,94.8,110871,114122,600379,,63455,,184366,12605,54458,116361,4474,199,340,300,214,118,78,34,123,137,230,145,324,217,376,495,167,199,74,124,176,114,92,198,4.45,7.6,6.71,4.78,2.64,1.74,0.76,2.75,3.06,5.14,3.24,7.24,4.85,8.4,11.06,3.73,4.45,1.65,2.77,3.93,2.55,2.06,4.43,161333
"25025000201","Census Tract 2.01, Suffolk County, Massachusetts","Census Tract 2.01, Suffolk County, Massachusetts","MA","140","00","ACSSF","0003843",,,,,"25","025",,,,"000201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000201",,,"599378","0",3359,3359,2646,113,12,386,0,163,39,78.77,3.36,0.36,11.49,0,4.85,1.16,3359,2906,2340,113,12,386,0,35,20,453,306,0,0,0,0,128,19,86.51,69.66,3.36,0.36,11.49,0,1.04,0.6,13.49,9.11,0,0,0,0,3.81,0.57,3359,14514.66,0.231421149441619,0.2314211,0.2314211,0,100,0,2646,247,2399,9.33,90.67,113,58,55,51.33,48.67,12,0,12,0,100,386,0,386,0,100,0,0,0,,,163,41,122,25.15,74.85,39,0,39,0,100,453,21,432,4.64,95.36,2340,232,2108,9.91,90.09,38072,41365,23727,,30772,,17347,,22860,43534,3359,93,42,53,42,56,34,51,513,762,316,145,279,113,234,119,28,129,72,37,50,10,49,132,2.77,1.25,1.58,1.25,1.67,1.01,1.52,15.27,22.69,9.41,4.32,8.31,3.36,6.97,3.54,0.83,3.84,2.14,1.1,1.49,0.3,1.46,3.93,64792
"25025000202","Census Tract 2.02, Suffolk County, Massachusetts","Census Tract 2.02, Suffolk County, Massachusetts","MA","140","00","ACSSF","0003844",,,,,"25","025",,,,"000202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000202",,,"601636","0",3816,3816,2211,294,0,736,0,559,16,57.94,7.7,0,19.29,0,14.65,0.42,3816,2986,1850,239,0,736,0,145,16,830,361,55,0,0,0,414,0,78.25,48.48,6.26,0,19.29,0,3.8,0.42,21.75,9.46,1.44,0,0,0,10.85,0,3816,16427.53,0.232292968152748,0.232293,0.232293,0,100,0,2211,535,1676,24.2,75.8,294,10,284,3.4,96.6,0,0,0,,,726,96,630,13.22,86.78,0,0,0,,,559,188,371,33.63,66.37,16,0,16,0,100,830,426,404,51.33,48.67,1850,278,1572,15.03,84.97,28244,37474,20767,,15029,,12403,,9604,42716,3816,255,154,63,139,180,0,122,250,565,396,251,316,178,207,176,105,96,0,56,116,105,38,48,6.68,4.04,1.65,3.64,4.72,0,3.2,6.55,14.81,10.38,6.58,8.28,4.66,5.42,4.61,2.75,2.52,0,1.47,3.04,2.75,1,1.26,53542
"25025000301","Census Tract 3.01, Suffolk County, Massachusetts","Census Tract 3.01, Suffolk County, Massachusetts","MA","140","00","ACSSF","0003845",,,,,"25","025",,,,"000301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000301",,,"572307","0",2607,2607,2193,60,0,347,0,7,0,84.12,2.3,0,13.31,0,0.27,0,2607,2470,2063,60,0,347,0,0,0,137,130,0,0,0,0,7,0,94.74,79.13,2.3,0,13.31,0,0,0,5.26,4.99,0,0,0,0,0.27,0,2607,11798.04,0.220968977462444,0.220969,0.220969,0,100,0,2118,129,1989,6.09,93.91,45,6,39,13.33,86.67,0,0,0,,,347,0,347,0,100,0,0,0,,,0,0,0,,,0,0,0,,,115,12,103,10.43,89.57,2003,117,1886,5.84,94.16,41680,42904,48017,,33689,,,,36140,43207,2607,84,116,61,23,41,89,0,163,716,178,95,297,147,64,97,61,47,45,22,63,57,60,81,3.22,4.45,2.34,0.88,1.57,3.41,0,6.25,27.46,6.83,3.64,11.39,5.64,2.45,3.72,2.34,1.8,1.73,0.84,2.42,2.19,2.3,3.11,89236
"25025000302","Census Tract 3.02, Suffolk County, Massachusetts","Census Tract 3.02, Suffolk County, Massachusetts","MA","140","00","ACSSF","0003846",,,,,"25","025",,,,"000302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000302",,,"589888","46101",3071,3071,2202,215,0,626,0,28,0,71.7,7,0,20.38,0,0.91,0,3071,2965,2104,215,0,626,0,20,0,106,98,0,0,0,0,8,0,96.55,68.51,7,0,20.38,0,0.65,0,3.45,3.19,0,0,0,0,0.26,0,3071,13483.67,0.227757039800957,0.2455567,0.227757,0.0177997,92.75,7.25,2142,192,1950,8.96,91.04,215,10,205,4.65,95.35,0,0,0,,,618,74,544,11.97,88.03,0,0,0,,,20,0,20,0,100,0,0,0,,,52,50,2,96.15,3.85,2090,142,1948,6.79,93.21,41111,44042,59397,,25845,,11439,,2689,45958,3071,147,83,21,47,42,51,19,460,647,279,155,177,143,220,146,60,61,25,42,84,48,86,28,4.79,2.7,0.68,1.53,1.37,1.66,0.62,14.98,21.07,9.08,5.05,5.76,4.66,7.16,4.75,1.95,1.99,0.81,1.37,2.74,1.56,2.8,0.91,78198
"25025000401","Census Tract 4.01, Suffolk County, Massachusetts","Census Tract 4.01, Suffolk County, Massachusetts","MA","140","00","ACSSF","0003847",,,,,"25","025",,,,"000401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000401",,,"431043","0",5363,5363,4260,140,0,800,0,110,53,79.43,2.61,0,14.92,0,2.05,0.99,5363,4942,3936,140,0,800,0,13,53,421,324,0,0,0,0,97,0,92.15,73.39,2.61,0,14.92,0,0.24,0.99,7.85,6.04,0,0,0,0,1.81,0,5363,32224.41,0.166426639814547,0.1664266,0.1664266,0,100,0,4260,714,3546,16.76,83.24,140,128,12,91.43,8.57,0,0,0,,,800,384,416,48,52,0,0,0,,,110,0,110,0,100,53,0,53,0,100,421,126,295,29.93,70.07,3936,588,3348,14.94,85.06,26743,29247,7826,,15243,,42042,17292,21424,30277,5363,261,99,52,27,212,95,104,815,1239,464,130,188,182,116,163,45,48,64,44,357,236,228,194,4.87,1.85,0.97,0.5,3.95,1.77,1.94,15.2,23.1,8.65,2.42,3.51,3.39,2.16,3.04,0.84,0.9,1.19,0.82,6.66,4.4,4.25,3.62,35104
"25025000402","Census Tract 4.02, Suffolk County, Massachusetts","Census Tract 4.02, Suffolk County, Massachusetts","MA","140","00","ACSSF","0003848",,,,,"25","025",,,,"000402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000402",,,"806765","0",3711,3711,3247,69,0,362,0,4,29,87.5,1.86,0,9.75,0,0.11,0.78,3711,3567,3122,69,0,362,0,0,14,144,125,0,0,0,0,4,15,96.12,84.13,1.86,0,9.75,0,0,0.38,3.88,3.37,0,0,0,0,0.11,0.4,3711,11913.56,0.31149372120643,0.3114937,0.3114937,0,100,0,3053,517,2536,16.93,83.07,52,33,19,63.46,36.54,0,0,0,,,349,51,298,14.61,85.39,0,0,0,,,0,0,0,,,29,0,29,0,100,127,65,62,51.18,48.82,2941,452,2489,15.37,84.63,30814,31635,9086,,28893,,,,14579,32403,3711,137,91,171,96,89,277,203,612,591,319,132,150,94,148,73,83,86,76,37,100,17,54,75,3.69,2.45,4.61,2.59,2.4,7.46,5.47,16.49,15.93,8.6,3.56,4.04,2.53,3.99,1.97,2.24,2.32,2.05,1,2.69,0.46,1.46,2.02,55459
"25025000502","Census Tract 5.02, Suffolk County, Massachusetts","Census Tract 5.02, Suffolk County, Massachusetts","MA","140","00","ACSSF","0003849",,,,,"25","025",,,,"000502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000502",,,"863890","334529",4704,4704,3671,54,0,764,12,175,28,78.04,1.15,0,16.24,0.26,3.72,0.6,4704,4324,3488,32,0,764,12,0,28,380,183,22,0,0,0,175,0,91.92,74.15,0.68,0,16.24,0.26,0,0.6,8.08,3.89,0.47,0,0,0,3.72,0,4704,14102.84,0.333549807952778,0.4627122,0.3335498,0.1291624,72.09,27.91,2125,572,1553,26.92,73.08,22,0,22,0,100,0,0,0,,,456,132,324,28.95,71.05,0,0,0,,,104,51,53,49.04,50.96,0,0,0,,,209,103,106,49.28,50.72,2042,520,1522,25.47,74.53,24664,25024,2846,,25742,,24565,1214,18210,25587,4704,30,10,85,0,638,785,556,711,561,259,159,159,122,126,172,36,32,19,57,40,107,23,17,0.64,0.21,1.81,0,13.56,16.69,11.82,15.11,11.93,5.51,3.38,3.38,2.59,2.68,3.66,0.77,0.68,0.4,1.21,0.85,2.27,0.49,0.36,46205
"25025000503","Census Tract 5.03, Suffolk County, Massachusetts","Census Tract 5.03, Suffolk County, Massachusetts","MA","140","00","ACSSF","0003850",,,,,"25","025",,,,"000503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000503",,,"139156","0",1900,1900,1530,27,13,215,0,52,63,80.53,1.42,0.68,11.32,0,2.74,3.32,1900,1750,1458,27,0,215,0,0,50,150,72,0,13,0,0,52,13,92.11,76.74,1.42,0,11.32,0,0,2.63,7.89,3.79,0,0.68,0,0,2.74,0.68,1900,35363.03,0.0537284342630159,0.05372844,0.05372844,0,100,0,1530,179,1351,11.7,88.3,27,0,27,0,100,13,13,0,100,0,215,112,103,52.09,47.91,0,0,0,,,52,0,52,0,100,63,50,13,79.37,20.63,150,25,125,16.67,83.33,1458,167,1291,11.45,88.55,38068,41674,,,24696,,,13763,18455,42721,1900,14,0,0,0,124,95,62,319,550,307,74,48,25,40,53,41,42,44,0,13,10,0,39,0.74,0,0,0,6.53,5,3.26,16.79,28.95,16.16,3.89,2.53,1.32,2.11,2.79,2.16,2.21,2.32,0,0.68,0.53,0,2.05,49531
"25025000601","Census Tract 6.01, Suffolk County, Massachusetts","Census Tract 6.01, Suffolk County, Massachusetts","MA","140","00","ACSSF","0003852",,,,,"25","025",,,,"000601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000601",,,"495044","0",3239,3239,2300,31,0,741,0,112,55,71.01,0.96,0,22.88,0,3.46,1.7,3239,2993,2125,22,0,726,0,65,55,246,175,9,0,15,0,47,0,92.41,65.61,0.68,0,22.41,0,2.01,1.7,7.59,5.4,0.28,0,0.46,0,1.45,0,3239,16945.91,0.191137565116132,0.1911376,0.1911376,0,100,0,2201,424,1777,19.26,80.74,27,18,9,66.67,33.33,0,0,0,,,741,145,596,19.57,80.43,0,0,0,,,109,0,109,0,100,55,0,55,0,100,243,85,158,34.98,65.02,2026,339,1687,16.73,83.27,31544,35039,6610,,19787,,45206,30053,19937,36344,3239,161,0,53,45,59,203,39,497,683,303,205,170,144,136,75,52,42,3,27,41,127,60,114,4.97,0,1.64,1.39,1.82,6.27,1.2,15.34,21.09,9.35,6.33,5.25,4.45,4.2,2.32,1.61,1.3,0.09,0.83,1.27,3.92,1.85,3.52,54635
"25025000701","Census Tract 7.01, Suffolk County, Massachusetts","Census Tract 7.01, Suffolk County, Massachusetts","MA","140","00","ACSSF","0003854",,,,,"25","025",,,,"000701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000701",,,"230433","0",4482,4482,3404,170,0,742,0,72,94,75.95,3.79,0,16.56,0,1.61,2.1,4482,4309,3333,106,0,742,0,34,94,173,71,64,0,0,0,38,0,96.14,74.36,2.37,0,16.56,0,0.76,2.1,3.86,1.58,1.43,0,0,0,0.85,0,4482,50376.14,0.0889706824896486,0.08897068,0.08897068,0,100,0,3373,693,2680,20.55,79.45,170,65,105,38.24,61.76,0,0,0,,,712,103,609,14.47,85.53,0,0,0,,,65,31,34,47.69,52.31,94,12,82,12.77,87.23,166,95,71,57.23,42.77,3302,693,2609,20.99,79.01,30420,30974,19914,,30922,,16157,36343,24109,30452,4482,151,59,0,11,158,79,154,597,1615,432,220,192,214,237,158,0,13,17,41,103,0,0,31,3.37,1.32,0,0.25,3.53,1.76,3.44,13.32,36.03,9.64,4.91,4.28,4.77,5.29,3.53,0,0.29,0.38,0.91,2.3,0,0,0.69,51354
"25025000703","Census Tract 7.03, Suffolk County, Massachusetts","Census Tract 7.03, Suffolk County, Massachusetts","MA","140","00","ACSSF","0003855",,,,,"25","025",,,,"000703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000703",,,"178021","0",2759,2759,1871,196,0,684,0,0,8,67.81,7.1,0,24.79,0,0,0.29,2759,2661,1848,121,0,684,0,0,8,98,23,75,0,0,0,0,0,96.45,66.98,4.39,0,24.79,0,0,0.29,3.55,0.83,2.72,0,0,0,0,0,2759,40140.08,0.0687342952940322,0.0687343,0.0687343,0,100,0,1829,993,836,54.29,45.71,196,127,69,64.8,35.2,0,0,0,,,684,309,375,45.18,54.82,0,0,0,,,0,0,0,,,8,8,0,100,0,87,30,57,34.48,65.52,1817,993,824,54.65,45.35,17062,18280,16217,,14112,,,,11917,18284,2759,0,0,15,0,81,534,470,704,481,107,46,30,54,96,38,52,0,11,11,0,0,0,29,0,0,0.54,0,2.94,19.35,17.04,25.52,17.43,3.88,1.67,1.09,1.96,3.48,1.38,1.88,0,0.4,0.4,0,0,0,1.05,20129
"25025000704","Census Tract 7.04, Suffolk County, Massachusetts","Census Tract 7.04, Suffolk County, Massachusetts","MA","140","00","ACSSF","0003856",,,,,"25","025",,,,"000704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000704",,,"239781","0",4493,4493,3048,236,0,759,0,378,72,67.84,5.25,0,16.89,0,8.41,1.6,4493,3821,2762,222,0,759,0,48,30,672,286,14,0,0,0,330,42,85.04,61.47,4.94,0,16.89,0,1.07,0.67,14.96,6.37,0.31,0,0,0,7.34,0.93,4493,48531.02,0.0925799656214623,0.09257997,0.09257997,0,100,0,3048,711,2337,23.33,76.67,236,88,148,37.29,62.71,0,0,0,,,759,216,543,28.46,71.54,0,0,0,,,378,123,255,32.54,67.46,72,46,26,63.89,36.11,672,218,454,32.44,67.56,2762,643,2119,23.28,76.72,30411,32111,19054,,35139,,17286,14743,15292,34041,4493,89,0,59,0,100,248,190,945,1163,555,215,180,86,126,128,101,165,20,21,30,23,36,13,1.98,0,1.31,0,2.23,5.52,4.23,21.03,25.88,12.35,4.79,4.01,1.91,2.8,2.85,2.25,3.67,0.45,0.47,0.67,0.51,0.8,0.29,44774
"25025981501","Census Tract 9815.01, Suffolk County, Massachusetts","Census Tract 9815.01, Suffolk County, Massachusetts","MA","140","00","ACSSF","0004040",,,,,"25","025",,,,"981501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025981501",,,"915438","1178787",0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0.353452602869202,0.8085848,0.3534526,0.4551322,43.71,56.29,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
