"FIPS","Name of Area","Qualifying Name","State/U.S.-Abbreviation (USPS)","Summary Level","Geographic Component","File Identification","Logical Record Number","US","Region","Division","State (Census Code)","State (FIPS)","County","County Subdivision (FIPS)","Place (FIPS Code)","Place (State FIPS + Place FIPS)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (Census)","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Combined Statistical Area","New England City and Town Area","New England City and Town Area Division","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","ZIP Code Tabulation Area (5-digit)","Subbarrio (FIPS)","School District (Elementary)","School District (Secondary)","School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area - 5% File","Public Use Microdata Area - 1% File","Geographic Identifier","Area (Land)","Area (Water)","Total Population","Total Population:","Total Population: White Alone","Total Population: Black or African American Alone","Total Population: American Indian and Alaska Native Alone","Total Population: Asian Alone","Total Population: Native Hawaiian and Other Pacific Islander Alone","Total Population: Some Other Race Alone","Total Population: Two or More Races","% Total Population: White Alone","% Total Population: Black or African American Alone","% Total Population: American Indian and Alaska Native Alone","% Total Population: Asian Alone","% Total Population: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Some Other Race Alone","% Total Population: Two or More Races","Total Population","Total Population: Not Hispanic or Latino","Total Population: Not Hispanic or Latino: White Alone","Total Population: Not Hispanic or Latino: Black or African American Alone","Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Not Hispanic or Latino: Asian Alone","Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Not Hispanic or Latino: Some Other Race Alone","Total Population: Not Hispanic or Latino: Two or More Races","Total Population: Hispanic or Latino","Total Population: Hispanic or Latino: White Alone","Total Population: Hispanic or Latino: Black or African American Alone","Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Hispanic or Latino: Asian Alone","Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Hispanic or Latino: Some Other Race Alone","Total Population: Hispanic or Latino: Two or More Races","% Total Population: Not Hispanic or Latino","% Total Population: Not Hispanic or Latino: White Alone","% Total Population: Not Hispanic or Latino: Black or African American Alone","% Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Not Hispanic or Latino: Asian Alone","% Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Not Hispanic or Latino: Some Other Race Alone","% Total Population: Not Hispanic or Latino: Two or More Races","% Total Population: Hispanic or Latino","% Total Population: Hispanic or Latino: White Alone","% Total Population: Hispanic or Latino: Black or African American Alone","% Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Hispanic or Latino: Asian Alone","% Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Hispanic or Latino: Some Other Race Alone","% Total Population: Hispanic or Latino: Two or More Races","Total Population","Population Density (Per Sq. Mile)","Area (Land)","Area Total:","Area Total: Area (Land)","Area Total: Area (Water)","% Area Total: Area (Land)","% Area Total: Area (Water)","White Alone Population for Whom Poverty Status Is  Determined:","White Alone Population for Whom Poverty Status Is  Determined: Income in 2009 Below Poverty Level","White Alone Population for Whom Poverty Status Is  Determined: Income in 2009 At or Above Poverty Level","% White Alone Population for Whom Poverty Status Is  Determined: Income in 2009 Below Poverty Level","% White Alone Population for Whom Poverty Status Is  Determined: Income in 2009 At or Above Poverty Level","Black or African American Alone Population for  Whom Poverty Status Is Determined:","Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income in 2009 Below Poverty Level","Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income in 2009 At or Above Poverty Level","% Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income in 2009 Below Poverty Level","% Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income in 2009 At or Above Poverty Level","American Indian and Alaska Native Alone  Population for Whom Poverty Status Is Determined:","American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income in 2009 Below Poverty Level","American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income in 2009 At or Above Poverty Level","% American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income in 2009 Below Poverty Level","% American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income in 2009 At or Above Poverty Level","Asian Alone Population for Whom Poverty Status Is  Determined:","Asian Alone Population for Whom Poverty Status Is  Determined: Income in 2009 Below Poverty Level","Asian Alone Population for Whom Poverty Status Is  Determined: Income in 2009 At or Above Poverty Level","% Asian Alone Population for Whom Poverty Status Is  Determined: Income in 2009 Below Poverty Level","% Asian Alone Population for Whom Poverty Status Is  Determined: Income in 2009 At or Above Poverty Level","Native Hawaiian and Other Pacific Islander Alone  Population for Whom Poverty Status Is Determined:","Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income in 2009 Below Poverty Level","Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income in 2009 At or Above Poverty Level","% Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income in 2009 Below Poverty Level","% Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income in 2009 At or Above Poverty Level","Some Other Race Alone Population for Whom Poverty  Status Is Determined:","Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income in 2009 Below Poverty Level","Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income in 2009 At or Above Poverty Level","% Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income in 2009 Below Poverty Level","% Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income in 2009 At or Above Poverty Level","Two or More Races Population for Whom Poverty  Status Is Determined:","Two or More Races Population for Whom Poverty  Status Is Determined: Income in 2009 Below Poverty Level","Two or More Races Population for Whom Poverty  Status Is Determined: Income in 2009 At or Above Poverty Level","% Two or More Races Population for Whom Poverty  Status Is Determined: Income in 2009 Below Poverty Level","% Two or More Races Population for Whom Poverty  Status Is Determined: Income in 2009 At or Above Poverty Level","Hispanic or Latino Population for Whom Poverty  Status Is Determined:","Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income in 2009 Below Poverty Level","Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income in 2009 At or Above Poverty Level","% Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income in 2009 Below Poverty Level","% Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income in 2009 At or Above Poverty Level","White Alone, Not Hispanic or Latino Population  for Whom Poverty Status Is Determined:","White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income in 2009 Below Poverty Level","White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income in 2009 At or Above Poverty Level","% White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income in 2009 Below Poverty Level","% White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income in 2009 At or Above Poverty Level","Per Capita Income (In 2009 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2009 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2009 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2009 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2009 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2009 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2009 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2009 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2009 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Per Capita Income (In 2009 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]","Total:","Total: Under 5 Years","Total: 5 to 9 Years","Total: 10 to 14 Years","Total: 15 to 17 Years","Total: 18 and 19 Years","Total: 20 Years","Total: 21 Years","Total: 22 to 24 Years","Total: 25 to 29 Years","Total: 30 to 34 Years","Total: 35 to 39 Years","Total: 40 to 44 Years","Total: 45 to 49 Years","Total: 50 to 54 Years","Total: 55 to 59 Years","Total: 60 and 61 Years","Total: 62 to 64 Years","Total: 65 and 66 Years","Total: 67 to 69 Years","Total: 70 to 74 Years","Total: 75 to 79 Years","Total: 80 to 84 Years","Total: 85 Years and Over","% Total: Under 5 Years","% Total: 5 to 9 Years","% Total: 10 to 14 Years","% Total: 15 to 17 Years","% Total: 18 and 19 Years","% Total: 20 Years","% Total: 21 Years","% Total: 22 to 24 Years","% Total: 25 to 29 Years","% Total: 30 to 34 Years","% Total: 35 to 39 Years","% Total: 40 to 44 Years","% Total: 45 to 49 Years","% Total: 50 to 54 Years","% Total: 55 to 59 Years","% Total: 60 and 61 Years","% Total: 62 to 64 Years","% Total: 65 and 66 Years","% Total: 67 to 69 Years","% Total: 70 to 74 Years","% Total: 75 to 79 Years","% Total: 80 to 84 Years","% Total: 85 Years and Over","Median Household Income (In 2021 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2021]"
"25021401100","Census Tract 4011, Norfolk County, Massachusetts","Census Tract 4011, Norfolk County, Massachusetts","ma","140","00","ACSSF","0004199",,,,,"25","021",,,,"401100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25021401100","4152594","81258      ",4018,4018,3490,34,0,465,0,0,29,86.86,0.85,0,11.57,0,0,0.72,4018,3970,3442,34,0,465,0,0,29,48,48,0,0,0,0,0,0,98.81,85.66,0.85,0,11.57,0,0,0.72,1.19,1.19,0,0,0,0,0,0,4018,2506.041,1.60332557525363,1.634699,1.603326,0.03137389,98.08,1.92,3490,296,3194,8.48,91.52,34,6,28,17.65,82.35,0,0,0,,,465,41,424,8.82,91.18,0,0,0,,,0,0,0,,,29,0,29,0,100,48,7,41,14.58,85.42,3442,289,3153,8.4,91.6,146371.732233503,152669.400380711,606001.503807107,,72371.9162436548,,,36064.4352791878,,154070.710659898,4018,223,347,190,184,86,56,81,198,185,131,262,165,226,295,481,100,173,100,110,133,76,55,161,5.55,8.64,4.73,4.58,2.14,1.39,2.02,4.93,4.6,3.26,6.52,4.11,5.62,7.34,11.97,2.49,4.31,2.49,2.74,3.31,1.89,1.37,4.01,209984
"25025000201","Census Tract 2.01, Suffolk County, Massachusetts","Census Tract 2.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004404",,,,,"25","025",,,,"000201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000201","595287","0          ",4261,4261,3322,145,8,512,0,248,26,77.96,3.4,0.19,12.02,0,5.82,0.61,4261,3622,2944,145,8,500,0,25,0,639,378,0,0,12,0,223,26,85,69.09,3.4,0.19,11.73,0,0.59,0,15,8.87,0,0,0.28,0,5.23,0.61,4261,18538.85,0.229841605443732,0.2298416,0.2298416,0,100,0,3322,407,2915,12.25,87.75,145,120,25,82.76,17.24,8,0,8,0,100,512,26,486,5.08,94.92,0,0,0,,,248,74,174,29.84,70.16,26,0,26,0,100,639,67,572,10.49,89.51,2944,389,2555,13.21,86.79,45744.489213198,50726.9257614213,12538.3724619289,,37677.1446700508,,19944.9365482233,,29356.6275380711,52640.9105329949,4261,82,77,108,62,34,49,0,390,1286,591,200,365,161,250,150,35,82,46,67,36,20,60,110,1.92,1.81,2.53,1.46,0.8,1.15,0,9.15,30.18,13.87,4.69,8.57,3.78,5.87,3.52,0.82,1.92,1.08,1.57,0.84,0.47,1.41,2.58,86024
"25025000202","Census Tract 2.02, Suffolk County, Massachusetts","Census Tract 2.02, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004405",,,,,"25","025",,,,"000202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000202","590288","0          ",4709,4709,2954,209,0,917,0,612,17,62.73,4.44,0,19.47,0,13,0.36,4709,4237,2804,209,0,917,0,290,17,472,150,0,0,0,0,322,0,89.98,59.55,4.44,0,19.47,0,6.16,0.36,10.02,3.19,0,0,0,0,6.84,0,4709,20661.53,0.227911480670953,0.2279115,0.2279115,0,100,0,2954,351,2603,11.88,88.12,209,0,209,0,100,0,0,0,,,917,99,818,10.8,89.2,0,0,0,,,612,214,398,34.97,65.03,17,0,17,0,100,472,198,274,41.95,58.05,2804,289,2515,10.31,89.69,38951.8686548223,47935.6979695431,21557.6459390863,,25237.5095177665,,21442.4524111675,,14363.7468274112,49447.1383248731,4709,211,221,263,97,102,0,27,204,962,646,317,387,200,136,370,63,54,29,78,59,139,97,47,4.48,4.69,5.59,2.06,2.17,0,0.57,4.33,20.43,13.72,6.73,8.22,4.25,2.89,7.86,1.34,1.15,0.62,1.66,1.25,2.95,2.06,1,81082
"25025000301","Census Tract 3.01, Suffolk County, Massachusetts","Census Tract 3.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004406",,,,,"25","025",,,,"000301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000301","637633","23838      ",3222,3222,2750,14,0,458,0,0,0,85.35,0.43,0,14.21,0,0,0,3222,3028,2556,14,0,458,0,0,0,194,194,0,0,0,0,0,0,93.98,79.33,0.43,0,14.21,0,0,0,6.02,6.02,0,0,0,0,0,0,3222,13087.37,0.246191488145891,0.2553954,0.2461915,0.009203903,96.4,3.6,2750,154,2596,5.6,94.4,14,0,14,0,100,0,0,0,,,458,215,243,46.94,53.06,0,0,0,,,0,0,0,,,0,0,0,,,194,11,183,5.67,94.33,2556,143,2413,5.59,94.41,46382.4841370558,50242.1002538071,,,23450.1110406091,,,,48159.7557106599,50400.3331218274,3222,141,90,104,11,23,6,0,135,1122,263,103,304,198,145,68,66,62,46,42,80,63,120,30,4.38,2.79,3.23,0.34,0.71,0.19,0,4.19,34.82,8.16,3.2,9.44,6.15,4.5,2.11,2.05,1.92,1.43,1.3,2.48,1.96,3.72,0.93,101168
"25025000302","Census Tract 3.02, Suffolk County, Massachusetts","Census Tract 3.02, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004407",,,,,"25","025",,,,"000302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000302","612235","34736      ",3428,3428,2560,235,0,615,0,0,18,74.68,6.86,0,17.94,0,0,0.53,3428,3393,2525,235,0,615,0,0,18,35,35,0,0,0,0,0,0,98.98,73.66,6.86,0,17.94,0,0,0.53,1.02,1.02,0,0,0,0,0,0,3428,14501.75,0.236385265105475,0.2497969,0.2363853,0.01341164,94.63,5.37,2560,269,2291,10.51,89.49,235,5,230,2.13,97.87,0,0,0,,,615,0,615,0,100,0,0,0,,,0,0,0,,,18,0,18,0,100,35,28,7,80,20,2525,241,2284,9.54,90.46,55699.2354060914,59191.7512690355,72278.2423857868,,34826.421319797,,,,24279.2512690355,59676.5767766497,3428,104,79,108,76,26,15,5,292,1034,406,165,213,101,154,113,82,113,17,46,101,68,84,26,3.03,2.3,3.15,2.22,0.76,0.44,0.15,8.52,30.16,11.84,4.81,6.21,2.95,4.49,3.3,2.39,3.3,0.5,1.34,2.95,1.98,2.45,0.76,106839
"25025000401","Census Tract 4.01, Suffolk County, Massachusetts","Census Tract 4.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004408",,,,,"25","025",,,,"000401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000401","442276","0          ",6176,6176,4844,203,0,849,0,149,131,78.43,3.29,0,13.75,0,2.41,2.12,6176,5991,4784,203,0,849,0,24,131,185,60,0,0,0,0,125,0,97,77.46,3.29,0,13.75,0,0.39,2.12,3,0.97,0,0,0,0,2.02,0,6176,36166.93,0.170763725546219,0.1707637,0.1707637,0,100,0,4844,519,4325,10.71,89.29,203,158,45,77.83,22.17,0,0,0,,,849,358,491,42.17,57.83,0,0,0,,,149,0,149,0,100,131,0,131,0,100,185,36,149,19.46,80.54,4784,483,4301,10.1,89.9,37797.4016497462,42302.6078680203,8536.97969543147,,18244.8826142132,,69993.3597715736,6682.4904822335,52077.6015228426,42443.1186548223,6176,409,153,106,152,144,16,83,407,1362,780,249,255,452,96,139,76,83,95,56,322,314,260,167,6.62,2.48,1.72,2.46,2.33,0.26,1.34,6.59,22.05,12.63,4.03,4.13,7.32,1.55,2.25,1.23,1.34,1.54,0.91,5.21,5.08,4.21,2.7,57160
"25025000402","Census Tract 4.02, Suffolk County, Massachusetts","Census Tract 4.02, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004409",,,,,"25","025",,,,"000402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000402","808112","0          ",3850,3850,3493,27,0,297,0,33,0,90.73,0.7,0,7.71,0,0.86,0,3850,3721,3397,27,0,297,0,0,0,129,96,0,0,0,0,33,0,96.65,88.23,0.7,0,7.71,0,0,0,3.35,2.49,0,0,0,0,0.86,0,3850,12339.2,0.312013800836143,0.3120138,0.3120138,0,100,0,3359,327,3032,9.74,90.26,27,19,8,70.37,29.63,0,0,0,,,280,34,246,12.14,87.86,0,0,0,,,16,0,16,0,100,0,0,0,,,112,63,49,56.25,43.75,3263,264,2999,8.09,91.91,47779.9968274112,48996.4911167513,11547.2017766497,,39529.1021573604,,,,13404.222715736,50095.2601522843,3850,184,59,153,70,22,101,106,424,1140,602,187,147,52,78,203,48,33,58,22,71,23,17,50,4.78,1.53,3.97,1.82,0.57,2.62,2.75,11.01,29.61,15.64,4.86,3.82,1.35,2.03,5.27,1.25,0.86,1.51,0.57,1.84,0.6,0.44,1.3,100961
"25025000502","Census Tract 5.02, Suffolk County, Massachusetts","Census Tract 5.02, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004411",,,,,"25","025",,,,"000502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000502","921371","282926     ",3064,3064,2598,33,0,296,0,126,11,84.79,1.08,0,9.66,0,4.11,0.36,3064,2840,2487,33,0,296,0,13,11,224,111,0,0,0,0,113,0,92.69,81.17,1.08,0,9.66,0,0.42,0.36,7.31,3.62,0,0,0,0,3.69,0,3064,8612.951,0.355743347073423,0.4649817,0.3557433,0.1092383,76.51,23.49,2598,472,2126,18.17,81.83,33,0,33,0,100,0,0,0,,,296,50,246,16.89,83.11,0,0,0,,,126,49,77,38.89,61.11,11,0,11,0,100,224,94,130,41.96,58.04,2487,427,2060,17.17,82.83,46230.5805837563,44230.5171319797,27289.4733502538,,59891.7734771574,,57757.5285532995,,42643.125,44757.1161167513,3064,25,56,169,12,102,140,0,198,950,434,188,214,47,80,97,14,0,19,90,35,119,44,31,0.82,1.83,5.52,0.39,3.33,4.57,0,6.46,31.01,14.16,6.14,6.98,1.53,2.61,3.17,0.46,0,0.62,2.94,1.14,3.88,1.44,1.01,67930
"25025000601","Census Tract 6.01, Suffolk County, Massachusetts","Census Tract 6.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004412",,,,,"25","025",,,,"000601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000601","505391","0          ",4118,4118,3091,11,0,773,0,165,78,75.06,0.27,0,18.77,0,4.01,1.89,4118,3838,2886,11,0,773,0,90,78,280,205,0,0,0,0,75,0,93.2,70.08,0.27,0,18.77,0,2.19,1.89,6.8,4.98,0,0,0,0,1.82,0,4118,21103.6,0.195132564320761,0.1951326,0.1951326,0,100,0,2773,188,2585,6.78,93.22,0,0,0,,,0,0,0,,,773,124,649,16.04,83.96,0,0,0,,,154,0,154,0,100,78,0,78,0,100,269,24,245,8.92,91.08,2568,164,2404,6.39,93.61,42715.2791878173,45773.6040609137,,,28713.5691624365,,53416.8845177665,40762.0526649746,24485.586928934,47128.0774111675,4118,248,0,42,59,51,97,112,305,966,528,251,179,219,218,82,72,43,0,37,83,249,95,182,6.02,0,1.02,1.43,1.24,2.36,2.72,7.41,23.46,12.82,6.1,4.35,5.32,5.29,1.99,1.75,1.04,0,0.9,2.02,6.05,2.31,4.42,78734
"25025000701","Census Tract 7.01, Suffolk County, Massachusetts","Census Tract 7.01, Suffolk County, Massachusetts","ma","140","00","ACSSF","0004414",,,,,"25","025",,,,"000701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US25025000701","221170","0          ",4948,4948,3837,67,0,869,0,118,57,77.55,1.35,0,17.56,0,2.38,1.15,4948,4751,3724,52,0,869,0,64,42,197,113,15,0,0,0,54,15,96.02,75.26,1.05,0,17.56,0,1.29,0.85,3.98,2.28,0.3,0,0,0,1.09,0.3,4948,57943.03,0.0853942180427091,0.08539422,0.08539422,0,100,0,3837,863,2974,22.49,77.51,67,39,28,58.21,41.79,0,0,0,,,821,45,776,5.48,94.52,0,0,0,,,118,46,72,38.98,61.02,57,0,57,0,100,197,88,109,44.67,55.33,3724,836,2888,22.45,77.55,39345.5520304568,40124.0577411167,30392.1034263959,,38398.6865482233,,27432.5158629442,36516.3483502538,37010.0348984772,39706.3229695431,4948,0,94,0,0,101,124,55,698,1699,791,195,201,252,269,204,6,48,26,22,121,42,0,0,0,1.9,0,0,2.04,2.51,1.11,14.11,34.34,15.99,3.94,4.06,5.09,5.44,4.12,0.12,0.97,0.53,0.44,2.45,0.85,0,0,70601
