Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A00003_001,SE_A00003_002,SE_A00003_003,SE_B01001_001,SE_B01001_002,SE_B01001_003,SE_B01001_004,SE_B01001_005,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_B04001_001,SE_B04001_002,SE_B04001_003,SE_B04001_004,SE_B04001_005,SE_B04001_006,SE_B04001_007,SE_B04001_008,SE_B04001_009,SE_B04001_010,SE_A14001A_001,SE_A14001A_002,SE_A14001A_003,SE_A14001A_004,SE_A14001A_005,SE_A14001A_006,SE_A14001A_007,SE_A14001A_008,SE_A14001A_009,SE_A14001A_010,SE_A14001A_011,SE_A14001A_012,SE_A14001A_013,SE_A14001A_014,SE_A14001A_015,SE_A14001A_016,SE_A14001B_001,SE_A14001B_002,SE_A14001B_003,SE_A14001B_004,SE_A14001B_005,SE_A14001B_006,SE_A14001B_007,SE_A14001B_008,SE_A14001B_009,SE_A14001B_010,SE_A14001B_011,SE_A14001B_012,SE_A14001B_013,SE_A14001B_014,SE_A14001B_015,SE_A14001B_016,SE_B14001_001,SE_B14001_002,SE_B14001_003,SE_B14001_004,SE_B14001_005,SE_B14001_006,SE_A14006_001,SE_A14024_001,SE_A14024I_001,SE_A14024D_001,SE_A14024H_001,SE_A10060_001,SE_A10060_002,SE_A10060_003,SE_A18009_001,SE_B13004_001,SE_B13004_002,SE_B13004_003,SE_B13004_004,SE_B13004_005,SE_A10066_001,SE_A10066_002,SE_A10066_003,SE_A10066_004,SE_A10066_005,SE_A10066_006,SE_A10066_007,SE_A10066_008
250173703005,15000US250173703005,Block Group 5,"Block Group 5, Census Tract 3703, Middlesex County, Massachusetts",ma,150,00,ACSSF,0005144,,,,,25,017,,,,370300,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721,721,11166.28,0.0645694111324068,0.06456941,0.06456941,0,721,104,174,278,165,721,652,0,0,39,0,0,30,721,686,617,0,0,39,0,0,30,35,341,12,13,13,21,37,54,62,62,65,104,161,199,219,234,311,341,329,328,328,320,303,287,279,279,276,236,179,142,122,106,29,341,23,44,91,42,142,74583,46880.8815575987,46524.8242293131,22113.318009735,,341,226,115,2329,721,31,36,67,654,341,121,75,127,18,0,0,0
250173703006,15000US250173703006,Block Group 6,"Block Group 6, Census Tract 3703, Middlesex County, Massachusetts",ma,150,00,ACSSF,0005145,,,,,25,017,,,,370300,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294,1294,22095.2,0.0585647501069503,0.05856475,0.05856475,0,1294,200,545,355,194,1294,954,16,0,109,0,215,0,1294,1003,878,16,0,109,0,0,0,291,423,40,43,43,43,43,61,81,86,96,117,177,280,326,361,399,423,383,380,380,380,380,361,342,337,327,305,245,142,97,62,24,423,40,48,91,101,143,82560,33566.4954029205,29557.0740941049,69334.0724716063,29068.3044889129,423,135,288,1751,1294,64,216,280,1014,423,104,85,43,153,38,0,0
250173703007,15000US250173703007,Block Group 7,"Block Group 7, Census Tract 3703, Middlesex County, Massachusetts",ma,150,00,ACSSF,0005146,,,,,25,017,,,,370300,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631,631,10880.13,0.0579956355010139,0.05799564,0.05799564,0,631,73,98,253,207,631,487,31,0,72,0,23,18,631,590,469,31,0,72,0,0,18,41,361,40,43,54,67,92,115,123,130,143,184,244,295,332,354,361,361,321,318,307,294,269,246,238,231,218,176,116,65,29,7,0,361,66,66,102,61,66,55857,35288.5181179016,33911.7631151974,48733.4586262845,,361,119,242,1705,631,43,29,72,559,361,205,113,17,0,26,0,0
250173704001,15000US250173704001,Block Group 1,"Block Group 1, Census Tract 3704, Middlesex County, Massachusetts",ma,150,00,ACSSF,0005147,,,,,25,017,,,,370400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097,1097,14725.45,0.0744968702557695,0.07449687,0.07449687,0,1097,109,282,527,179,1097,977,0,0,25,0,0,95,1097,1057,960,0,0,25,0,0,72,40,532,0,35,69,79,79,79,79,86,101,140,203,244,324,396,474,532,532,496,463,453,453,453,453,445,431,392,329,287,207,135,57,532,73,25,98,49,288,116138,52737.4851270957,50932.382368848,,,532,276,256,1761,1097,66,59,125,972,532,163,227,131,11,0,0,0
250173704002,15000US250173704002,Block Group 2,"Block Group 2, Census Tract 3704, Middlesex County, Massachusetts",ma,150,00,ACSSF,0005148,,,,,25,017,,,,370400,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256,1256,7826.714,0.16047603309359,0.160476,0.160476,0,1256,199,290,609,158,1256,1066,71,0,119,0,0,0,1256,1130,968,43,0,119,0,0,0,126,529,32,35,46,62,69,78,87,87,87,87,141,216,309,374,439,529,496,494,483,466,460,451,442,442,442,442,388,312,218,154,90,529,63,21,69,63,313,111774,55473.7317468902,61937.7906976744,46647.8258518118,,529,250,279,2008,1232,102,72,174,1058,529,190,160,90,67,22,0,0
250173704003,15000US250173704003,Block Group 3,"Block Group 3, Census Tract 3704, Middlesex County, Massachusetts",ma,150,00,ACSSF,0005149,,,,,25,017,,,,370400,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626,626,11083.53,0.0564801844641751,0.05648018,0.05648018,0,626,99,185,258,84,626,535,0,0,91,0,0,0,626,487,396,0,0,91,0,0,0,139,269,0,0,0,0,0,0,0,0,8,29,69,121,171,202,220,269,269,269,269,269,269,269,269,269,261,240,199,148,98,67,49,269,0,25,54,42,148,108121,54828.5127095727,61047.6473769605,75759.2888047593,,269,96,173,1805,626,15,0,15,611,269,82,66,89,32,0,0,0
250173704004,15000US250173704004,Block Group 4,"Block Group 4, Census Tract 3704, Middlesex County, Massachusetts",ma,150,00,ACSSF,0005150,,,,,25,017,,,,370400,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101,1101,7418.543,0.148411884533828,0.2008276,0.1484119,0.05241569,1101,242,595,228,36,1101,956,30,0,0,0,13,102,1101,910,880,30,0,0,0,0,0,191,290,0,0,0,0,0,0,0,0,0,20,43,79,150,184,184,290,290,290,290,290,290,290,290,290,290,269,247,210,139,106,106,290,0,0,37,43,211,114833,46769.7485127096,50938.8561384532,,33356.0978907518,290,109,181,2232,970,41,13,54,916,290,16,88,111,51,24,0,0
250173704005,15000US250173704005,Block Group 5,"Block Group 5, Census Tract 3704, Middlesex County, Massachusetts",ma,150,00,ACSSF,0005151,,,,,25,017,,,,370400,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496,496,10286.12,0.0482203006345975,0.0482203,0.0482203,0,496,21,80,254,141,496,430,0,0,66,0,0,0,496,496,430,0,0,66,0,0,0,0,242,0,0,0,0,9,26,37,37,37,68,92,118,172,198,207,242,242,242,242,242,233,216,205,205,205,174,150,124,69,44,35,242,0,31,48,38,124,95838,56458.8236884803,52921.9875608437,,,242,150,92,1799,496,0,21,21,475,242,57,142,43,0,0,0,0
250173704006,15000US250173704006,Block Group 6,"Block Group 6, Census Tract 3704, Middlesex County, Massachusetts",ma,150,00,ACSSF,0005152,,,,,25,017,,,,370400,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974,974,11074.11,0.0879529171563729,0.09171124,0.08795292,0.003758318,974,74,357,328,215,974,876,0,0,49,0,0,49,974,974,876,0,0,49,0,0,49,0,517,15,16,45,96,128,135,143,169,197,205,249,301,356,404,445,517,502,501,472,420,389,382,374,347,320,312,267,216,160,113,71,517,109,76,70,45,216,72233,56219.2942130882,55290.3082747431,,,517,238,279,1621,974,84,103,187,787,517,256,144,81,15,21,0,0
250173731001,15000US250173731001,Block Group 1,"Block Group 1, Census Tract 3731, Middlesex County, Massachusetts",ma,150,00,ACSSF,0005153,,,,,25,017,,,,373100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682,682,4143.378,0.164599990424666,0.191263,0.1646,0.02666306,682,189,97,290,106,682,417,62,0,203,0,0,0,682,682,417,62,0,203,0,0,0,0,271,0,0,0,0,0,4,8,8,8,27,50,130,162,178,198,271,271,271,271,271,271,267,263,263,263,244,221,140,109,93,73,271,0,7,38,85,141,90823,60083.0557057869,75636.2871822607,,,271,224,47,,682,34,0,34,648,271,63,108,48,17,35,0,0
250173731002,15000US250173731002,Block Group 2,"Block Group 2, Census Tract 3731, Middlesex County, Massachusetts",ma,150,00,ACSSF,0005154,,,,,25,017,,,,373100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915,915,9861.468,0.0927853719785574,0.09278537,0.09278537,0,915,260,145,400,110,915,560,0,0,149,0,2,204,915,849,547,0,0,149,0,0,153,66,395,11,12,12,12,38,68,78,78,78,98,142,189,232,261,303,395,384,383,383,383,356,327,317,317,317,297,253,205,162,134,92,395,11,57,73,48,206,94126,61342.2038939968,83675.6300703083,41989.9486208762,,395,252,143,1914,915,19,115,134,781,395,153,68,82,87,5,0,0
250173731003,15000US250173731003,Block Group 3,"Block Group 3, Census Tract 3731, Middlesex County, Massachusetts",ma,150,00,ACSSF,0005155,,,,,25,017,,,,373100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889,889,8091.892,0.109863057280574,0.1098631,0.1098631,0,889,145,196,283,265,889,849,38,0,0,0,2,0,889,843,805,38,0,0,0,0,0,46,513,0,0,0,37,79,94,100,108,136,217,274,374,424,445,461,513,513,513,513,475,434,419,413,405,376,296,238,138,89,68,52,513,54,139,94,87,139,67337,59219.8864250947,59766.9199567334,,,513,211,302,1874,879,18,44,62,817,513,335,79,21,78,0,0,0
250173731004,15000US250173731004,Block Group 4,"Block Group 4, Census Tract 3731, Middlesex County, Massachusetts",ma,150,00,ACSSF,0005156,,,,,25,017,,,,373100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038,1038,6860.44,0.151302245415809,0.1513022,0.1513022,0,1038,192,207,413,226,1038,860,82,0,77,0,19,0,1038,1027,849,82,0,77,0,19,0,11,396,0,0,0,0,0,0,7,28,52,62,82,118,156,183,276,396,396,396,396,396,396,396,389,367,344,334,314,277,239,212,119,396,0,44,37,38,278,173344,69391.2574364521,70374.1914548405,61988.5018929151,,396,286,110,2758,1038,11,56,67,971,396,38,196,98,49,15,0,0
250173731005,15000US250173731005,Block Group 5,"Block Group 5, Census Tract 3731, Middlesex County, Massachusetts",ma,150,00,ACSSF,0005157,,,,,25,017,,,,373100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503,1503,12732.44,0.118044948470804,0.118045,0.118045,0,1503,309,459,644,91,1503,811,160,0,481,0,0,51,1503,1464,772,160,0,481,0,0,51,39,557,44,48,48,48,48,48,48,54,66,66,135,189,241,310,366,557,512,509,509,509,509,509,509,503,491,491,421,368,315,246,191,557,44,19,88,37,368,136578,58506.6928069227,65346.230394808,43323.5451595457,,557,288,269,1987,1503,48,0,48,1455,557,100,112,231,114,0,0,0
250173735001,15000US250173735001,Block Group 1,"Block Group 1, Census Tract 3735, Middlesex County, Massachusetts",ma,150,00,ACSSF,0005167,,,,,25,017,,,,373500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727,727,4449.51,0.16338878790172,0.1633888,0.1633888,0,727,162,119,306,140,727,665,0,0,33,0,0,29,727,727,665,0,0,33,0,0,29,0,257,4,4,4,4,4,4,16,34,39,54,59,62,67,80,113,257,253,253,253,253,253,253,240,223,218,203,198,195,190,177,144,257,4,43,14,2,195,225402,128441.746890211,134873.436992969,111695.18388318,,257,216,41,,727,9,61,70,657,257,24,113,36,74,10,0,0
250173735002,15000US250173735002,Block Group 2,"Block Group 2, Census Tract 3735, Middlesex County, Massachusetts",ma,150,00,ACSSF,0005168,,,,,25,017,,,,373500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1536,1536,3428.059,0.448066940850691,0.4522094,0.4480669,0.00414249,1536,400,210,602,324,1536,1380,0,0,110,0,0,46,1536,1482,1355,0,0,110,0,0,17,54,600,21,23,28,36,57,85,101,105,115,139,179,241,291,314,361,600,579,577,572,564,542,514,499,495,485,461,421,358,309,286,239,600,37,71,69,64,359,127078,95648.8669551109,99835.2379664684,94522.4310438075,22995.9085992428,600,478,122,2647,1536,78,89,167,1369,600,175,193,83,83,43,16,7
250173735003,15000US250173735003,Block Group 3,"Block Group 3, Census Tract 3735, Middlesex County, Massachusetts",ma,150,00,ACSSF,0005169,,,,,25,017,,,,373500,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871,871,5637.528,0.154500329731257,0.1545003,0.1545003,0,871,167,94,314,296,871,719,0,0,128,0,0,24,871,819,667,0,0,128,0,0,24,52,317,0,9,11,11,17,22,22,32,55,66,86,123,145,152,170,317,317,308,306,306,300,295,295,285,262,251,231,194,171,165,147,317,10,48,32,33,194,188069,111150.308274743,118838.988642509,113084.886425095,53255.3866955111,317,234,83,2274,871,52,15,67,804,317,27,185,25,52,10,18,0
250173735004,15000US250173735004,Block Group 4,"Block Group 4, Census Tract 3735, Middlesex County, Massachusetts",ma,150,00,ACSSF,0005170,,,,,25,017,,,,373500,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2746,2746,5083.766,0.54015076517729,0.5401508,0.5401508,0,2746,568,1048,781,349,2746,2106,119,0,286,0,179,56,2746,2496,2026,112,0,286,0,16,56,250,641,0,0,0,0,30,61,69,72,81,91,95,123,171,201,254,641,641,641,641,641,610,580,572,568,560,550,546,518,470,440,386,641,0,73,20,30,518,252612,82685.1433207139,105017.490535425,24530.1919956733,14876.7225527312,641,580,61,3112,1880,79,190,269,1611,641,84,221,175,98,45,18,0
250173736001,15000US250173736001,Block Group 1,"Block Group 1, Census Tract 3736, Middlesex County, Massachusetts",ma,150,00,ACSSF,0005171,,,,,25,017,,,,373600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2976,2976,5554.946,0.535738775623671,0.5713127,0.5357388,0.03557391,2976,341,2191,325,119,2976,2155,182,7,451,0,55,126,2976,2770,1997,182,7,451,0,13,120,206,254,8,9,9,14,17,22,27,27,27,34,52,71,95,109,132,254,246,245,245,240,237,232,227,227,227,220,202,183,159,145,122,254,16,10,26,19,183,164373,27686.1546782044,31278.0178474851,12880.6435911303,22099.2915089237,254,192,62,2912,855,71,107,178,677,254,26,97,6,67,42,7,9
250173736002,15000US250173736002,Block Group 2,"Block Group 2, Census Tract 3736, Middlesex County, Massachusetts",ma,150,00,ACSSF,0005172,,,,,25,017,,,,373600,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,1991,6349.745,0.313555892923056,0.3135559,0.3135559,0,1991,62,1584,206,139,1991,1427,86,0,302,0,55,121,1991,1838,1360,68,0,302,0,0,108,153,160,0,0,0,0,0,0,0,0,0,0,0,3,30,44,50,160,160,160,160,160,160,160,160,160,160,160,160,156,130,116,110,160,0,0,0,3,157,269741,36287.6365603029,45055.2785289346,29852.709572742,6344.29421308816,160,131,29,,470,68,0,68,402,160,66,48,7,0,12,27,0
250173736003,15000US250173736003,Block Group 3,"Block Group 3, Census Tract 3736, Middlesex County, Massachusetts",ma,150,00,ACSSF,0005173,,,,,25,017,,,,373600,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1366,1366,4376.381,0.312130017590815,0.31213,0.31213,0,1366,280,165,616,305,1366,1167,15,0,163,0,9,12,1366,1312,1137,0,0,163,0,0,12,54,557,13,50,86,105,113,117,117,124,137,148,170,191,213,244,281,557,544,507,471,452,443,440,440,433,420,409,386,366,344,313,276,557,100,33,37,21,366,211544,110349.718766901,116162.084910763,88310.8491076257,78994.0156841536,557,400,157,1276,1366,129,64,193,1173,557,153,204,93,80,13,4,10
250214001001,15000US250214001001,Block Group 1,"Block Group 1, Census Tract 4001, Norfolk County, Massachusetts",ma,150,00,ACSSF,0005334,,,,,25,021,,,,400100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820,820,13220.56,0.0620246116970426,0.06202461,0.06202461,0,820,29,703,88,0,820,559,0,0,88,0,135,38,820,553,427,0,0,88,0,0,38,267,267,103,117,119,119,119,119,119,119,119,119,136,146,181,207,238,267,163,149,148,148,148,148,148,148,148,148,131,121,86,60,29,267,109,10,21,6,121,,30750.405624662,48018.1070849108,14731.0627366144,8527.03353163872,267,36,231,2050,799,450,0,450,349,267,7,112,45,103,0,0,0
250214001002,15000US250214001002,Block Group 2,"Block Group 2, Census Tract 4001, Norfolk County, Massachusetts",ma,150,00,ACSSF,0005335,,,,,25,021,,,,400100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960,960,20332.9,0.0472141183665716,0.05102726,0.04721412,0.003813145,960,32,474,172,282,960,724,53,0,119,2,21,41,960,897,682,53,0,119,2,0,41,63,491,49,53,53,53,53,61,75,103,141,167,217,296,344,377,430,491,442,438,438,438,438,430,416,388,350,323,274,194,147,113,60,491,49,79,86,83,195,93004,58640.48404543,66923.6722552731,50676.6684694429,37927.6581936182,491,170,321,2012,817,120,35,155,662,491,255,224,0,12,0,0,0
250214001003,15000US250214001003,Block Group 3,"Block Group 3, Census Tract 4001, Norfolk County, Massachusetts",ma,150,00,ACSSF,0005336,,,,,25,021,,,,400100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2088,2088,24235.98,0.0861529088165659,0.08615291,0.08615291,0,2088,210,870,578,430,2088,1625,16,0,310,0,0,137,2088,1893,1455,16,0,310,0,0,112,195,1000,57,134,154,154,154,165,186,205,220,230,271,343,414,533,696,1000,942,865,846,846,846,835,814,794,780,770,728,656,585,465,303,1000,142,68,65,68,656,152487,96744.0129799892,107066.438615468,70601.852352623,72152.3201730665,1000,419,581,2447,2069,271,104,375,1694,1000,339,417,141,88,15,0,0
250214001004,15000US250214001004,Block Group 4,"Block Group 4, Census Tract 4001, Norfolk County, Massachusetts",ma,150,00,ACSSF,0005337,,,,,25,021,,,,400100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437,1437,10471.06,0.13723538487437,0.1381242,0.1372354,0.0008888072,1437,187,657,411,182,1437,985,27,0,74,4,205,142,1437,1004,872,27,0,74,4,0,27,433,636,32,35,41,43,61,122,172,187,215,226,235,248,284,355,466,636,603,601,595,593,574,513,464,449,421,410,401,388,352,280,169,636,40,150,41,17,388,146379,73398.520822066,79298.2828555976,36949.0400216333,53694.5240670633,636,218,418,2682,1403,167,248,415,988,636,147,229,223,37,0,0,0
250214002001,15000US250214002001,Block Group 1,"Block Group 1, Census Tract 4002, Norfolk County, Massachusetts",ma,150,00,ACSSF,0005338,,,,,25,021,,,,400200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602,1602,33357.67,0.0480249329340522,0.04802493,0.04802493,0,1602,165,1091,304,42,1602,943,0,10,604,0,0,45,1602,1519,860,0,10,604,0,0,45,83,595,213,231,242,247,257,300,348,369,383,395,418,520,574,582,591,595,380,364,353,348,338,295,247,226,212,199,177,74,21,13,4,595,227,135,54,103,75,33590,17274.175229854,18900.170362358,14354.5051379124,30504.4023796647,595,59,536,2198,1602,837,158,995,607,595,175,116,194,32,24,54,0
250214002002,15000US250214002002,Block Group 2,"Block Group 2, Census Tract 4002, Norfolk County, Massachusetts",ma,150,00,ACSSF,0005339,,,,,25,021,,,,400200,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3132,3132,36870.5,0.0849459534175448,0.08494595,0.08494595,0,3132,349,1072,1140,571,3132,2006,149,0,719,0,66,192,3132,2909,1872,140,0,719,0,40,138,223,1650,169,225,237,263,279,289,365,465,495,552,733,957,1082,1169,1279,1650,1479,1424,1413,1386,1371,1361,1283,1184,1154,1098,914,691,567,481,370,1650,257,252,266,183,693,77701,63116.0167658194,75669.7349918875,51369.3618171985,61095.1216873986,1650,922,728,2334,3132,494,157,651,2481,1650,796,593,28,163,54,0,16
250214002003,15000US250214002003,Block Group 3,"Block Group 3, Census Tract 4002, Norfolk County, Massachusetts",ma,150,00,ACSSF,0005340,,,,,25,021,,,,400200,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517,1517,20821.03,0.0728590248294587,0.07285903,0.07285903,0,1517,311,581,537,88,1517,1065,72,0,228,0,22,130,1517,1330,985,45,0,228,0,0,72,187,568,54,59,85,96,106,114,114,120,133,146,171,214,272,338,388,568,513,509,483,472,462,454,454,447,435,421,397,354,295,229,180,568,88,39,41,45,354,132649,84935.857220119,93701.341265549,26916.8550567875,89754.4997295836,568,355,213,2902,1503,323,67,390,1113,568,176,121,151,41,38,41,0
250214003001,15000US250214003001,Block Group 1,"Block Group 1, Census Tract 4003, Norfolk County, Massachusetts",ma,150,00,ACSSF,0005341,,,,,25,021,,,,400300,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246,1246,33780.57,0.0368851129812184,0.03688511,0.03688511,0,1246,310,438,437,61,1246,1102,2,0,91,0,0,51,1246,1191,1049,0,0,91,0,0,51,55,414,0,0,0,6,9,9,13,22,30,52,109,160,185,210,270,414,414,414,414,408,405,405,401,392,384,362,305,253,229,204,143,414,8,24,81,47,254,157259,65870.6057328286,70609.4050838291,59573.7858301785,,414,205,209,2577,1246,105,68,173,1073,414,74,86,91,129,34,0,0
250214003002,15000US250214003002,Block Group 2,"Block Group 2, Census Tract 4003, Norfolk County, Massachusetts",ma,150,00,ACSSF,0005342,,,,,25,021,,,,400300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643,1643,23092.52,0.0711485921942495,0.07114859,0.07114859,0,1643,208,715,440,280,1643,1097,46,0,347,11,98,44,1643,1322,885,46,0,347,11,0,33,321,700,15,28,38,46,59,92,128,148,168,190,225,325,421,481,534,700,685,671,662,654,641,608,572,552,532,510,475,374,278,219,166,700,45,109,69,101,375,104390,65603.023255814,84128.7939426717,51447.0470524608,31110.778799351,700,342,358,2233,1596,229,266,495,1101,700,186,309,73,88,44,0,0
250214003003,15000US250214003003,Block Group 3,"Block Group 3, Census Tract 4003, Norfolk County, Massachusetts",ma,150,00,ACSSF,0005343,,,,,25,021,,,,400300,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405,1405,14779.13,0.0950664636284029,0.09506647,0.09506647,0,1405,239,565,396,205,1405,1030,6,0,316,0,23,30,1405,1405,1030,6,0,316,0,23,30,0,479,8,9,9,9,9,9,9,9,9,25,52,110,161,203,280,479,471,470,470,470,470,470,470,470,470,454,427,368,317,276,198,479,8,1,41,60,369,184172,78510.6408869659,87167.1498107085,56509.5348837209,,479,294,185,2645,1405,54,81,135,1270,479,98,131,65,117,61,7,0
250214004001,15000US250214004001,Block Group 1,"Block Group 1, Census Tract 4004, Norfolk County, Massachusetts",ma,150,00,ACSSF,0005344,,,,,25,021,,,,400400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2021,22639.4,0.0892691394709165,0.08926914,0.08926914,0,2021,263,547,631,580,2021,1776,17,0,193,0,2,33,2021,1924,1681,17,0,193,0,0,33,97,1057,91,128,169,192,224,259,274,274,278,325,410,523,635,709,841,1057,965,929,888,864,832,798,783,783,779,731,646,533,421,347,215,1057,182,93,134,114,534,93106,72567.7203893997,70288.9534883721,69518.5749053543,119588.866955111,1057,454,603,2153,1945,143,163,306,1639,1057,545,340,46,92,26,8,0
250214004002,15000US250214004002,Block Group 2,"Block Group 2, Census Tract 4004, Norfolk County, Massachusetts",ma,150,00,ACSSF,0005345,,,,,25,021,,,,400400,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2548,2548,20070.83,0.126950395136966,0.1269504,0.1269504,0,2548,430,807,927,384,2548,2142,12,0,301,0,0,93,2548,2479,2073,12,0,301,0,0,93,69,1202,99,203,230,246,255,271,306,352,396,396,465,549,605,692,860,1202,1102,998,972,956,947,930,896,849,806,806,736,652,596,509,340,1202,235,140,107,68,653,127284,90346.8496484586,83583.9183342347,172265.930232558,49833.9994591671,1202,479,723,2089,2548,233,85,318,2230,1202,475,416,96,165,50,0,0
250214004003,15000US250214004003,Block Group 3,"Block Group 3, Census Tract 4004, Norfolk County, Massachusetts",ma,150,00,ACSSF,0005346,,,,,25,021,,,,400400,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996,996,12258.49,0.0812497972963581,0.0812498,0.0812498,0,996,184,361,331,120,996,877,0,0,119,0,0,0,996,905,786,0,0,119,0,0,0,91,366,0,0,0,0,0,7,20,26,26,34,49,93,152,241,301,366,366,366,366,366,366,359,346,340,340,331,317,272,213,123,65,366,0,22,26,45,273,136026,65260.9924283396,67664.9188750676,79241.0978907518,26224.1617090319,366,189,177,2867,986,58,42,100,886,366,86,113,90,41,12,24,0
250214006001,15000US250214006001,Block Group 1,"Block Group 1, Census Tract 4006, Norfolk County, Massachusetts",ma,150,00,ACSSF,0005350,,,,,25,021,,,,400600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232,1232,18265.14,0.0674508916643629,0.06745089,0.06745089,0,1232,165,394,549,124,1232,1016,0,0,178,0,0,38,1232,1232,1016,0,0,178,0,0,38,0,632,21,48,70,102,117,126,144,156,161,190,270,348,390,405,450,632,611,584,562,530,515,506,488,476,471,442,361,283,241,227,181,632,108,60,113,68,283,92663,78575.3785830179,82099.267171444,75234.9134667388,,632,331,301,2499,1232,39,149,188,1044,632,321,156,72,70,12,0,1
250214006002,15000US250214006002,Block Group 2,"Block Group 2, Census Tract 4006, Norfolk County, Massachusetts",ma,150,00,ACSSF,0005351,,,,,25,021,,,,400600,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3244,3244,15593.3,0.208038029519828,0.208038,0.208038,0,3244,688,848,1398,310,3244,2584,165,8,414,0,0,73,3244,2828,2205,165,8,414,0,0,36,416,1330,12,13,37,55,60,77,102,128,165,194,271,373,497,675,944,1330,1318,1317,1293,1275,1270,1253,1228,1201,1164,1135,1058,956,831,653,384,1330,55,108,119,91,957,148721,71988.318009735,75925.4488912926,54349.4537587885,86543.5100054083,1330,854,476,2623,3244,99,158,257,2987,1330,414,409,216,160,79,12,40
