Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A00003_001,SE_A00003_002,SE_A00003_003,SE_B01001_001,SE_B01001_002,SE_B01001_003,SE_B01001_004,SE_B01001_005,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A14001A_001,SE_A14001A_002,SE_A14001A_003,SE_A14001A_004,SE_A14001A_005,SE_A14001A_006,SE_A14001A_007,SE_A14001A_008,SE_A14001A_009,SE_A14001A_010,SE_A14001A_011,SE_A14001A_012,SE_A14001A_013,SE_A14001A_014,SE_A14001A_015,SE_A14001A_016,SE_A14001B_001,SE_A14001B_002,SE_A14001B_003,SE_A14001B_004,SE_A14001B_005,SE_A14001B_006,SE_A14001B_007,SE_A14001B_008,SE_A14001B_009,SE_A14001B_010,SE_A14001B_011,SE_A14001B_012,SE_A14001B_013,SE_A14001B_014,SE_A14001B_015,SE_A14001B_016,SE_A14006_001,SE_A14024_001,SE_A14024I_001,SE_A14024D_001,SE_A14024H_001,SE_A10060_001,SE_A10060_002,SE_A10060_003,SE_A18009_001,SE_B13004_001,SE_B13004_002,SE_B13004_003,SE_B13004_004,SE_B13004_005,SE_B04001_001,SE_B04001_002,SE_B04001_003,SE_B04001_004,SE_B04001_005,SE_B04001_006,SE_B04001_007,SE_B04001_008,SE_B04001_009,SE_B04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,SE_B14001_001,SE_B14001_002,SE_B14001_003,SE_B14001_004,SE_B14001_005,SE_B14001_006
250214001003,15000US250214001003,"Block Group 3, Census Tract 4001, Norfolk County, Massachusetts","Block Group 3, Census Tract 4001, Norfolk County, Massachusetts",ma,150,0,ACSSF,5336,,,,,25,21,,,,400100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780,1780,20660.94,0.0861529088165659,0.08615291,0.08615291,0,1780,89,618,524,549,1780,1510,31,0,213,0,0,26,986,83,128,149,172,230,285,285,285,312,328,385,483,546,619,768,986,902,857,837,813,756,701,701,701,673,657,600,502,439,366,217,101494,86316.1994840929,90951.1865864145,55209.2949269132,116362.992261393,986,548,438,2117,1762,194,134,328,1434,1780,1658,1400,31,0,213,0,0,14,122,110,0,0,0,0,0,12,986,173,139,73,98,502
250214001004,15000US250214001004,"Block Group 4, Census Tract 4001, Norfolk County, Massachusetts","Block Group 4, Census Tract 4001, Norfolk County, Massachusetts",ma,150,0,ACSSF,5337,,,,,25,21,,,,400100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710,1710,12461.54,0.13722225740042,0.1381111,0.1372223,0.0008888072,1710,202,860,465,183,1710,1390,0,0,158,0,162,0,825,44,80,108,133,178,255,342,343,353,408,470,513,535,570,665,825,780,744,717,691,646,569,482,482,472,416,354,311,290,254,160,58649,57790.3869303525,61620.2837489252,55195.5717970765,46558.0051590714,825,381,444,1570,1678,376,312,688,990,1710,1411,1236,0,0,158,0,17,0,299,154,0,0,0,0,145,0,825,133,220,118,43,311
250214002001,15000US250214002001,"Block Group 1, Census Tract 4002, Norfolk County, Massachusetts","Block Group 1, Census Tract 4002, Norfolk County, Massachusetts",ma,150,0,ACSSF,5338,,,,,25,21,,,,400200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516,1516,31566.94,0.0480249329340522,0.04802493,0.04802493,0,1516,264,919,333,0,1516,920,86,0,474,0,0,36,564,248,285,296,316,330,333,357,357,365,370,391,438,480,523,551,564,313,279,268,248,234,230,207,207,199,194,172,126,83,41,13,11315,20532.0894239037,19773.8865004299,21709.9914015477,29093.0352536543,564,97,467,1698,1516,850,82,932,584,1516,1331,750,86,0,459,0,0,36,185,170,0,0,15,0,0,0,564,316,48,26,47,126
250214002002,15000US250214002002,"Block Group 2, Census Tract 4002, Norfolk County, Massachusetts","Block Group 2, Census Tract 4002, Norfolk County, Massachusetts",ma,150,0,ACSSF,5339,,,,,25,21,,,,400200,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2670,2670,31431.75,0.0849459534175448,0.08494595,0.08494595,0,2670,369,767,1116,418,2670,1843,35,0,636,0,32,124,1397,148,208,232,245,271,297,392,402,482,517,624,819,930,1032,1087,1397,1247,1188,1165,1152,1126,1099,1004,994,914,880,771,577,466,364,309,76600,67199.8796216681,75174.1616509029,45545.92433362,124329.269131556,1397,678,719,2034,2670,509,130,639,2031,2670,2534,1739,35,0,636,0,0,124,136,104,0,0,0,0,32,0,1397,246,237,142,195,579
250214002003,15000US250214002003,"Block Group 3, Census Tract 4002, Norfolk County, Massachusetts","Block Group 3, Census Tract 4002, Norfolk County, Massachusetts",ma,150,0,ACSSF,5340,,,,,25,21,,,,400200,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418,1418,19461.31,0.0728624997490336,0.0728625,0.0728625,0,1418,210,651,447,110,1418,1157,57,0,188,0,0,16,671,74,85,93,102,105,115,115,115,148,199,283,362,409,429,457,671,596,586,577,569,566,556,556,556,523,471,387,308,262,242,214,96436,77374.4368013758,81287.8159931212,70933.7145313844,,671,305,366,2017,1406,180,37,217,1189,1418,1418,1157,57,0,188,0,0,16,0,0,0,0,0,0,0,0,671,102,46,135,79,309
250214003001,15000US250214003001,"Block Group 1, Census Tract 4003, Norfolk County, Massachusetts","Block Group 1, Census Tract 4003, Norfolk County, Massachusetts",ma,150,0,ACSSF,5341,,,,,25,21,,,,400300,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201,1201,32565.33,0.0368797075507686,0.03687971,0.03687971,0,1201,355,356,386,104,1201,1098,3,0,60,0,0,40,387,13,15,20,25,25,26,35,35,46,50,65,104,145,196,244,387,374,372,367,362,362,361,352,352,341,337,321,283,241,191,143,155100,57088.2201203783,61429.3035253654,20556.1049011178,33244.2820292347,387,225,162,1964,1201,114,30,144,1057,1201,1132,1030,2,0,60,0,0,40,69,68,1,0,0,0,0,0,387,25,21,19,39,283
250214003002,15000US250214003002,"Block Group 2, Census Tract 4003, Norfolk County, Massachusetts","Block Group 2, Census Tract 4003, Norfolk County, Massachusetts",ma,150,0,ACSSF,5342,,,,,25,21,,,,400300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1528,1528,21476.18,0.0711485921942495,0.07114859,0.07114859,0,1528,204,625,416,283,1528,1143,0,0,230,18,86,51,693,77,102,113,120,126,136,170,208,223,255,272,333,401,443,521,693,615,591,580,573,567,557,523,484,470,438,420,359,292,249,171,97075,65462.7601031814,74345.0558899398,66837.3602751505,25621.0834049871,693,364,329,1980,1490,261,90,351,1139,1528,1332,1041,0,0,230,18,0,43,196,102,0,0,0,0,86,8,693,120,102,49,61,359
250214003003,15000US250214003003,"Block Group 3, Census Tract 4003, Norfolk County, Massachusetts","Block Group 3, Census Tract 4003, Norfolk County, Massachusetts",ma,150,0,ACSSF,5343,,,,,25,21,,,,400300,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674,1674,17608.73,0.0950664636284029,0.09506647,0.09506647,0,1674,298,811,367,198,1674,1313,0,0,299,0,30,32,607,34,39,48,57,59,64,64,64,64,118,154,184,228,285,397,607,573,568,559,550,548,543,543,543,543,489,453,422,379,321,210,149770,71595.8555460017,82907.1453138435,33009.845227859,,607,276,331,2590,1674,101,109,210,1464,1674,1628,1267,0,0,299,0,30,32,46,46,0,0,0,0,0,0,607,57,7,91,30,423
250214004001,15000US250214004001,"Block Group 1, Census Tract 4004, Norfolk County, Massachusetts","Block Group 1, Census Tract 4004, Norfolk County, Massachusetts",ma,150,0,ACSSF,5344,,,,,25,21,,,,400400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2133,2133,23894.24,0.0892683672665665,0.08926836,0.08926836,0,2133,297,502,722,612,2133,1725,36,0,320,0,3,49,1122,95,183,292,384,432,447,476,476,513,552,603,685,762,847,957,1122,1026,937,829,737,690,675,646,646,609,569,519,436,360,274,164,58568,64737.7214101462,64845.2192605331,61839.8538263113,77611.1607910576,1122,559,563,1933,2059,256,287,543,1516,2133,1974,1618,36,0,320,0,0,0,159,107,0,0,0,0,3,49,1122,385,129,89,82,437
250214004002,15000US250214004002,"Block Group 2, Census Tract 4004, Norfolk County, Massachusetts","Block Group 2, Census Tract 4004, Norfolk County, Massachusetts",ma,150,0,ACSSF,5345,,,,,25,21,,,,400400,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834,2834,22323.61,0.126950781239141,0.1269508,0.1269508,0,2834,433,1103,921,377,2834,2463,78,0,269,0,24,0,1371,181,241,270,307,360,374,391,455,465,481,530,639,744,829,988,1371,1188,1130,1101,1063,1011,997,980,915,906,890,840,731,626,540,382,109118,83685.9329320722,84358.3662940671,108138.26311264,43462.2957867584,1371,585,786,2062,2834,323,124,447,2387,2834,2738,2367,78,0,269,0,24,0,96,96,0,0,0,0,0,0,1371,308,157,66,108,733
250214004003,15000US250214004003,"Block Group 3, Census Tract 4004, Norfolk County, Massachusetts","Block Group 3, Census Tract 4004, Norfolk County, Massachusetts",ma,150,0,ACSSF,5346,,,,,25,21,,,,400400,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162,1162,14301.3,0.0812513417050581,0.08125134,0.08125134,0,1162,177,552,313,120,1162,993,0,0,150,0,19,0,459,0,0,0,0,0,2,17,17,17,49,86,119,177,270,371,459,459,459,459,459,459,457,442,442,442,410,372,340,281,188,87,137946,69082.2355975924,67680.1891659501,107353.757523646,41957.3258813414,459,258,201,2970,1162,27,50,77,1085,1162,994,844,0,0,150,0,0,0,168,149,0,0,0,0,19,0,459,0,17,70,33,341
250214006001,15000US250214006001,"Block Group 1, Census Tract 4006, Norfolk County, Massachusetts","Block Group 1, Census Tract 4006, Norfolk County, Massachusetts",ma,150,0,ACSSF,5350,,,,,25,21,,,,400600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966,966,14329.57,0.0674130536512138,0.06741305,0.06741305,0,966,213,280,364,109,966,911,0,0,35,0,0,20,445,31,45,50,57,69,73,104,116,118,134,167,208,274,335,364,445,413,400,395,388,376,371,341,329,327,310,278,236,170,110,81,107466,62771.883061049,62824.4883920894,,,445,272,173,2014,966,103,19,122,844,966,900,845,0,0,35,0,0,20,66,66,0,0,0,0,0,0,445,56,60,49,41,237
250214006002,15000US250214006002,"Block Group 2, Census Tract 4006, Norfolk County, Massachusetts","Block Group 2, Census Tract 4006, Norfolk County, Massachusetts",ma,150,0,ACSSF,5351,,,,,25,21,,,,400600,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3224,3224,15491.19,0.208118338772226,0.2081183,0.2081183,0,3224,474,1194,1143,413,3224,2268,26,14,751,0,52,113,1509,113,141,177,207,230,308,339,438,491,571,660,815,931,1030,1185,1509,1395,1368,1332,1302,1278,1200,1170,1069,1018,938,848,693,577,478,323,89171,63318.5210662081,75534.3938091144,41211.7024935512,43106.6380051591,1509,819,690,2531,3224,383,300,683,2541,3224,2961,2069,14,14,751,0,0,113,263,199,12,0,0,0,52,0,1509,207,283,169,155,694
250214006003,15000US250214006003,"Block Group 3, Census Tract 4006, Norfolk County, Massachusetts","Block Group 3, Census Tract 4006, Norfolk County, Massachusetts",ma,150,0,ACSSF,5352,,,,,25,21,,,,400600,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775,775,3915.887,0.197911727776345,0.1981252,0.1979117,0.0002135145,775,216,84,258,217,775,617,0,0,133,0,0,25,244,0,0,0,0,0,0,0,0,20,33,57,73,88,99,114,244,244,244,244,244,244,244,244,244,224,211,186,171,156,145,130,227289,127800.077386071,142554.729148753,83376.018916595,,244,244,0,,716,11,55,66,650,775,775,617,0,0,133,0,0,25,0,0,0,0,0,0,0,0,244,0,20,37,16,171
250214011001,15000US250214011001,"Block Group 1, Census Tract 4011, Norfolk County, Massachusetts","Block Group 1, Census Tract 4011, Norfolk County, Massachusetts",ma,150,0,ACSSF,5365,,,,,25,21,,,,401100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1898,1898,2012.785,0.942971936549513,0.9812084,0.9429719,0.03823647,1898,560,198,749,391,1898,1556,36,7,247,0,7,45,658,20,29,33,40,56,67,78,103,107,148,177,214,252,295,360,658,638,629,625,617,602,590,580,554,551,510,481,444,405,363,298,164869,93184.6259673259,89876.2080825452,86534.6259673259,22592.8460877042,658,531,127,1324,1757,122,60,182,1575,1898,1855,1537,36,7,230,0,0,45,43,19,0,0,17,0,7,0,658,40,66,70,37,444
250214011002,15000US250214011002,"Block Group 2, Census Tract 4011, Norfolk County, Massachusetts","Block Group 2, Census Tract 4011, Norfolk County, Massachusetts",ma,150,0,ACSSF,5366,,,,,25,21,,,,401100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986,986,2580.433,0.382106403581793,0.382523,0.3821064,0.0004166042,986,262,140,415,169,986,764,13,0,161,0,5,43,357,0,6,10,20,37,37,37,46,47,68,98,106,114,129,153,357,357,351,347,337,320,320,320,311,310,289,259,251,243,228,204,232550,107457.824591574,125296.749785039,71156.7153912296,104099.088564058,357,323,34,1935,964,30,101,131,833,986,928,706,13,0,161,0,5,43,58,58,0,0,0,0,0,0,357,20,27,51,8,250
250214011003,15000US250214011003,"Block Group 3, Census Tract 4011, Norfolk County, Massachusetts","Block Group 3, Census Tract 4011, Norfolk County, Massachusetts",ma,150,0,ACSSF,5367,,,,,25,21,,,,401100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1712,1712,6474.223,0.264433271505505,0.2679024,0.2644333,0.003469128,1712,398,398,755,161,1712,1392,18,0,167,0,41,94,589,0,0,5,15,24,33,33,33,40,69,92,167,223,265,343,589,589,589,584,574,565,556,556,556,549,520,496,422,366,324,245,174517,93215.5030094583,103792.60533104,95211.0748065348,19331.3155631986,589,447,142,1703,1712,25,227,252,1460,1712,1579,1347,18,0,120,0,0,94,133,45,0,0,47,0,41,0,589,14,25,52,74,422
250250001001,15000US250250001001,"Block Group 1, Census Tract 1, Suffolk County, Massachusetts","Block Group 1, Census Tract 1, Suffolk County, Massachusetts",ma,150,0,ACSSF,6168,,,,,25,25,,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374,1374,2590.084,0.530484697226396,0.5304847,0.5304847,0,1374,311,413,439,211,1374,642,126,0,322,0,266,18,543,21,106,164,183,203,215,287,288,300,334,398,434,462,476,487,543,522,436,379,360,340,327,255,255,243,208,145,109,81,67,56,36598,29999.9054170249,47146.9561478934,20901.4703353396,13234.815133276,543,177,366,,1374,258,613,871,503,1374,1058,593,126,0,322,0,0,17,316,49,0,0,0,0,266,1,543,183,117,97,36,109
250250001002,15000US250250001002,"Block Group 2, Census Tract 1, Suffolk County, Massachusetts","Block Group 2, Census Tract 1, Suffolk County, Massachusetts",ma,150,0,ACSSF,6169,,,,,25,25,,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042,1042,19219.8,0.0542149230035043,0.05421492,0.05421492,0,1042,81,500,421,40,1042,790,22,0,109,0,121,0,405,23,46,62,67,70,83,99,118,133,145,191,243,277,308,348,405,381,359,343,338,335,322,306,287,272,259,213,161,127,97,56,76643,45541.3499570077,46170.3267411866,33625.0988822012,17493.5597592433,405,102,303,2134,1042,142,168,310,732,1042,915,756,22,0,109,0,28,0,127,34,0,0,0,0,93,0,405,66,66,58,52,162
250250001003,15000US250250001003,"Block Group 3, Census Tract 1, Suffolk County, Massachusetts","Block Group 3, Census Tract 1, Suffolk County, Massachusetts",ma,150,0,ACSSF,6170,,,,,25,25,,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498,498,11778.26,0.0422812769788895,0.04228128,0.04228128,0,498,75,253,88,82,498,458,5,0,28,0,0,7,191,0,19,31,34,38,40,56,56,56,90,113,136,147,152,180,191,191,171,160,157,153,151,135,135,135,101,77,54,44,38,11,67186,32840.5932932072,37195.399828031,,,191,37,154,2023,498,31,48,79,419,498,394,354,5,0,28,0,0,7,104,104,0,0,0,0,0,0,191,34,22,57,23,54
250250001004,15000US250250001004,"Block Group 4, Census Tract 1, Suffolk County, Massachusetts","Block Group 4, Census Tract 1, Suffolk County, Massachusetts",ma,150,0,ACSSF,6171,,,,,25,25,,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757,757,11456.04,0.0660786845344457,0.06607869,0.06607869,0,757,41,424,209,83,757,458,25,0,72,0,169,33,363,10,46,75,84,86,93,93,93,118,127,142,207,278,333,347,363,352,316,288,279,277,270,270,270,244,236,221,155,84,30,16,96312,46219.5012897678,52597.3258813414,,58957.9965606191,363,59,304,2100,757,215,55,270,487,757,610,430,25,0,72,0,50,33,147,28,0,0,0,0,119,0,363,84,34,24,65,155
250250002011,15000US250250002011,"Block Group 1, Census Tract 2.01, Suffolk County, Massachusetts","Block Group 1, Census Tract 2.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6172,,,,,25,25,,,,201,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985,985,10585.9,0.0930483075597262,0.0930483,0.0930483,0,985,83,564,232,106,985,841,43,0,48,0,29,24,381,44,50,50,50,50,53,74,95,98,121,161,212,244,261,331,381,337,331,331,331,331,328,307,286,283,260,219,168,137,119,49,88424,46206.9217540843,48408.3404987102,44485.8125537403,,381,155,226,1976,985,127,50,177,808,985,942,798,43,0,48,0,29,24,43,43,0,0,0,0,0,0,381,50,48,64,51,169
250250002012,15000US250250002012,"Block Group 2, Census Tract 2.01, Suffolk County, Massachusetts","Block Group 2, Census Tract 2.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6173,,,,,25,25,,,,201,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,306,8125.994,0.037656931229025,0.03765693,0.03765693,0,306,0,151,120,35,306,275,0,0,24,0,0,7,146,0,0,0,3,9,9,9,16,17,46,68,86,94,106,127,146,146,146,146,143,137,137,137,130,129,100,78,60,52,39,19,75585,56796.60361135,58278.7016337059,53134.815133276,,146,67,79,2008,306,6,16,22,284,306,306,275,0,0,24,0,0,7,0,0,0,0,0,0,0,0,146,3,14,50,18,61
250250002013,15000US250250002013,"Block Group 3, Census Tract 2.01, Suffolk County, Massachusetts","Block Group 3, Census Tract 2.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6174,,,,,25,25,,,,201,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1348,1348,19915.94,0.0676844834802323,0.06768449,0.06768449,0,1348,123,738,363,124,1348,1136,46,0,71,0,40,55,503,46,56,58,72,99,113,139,166,175,214,255,320,355,387,427,503,456,447,445,431,404,389,364,337,328,288,248,182,147,115,76,74059,42342.71711092,50827.0421324162,20910.6190885641,9530.71367153912,503,161,342,2101,1348,212,249,461,887,1348,1214,1030,46,0,71,0,40,27,134,106,0,0,0,0,0,28,503,72,103,79,65,182
250250002014,15000US250250002014,"Block Group 4, Census Tract 2.01, Suffolk County, Massachusetts","Block Group 4, Census Tract 2.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6175,,,,,25,25,,,,201,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645,645,19561.38,0.0329731257442119,0.03297313,0.03297313,0,645,21,497,79,48,645,477,54,0,57,0,37,20,311,30,35,43,58,68,71,95,95,109,116,141,202,242,255,279,311,280,276,267,253,243,239,216,216,202,194,170,109,69,55,32,79873,44277.6784178848,55857.7128116939,58302.71711092,16394.5657781599,311,54,257,1950,645,106,42,148,497,645,523,381,54,0,57,0,20,11,122,96,0,0,0,0,17,9,311,58,50,31,61,108
250250002021,15000US250250002021,"Block Group 1, Census Tract 2.02, Suffolk County, Massachusetts","Block Group 1, Census Tract 2.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6176,,,,,25,25,,,,202,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088,1088,9968.258,0.109146451643791,0.1091465,0.1091465,0,1088,62,585,282,159,1088,982,8,0,98,0,0,0,438,0,20,35,44,62,83,83,83,103,127,193,246,290,362,395,438,438,418,403,394,376,355,355,355,335,310,244,192,147,75,43,72640,45901.5821152193,49633.1298366294,17734.8581255374,,438,158,280,2305,1088,58,129,187,901,1088,1074,968,8,0,98,0,0,0,14,14,0,0,0,0,0,0,438,44,58,90,52,192
250250002022,15000US250250002022,"Block Group 2, Census Tract 2.02, Suffolk County, Massachusetts","Block Group 2, Census Tract 2.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6177,,,,,25,25,,,,202,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841,841,16591.23,0.0506894240436635,0.05068943,0.05068943,0,841,19,474,280,68,841,689,0,0,152,0,0,0,372,10,17,23,41,68,74,84,107,111,116,148,200,237,270,300,372,362,355,348,330,304,298,288,264,261,256,223,172,135,102,72,97206,54300.1375752365,61392.7085124678,32468.9251934652,32879.475494411,372,148,224,1921,841,105,168,273,568,841,786,634,0,0,152,0,0,0,55,55,0,0,0,0,0,0,372,42,70,38,51,172
250250002023,15000US250250002023,"Block Group 3, Census Tract 2.02, Suffolk County, Massachusetts","Block Group 3, Census Tract 2.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6178,,,,,25,25,,,,202,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882,882,18566.37,0.0475052394065146,0.04750524,0.04750524,0,882,181,289,265,147,882,523,94,0,243,0,7,15,314,57,66,66,69,80,101,118,118,118,134,150,158,174,223,296,314,256,248,248,245,234,213,196,196,196,180,163,156,139,90,18,84134,36877.4806534824,43580.0859845228,41486.1650902838,18692.0464316423,314,89,225,1877,882,160,8,168,714,882,820,483,94,0,243,0,0,0,62,40,0,0,0,0,7,15,314,69,49,33,8,155
250250002024,15000US250250002024,"Block Group 4, Census Tract 2.02, Suffolk County, Massachusetts","Block Group 4, Census Tract 2.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6179,,,,,25,25,,,,202,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776,776,31099.89,0.0249518530587787,0.02495185,0.02495185,0,776,357,218,171,30,776,148,263,0,57,0,288,20,216,57,85,100,104,109,124,135,158,169,192,216,216,216,216,216,216,158,131,116,112,107,91,81,57,47,23,0,0,0,0,0,29191,8248.74462596733,,13473.826311264,4367.38607050731,216,0,216,963,776,429,244,673,103,776,241,32,129,0,57,0,23,0,535,116,134,0,0,0,265,20,216,103,65,47,0,0
250250003011,15000US250250003011,"Block Group 1, Census Tract 3.01, Suffolk County, Massachusetts","Block Group 1, Census Tract 3.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6180,,,,,25,25,,,,301,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652,652,7606.494,0.0857162272566514,0.08571623,0.08571623,0,652,176,151,305,20,652,487,0,0,137,0,28,0,261,9,19,35,50,54,55,61,61,68,97,112,147,172,187,220,261,252,242,226,211,207,206,200,200,193,164,149,113,89,73,41,92917,45094.2046431642,53974.2132416165,21516.7239896819,,261,176,85,2197,652,95,48,143,509,652,624,487,0,0,137,0,0,0,28,0,0,0,0,0,28,0,261,50,18,44,36,114
250250003012,15000US250250003012,"Block Group 2, Census Tract 3.01, Suffolk County, Massachusetts","Block Group 2, Census Tract 3.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6181,,,,,25,25,,,,301,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826,826,14937.37,0.0552975535021784,0.05529755,0.05529755,0,826,63,318,290,155,826,735,29,0,62,0,0,0,296,29,40,44,44,44,45,52,52,59,65,78,116,163,199,263,296,267,256,252,252,252,251,244,244,236,231,218,179,132,97,32,114074,44918.0911435942,46875.92433362,38701.513327601,,296,93,203,1741,712,88,73,161,551,826,822,735,25,0,62,0,0,0,4,0,4,0,0,0,0,0,296,44,15,18,38,181
250250003013,15000US250250003013,"Block Group 3, Census Tract 3.01, Suffolk County, Massachusetts","Block Group 3, Census Tract 3.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6182,,,,,25,25,,,,301,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676,676,21788.44,0.0310256263735585,0.03102563,0.03102563,0,676,144,397,126,9,676,599,0,0,77,0,0,0,231,20,23,48,74,74,75,85,94,96,98,105,116,137,157,183,231,211,208,183,157,157,156,146,136,135,133,126,115,94,74,48,103033,41025.2966466036,45186.8357695615,,,231,67,164,2566,676,204,37,241,435,676,655,578,0,0,77,0,0,0,21,21,0,0,0,0,0,0,231,74,23,9,11,115
250250003014,15000US250250003014,"Block Group 4, Census Tract 3.01, Suffolk County, Massachusetts","Block Group 4, Census Tract 3.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6183,,,,,25,25,,,,301,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558,558,11399.11,0.0489511920518551,0.04895119,0.04895119,0,558,88,213,179,78,558,325,21,0,86,0,126,0,306,16,18,23,47,84,105,121,131,142,153,189,243,281,290,301,306,290,288,283,259,222,201,185,174,164,153,116,63,25,16,4,59721,36663.6285468616,48717.1109200344,47170.9716251075,13901.5305245056,306,128,178,1831,558,76,72,148,410,558,385,278,21,0,86,0,0,0,173,47,0,0,0,0,126,0,306,47,96,48,54,63
250250003021,15000US250250003021,"Block Group 1, Census Tract 3.02, Suffolk County, Massachusetts","Block Group 1, Census Tract 3.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6184,,,,,25,25,,,,302,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135,1135,10920.34,0.103934458383591,0.1039345,0.1039345,0,1135,118,474,388,155,1135,790,102,0,162,0,61,20,494,79,101,134,168,176,178,194,213,216,234,246,283,335,378,434,494,414,393,359,326,318,316,300,281,278,260,248,210,158,116,60,78622,41493.0266552021,49618.2631126397,31700.4299226139,,494,258,236,1926,1076,234,38,272,804,1135,1093,754,102,0,162,0,55,20,42,36,0,0,0,0,6,0,494,168,48,30,37,211
