Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A00003_001,SE_A00003_002,SE_A00003_003,SE_B01001_001,SE_B01001_002,SE_B01001_003,SE_B01001_004,SE_B01001_005,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A14001A_001,SE_A14001A_002,SE_A14001A_003,SE_A14001A_004,SE_A14001A_005,SE_A14001A_006,SE_A14001A_007,SE_A14001A_008,SE_A14001A_009,SE_A14001A_010,SE_A14001A_011,SE_A14001A_012,SE_A14001A_013,SE_A14001A_014,SE_A14001A_015,SE_A14001A_016,SE_A14001B_001,SE_A14001B_002,SE_A14001B_003,SE_A14001B_004,SE_A14001B_005,SE_A14001B_006,SE_A14001B_007,SE_A14001B_008,SE_A14001B_009,SE_A14001B_010,SE_A14001B_011,SE_A14001B_012,SE_A14001B_013,SE_A14001B_014,SE_A14001B_015,SE_A14001B_016,SE_A14006_001,SE_A14024_001,SE_A14024I_001,SE_A14024D_001,SE_A14024H_001,SE_A10060_001,SE_A10060_002,SE_A10060_003,SE_A18009_001,SE_B13004_001,SE_B13004_002,SE_B13004_003,SE_B13004_004,SE_B13004_005,SE_B04001_001,SE_B04001_002,SE_B04001_003,SE_B04001_004,SE_B04001_005,SE_B04001_006,SE_B04001_007,SE_B04001_008,SE_B04001_009,SE_B04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,SE_B14001_001,SE_B14001_002,SE_B14001_003,SE_B14001_004,SE_B14001_005,SE_B14001_006
250173703003,15000US250173703003,"Block Group 3, Census Tract 3703, Middlesex County, Massachusetts","Block Group 3, Census Tract 3703, Middlesex County, Massachusetts",ma,150,0,ACSSF,5141,,,,,25,17,,,,370300,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492,492,4716.32,0.104318630047707,0.1043186,0.1043186,0,492,81,131,223,57,492,449,0,18,0,0,25,0,211,0,0,5,10,15,26,27,42,53,71,86,93,107,148,196,211,211,211,206,201,196,185,183,168,158,140,125,118,104,63,15,114668,47883.3870967742,52862.4193548387,,,211,101,110,1922,492,11,71,82,410,492,431,406,0,0,0,0,25,0,61,43,0,18,0,0,0,0,211,10,43,32,7,118
250173703004,15000US250173703004,"Block Group 4, Census Tract 3703, Middlesex County, Massachusetts","Block Group 4, Census Tract 3703, Middlesex County, Massachusetts",ma,150,0,ACSSF,5142,,,,,25,17,,,,370300,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829,829,11803.74,0.0702319856308215,0.07023199,0.07023199,0,829,138,277,311,103,829,769,11,0,38,0,0,11,395,10,11,11,11,17,30,30,30,50,99,125,202,284,345,366,395,385,384,384,384,378,365,365,365,344,295,270,192,110,49,29,107624,54863.064516129,51303.2258064516,,71649.5161290323,395,155,240,1669,829,11,50,61,768,829,742,682,11,0,38,0,0,11,87,87,0,0,0,0,0,0,395,11,39,74,77,193
250173703005,15000US250173703005,"Block Group 5, Census Tract 3703, Middlesex County, Massachusetts","Block Group 5, Census Tract 3703, Middlesex County, Massachusetts",ma,150,0,ACSSF,5143,,,,,25,17,,,,370300,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,505,7821.041,0.0645694111324068,0.06456941,0.06456941,0,505,71,117,153,164,505,268,152,0,38,0,0,47,283,12,14,20,26,29,37,37,37,47,65,122,172,197,213,255,283,271,269,262,257,253,246,246,246,236,217,160,111,85,70,27,74921,53912.4193548387,56120.8064516129,41408.3870967742,,283,169,114,2022,505,30,36,66,439,505,505,268,152,0,38,0,0,47,0,0,0,0,0,0,0,0,283,26,21,75,50,111
250173703006,15000US250173703006,"Block Group 6, Census Tract 3703, Middlesex County, Massachusetts","Block Group 6, Census Tract 3703, Middlesex County, Massachusetts",ma,150,0,ACSSF,5144,,,,,25,17,,,,370300,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901,901,15384.68,0.0585647501069503,0.05856475,0.05856475,0,901,180,382,311,28,901,661,11,0,42,0,187,0,330,52,59,59,59,59,59,62,97,98,113,184,244,261,294,330,330,277,271,271,271,271,271,267,233,232,217,145,86,69,35,0,72012,28474.1935483871,26929.6774193548,,23710.8064516129,330,91,239,1447,901,139,200,339,562,901,607,554,11,0,42,0,0,0,294,107,0,0,0,0,187,0,330,59,39,86,60,86
250173703007,15000US250173703007,"Block Group 7, Census Tract 3703, Middlesex County, Massachusetts","Block Group 7, Census Tract 3703, Middlesex County, Massachusetts",ma,150,0,ACSSF,5145,,,,,25,17,,,,370300,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773,773,13328.59,0.0579956355010139,0.05799564,0.05799564,0,773,101,163,344,165,773,663,26,0,59,0,0,25,399,28,32,32,32,32,35,47,55,71,138,169,216,285,338,357,399,371,367,367,367,367,364,352,344,328,261,230,183,113,61,41,87432,51761.6129032258,52936.935483871,60370.4838709678,,399,170,229,1884,773,32,0,32,741,773,757,647,26,0,59,0,0,25,16,16,0,0,0,0,0,0,399,32,39,97,47,183
250173704001,15000US250173704001,"Block Group 1, Census Tract 3704, Middlesex County, Massachusetts","Block Group 1, Census Tract 3704, Middlesex County, Massachusetts",ma,150,0,ACSSF,5146,,,,,25,17,,,,370400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180,1180,15839.59,0.0744968702557695,0.07449687,0.07449687,0,1180,74,401,536,169,1180,993,79,0,27,0,0,81,550,14,26,46,58,58,58,59,74,99,119,160,201,310,428,482,550,536,524,504,492,492,492,491,476,451,431,390,348,238,122,68,127500,57118.8709677419,58093.2258064516,,,550,261,289,1836,1180,47,41,88,1092,1180,1160,993,79,0,27,0,0,61,20,0,0,0,0,0,0,20,550,58,40,61,41,350
250173704002,15000US250173704002,"Block Group 2, Census Tract 3704, Middlesex County, Massachusetts","Block Group 2, Census Tract 3704, Middlesex County, Massachusetts",ma,150,0,ACSSF,5147,,,,,25,17,,,,370400,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1329,1329,8281.61,0.16047603309359,0.160476,0.160476,0,1329,217,412,550,150,1329,1101,30,0,130,0,0,68,524,30,34,34,47,70,84,84,84,84,148,189,249,314,383,427,524,494,490,490,477,454,440,440,440,440,376,334,274,209,141,96,103965,48627.4193548387,40472.4193548387,52310.3225806452,,524,210,314,1920,1310,129,76,205,1105,1329,1273,1045,30,0,130,0,0,68,56,56,0,0,0,0,0,0,524,47,38,105,60,274
250173704003,15000US250173704003,"Block Group 3, Census Tract 3704, Middlesex County, Massachusetts","Block Group 3, Census Tract 3704, Middlesex County, Massachusetts",ma,150,0,ACSSF,5148,,,,,25,17,,,,370400,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778,778,13774.74,0.0564801844641751,0.05648018,0.05648018,0,778,144,228,314,92,778,750,0,0,10,0,0,18,351,0,9,14,22,32,32,32,32,45,47,71,177,255,283,315,351,351,342,337,329,319,319,319,319,306,304,279,173,96,68,36,91310,49025.9677419355,58857.5806451613,,,351,107,244,1655,778,14,18,32,746,778,595,567,0,0,10,0,0,18,183,183,0,0,0,0,0,0,351,22,23,26,105,174
250173704004,15000US250173704004,"Block Group 4, Census Tract 3704, Middlesex County, Massachusetts","Block Group 4, Census Tract 3704, Middlesex County, Massachusetts",ma,150,0,ACSSF,5149,,,,,25,17,,,,370400,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902,902,6343.339,0.142196411720827,0.204494,0.1421964,0.06229759,902,315,297,236,54,902,720,53,0,3,0,34,92,244,0,0,0,0,0,0,0,0,0,22,40,62,88,111,157,244,244,244,244,244,244,244,244,244,244,222,204,182,155,133,86,167196,50194.5161290323,59693.064516129,,31933.5483870968,244,116,128,1840,757,39,34,73,684,902,749,662,53,0,0,0,17,17,153,58,0,0,3,0,17,75,244,0,0,40,22,182
250173704005,15000US250173704005,"Block Group 5, Census Tract 3704, Middlesex County, Massachusetts","Block Group 5, Census Tract 3704, Middlesex County, Massachusetts",ma,150,0,ACSSF,5150,,,,,25,17,,,,370400,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498,498,10327.6,0.0482203006345975,0.0482203,0.0482203,0,498,19,182,203,94,498,473,25,0,0,0,0,0,238,0,0,0,0,4,13,14,26,26,38,71,108,153,187,201,238,238,238,238,238,234,225,224,212,212,199,167,130,84,51,37,109429,63747.4193548387,62790,,,238,109,129,1940,498,0,18,18,480,498,498,473,25,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,26,45,37,130
250173704006,15000US250173704006,"Block Group 6, Census Tract 3704, Middlesex County, Massachusetts","Block Group 6, Census Tract 3704, Middlesex County, Massachusetts",ma,150,0,ACSSF,5151,,,,,25,17,,,,370400,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,564,6412.55,0.0879525310541979,0.09171085,0.08795253,0.003758318,564,0,193,180,191,564,548,0,0,0,0,0,16,343,12,14,32,47,56,77,89,114,129,136,178,251,277,283,313,343,331,329,311,296,287,265,253,229,214,207,164,92,66,60,30,72278,56094.8387096774,57652.9032258065,,,343,134,209,1634,564,62,100,162,402,564,564,548,0,0,0,0,0,16,0,0,0,0,0,0,0,0,343,47,82,50,73,92
250173731001,15000US250173731001,"Block Group 1, Census Tract 3731, Middlesex County, Massachusetts","Block Group 1, Census Tract 3731, Middlesex County, Massachusetts",ma,150,0,ACSSF,5152,,,,,25,17,,,,373100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855,855,5105.384,0.167470273993547,0.1911661,0.1674703,0.02369586,855,239,99,366,151,855,524,43,0,288,0,0,0,302,0,0,0,0,0,2,12,12,12,22,44,96,169,213,228,302,302,302,302,302,302,299,290,290,290,280,258,205,132,89,73,113354,55271.7741935484,67538.7096774194,27561.935483871,,302,270,32,,845,32,0,32,813,855,855,524,43,0,288,0,0,0,0,0,0,0,0,0,0,0,302,0,12,32,52,206
250173731002,15000US250173731002,"Block Group 2, Census Tract 3731, Middlesex County, Massachusetts","Block Group 2, Census Tract 3731, Middlesex County, Massachusetts",ma,150,0,ACSSF,5153,,,,,25,17,,,,373100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789,789,8504.486,0.0927745611176577,0.09277456,0.09277456,0,789,151,140,357,141,789,526,12,0,111,0,0,140,337,11,16,18,18,34,76,99,99,99,117,130,163,187,205,228,337,326,321,319,319,302,261,238,238,238,220,207,174,150,132,109,,75028.7096774194,100735.64516129,31968.5483870968,7731.61290322581,337,253,84,1547,789,53,105,158,631,789,718,522,12,0,111,0,0,73,71,4,0,0,0,0,0,67,337,18,80,31,33,174
250173731003,15000US250173731003,"Block Group 3, Census Tract 3731, Middlesex County, Massachusetts","Block Group 3, Census Tract 3731, Middlesex County, Massachusetts",ma,150,0,ACSSF,5154,,,,,25,17,,,,373100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955,955,8692.64,0.109863057280574,0.1098631,0.1098631,0,955,231,204,286,234,955,857,93,0,1,0,3,1,505,25,28,28,52,115,184,184,184,267,297,318,387,431,456,486,505,480,477,477,453,389,321,321,321,237,208,186,117,73,49,19,49650,38710,41092.2580645161,,,505,199,306,1924,944,87,82,169,775,955,950,855,93,0,1,0,0,1,5,2,0,0,0,0,3,0,505,52,215,51,69,117
250173731004,15000US250173731004,"Block Group 4, Census Tract 3731, Middlesex County, Massachusetts","Block Group 4, Census Tract 3731, Middlesex County, Massachusetts",ma,150,0,ACSSF,5155,,,,,25,17,,,,373100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931,931,6153.231,0.151302631517984,0.1513026,0.1513026,0,931,170,204,411,146,931,705,137,0,18,0,19,52,389,0,0,0,0,0,0,0,0,0,5,45,113,145,166,251,389,389,389,389,389,389,389,389,389,389,384,343,275,244,223,137,175863,77827.5806451613,85132.4193548387,,,389,199,190,2170,931,10,52,62,869,931,921,695,137,0,18,0,19,52,10,10,0,0,0,0,0,0,389,0,0,45,68,276
250173731005,15000US250173731005,"Block Group 5, Census Tract 3731, Middlesex County, Massachusetts","Block Group 5, Census Tract 3731, Middlesex County, Massachusetts",ma,150,0,ACSSF,5156,,,,,25,17,,,,373100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1412,1412,11951.77,0.118141474014551,0.1181415,0.1181415,0,1412,274,347,632,159,1412,985,0,0,404,0,0,23,525,43,49,49,49,60,85,85,85,99,130,162,217,247,303,382,525,481,476,476,476,464,440,440,440,425,395,363,308,278,221,143,138424,58322.4193548387,66854.5161290323,39282.4193548387,,525,280,245,1858,1412,49,142,191,1221,1412,1355,928,0,0,404,0,0,23,57,57,0,0,0,0,0,0,525,49,50,63,55,308
250173735001,15000US250173735001,"Block Group 1, Census Tract 3735, Middlesex County, Massachusetts","Block Group 1, Census Tract 3735, Middlesex County, Massachusetts",ma,150,0,ACSSF,5166,,,,,25,17,,,,373500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722,722,4418.626,0.163399212660445,0.1633992,0.1633992,0,722,187,63,278,194,722,693,0,0,29,0,0,0,238,0,0,0,0,0,0,0,0,8,9,13,18,26,41,80,238,238,238,238,238,238,238,238,238,230,229,225,220,212,197,158,282259,134480.161290323,135156.451612903,118330.483870968,,238,238,0,,722,0,0,0,722,722,722,693,0,0,29,0,0,0,0,0,0,0,0,0,0,0,238,0,8,5,5,220
250173735002,15000US250173735002,"Block Group 2, Census Tract 3735, Middlesex County, Massachusetts","Block Group 2, Census Tract 3735, Middlesex County, Massachusetts",ma,150,0,ACSSF,5167,,,,,25,17,,,,373500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678,1678,3744.973,0.448067326952866,0.4522098,0.4480673,0.00414249,1678,465,227,677,309,1678,1402,0,0,240,0,0,36,686,26,56,74,85,99,113,146,146,155,168,219,286,324,345,394,686,659,630,612,601,587,572,540,540,531,518,466,399,362,341,292,158378,109862.741935484,107566.290322581,143617.419354839,,686,550,136,2248,1678,111,88,199,1479,1678,1645,1392,0,0,240,0,0,13,33,10,0,0,0,0,0,23,686,85,70,63,67,400
250173735003,15000US250173735003,"Block Group 3, Census Tract 3735, Middlesex County, Massachusetts","Block Group 3, Census Tract 3735, Middlesex County, Massachusetts",ma,150,0,ACSSF,5168,,,,,25,17,,,,373500,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932,932,6032.35,0.154500329731257,0.1545003,0.1545003,0,932,203,104,446,179,932,763,0,0,121,0,0,48,365,0,7,11,11,13,19,29,47,53,76,133,163,186,196,216,365,365,358,354,354,352,346,336,317,312,288,232,202,179,169,148,122547,102819.838709677,109545.483870968,100452.258064516,83406.1290322581,365,283,82,2090,932,44,17,61,871,932,834,683,0,0,121,0,0,30,98,80,0,0,0,0,0,18,365,11,43,80,30,202
250173735004,15000US250173735004,"Block Group 4, Census Tract 3735, Middlesex County, Massachusetts","Block Group 4, Census Tract 3735, Middlesex County, Massachusetts",ma,150,0,ACSSF,5169,,,,,25,17,,,,373500,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3035,3035,5618.802,0.54015076517729,0.5401508,0.5401508,0,3035,760,1097,848,330,3035,2354,136,0,274,0,158,113,639,0,0,0,4,18,39,39,39,39,57,64,92,129,165,220,639,639,639,639,635,620,600,600,600,600,582,575,547,510,473,418,282259,83206.2903225807,103452.096774194,25653.8709677419,18040.8064516129,639,584,55,3272,2177,69,159,228,1949,3035,2763,2249,136,0,257,0,12,109,272,105,0,0,17,0,146,4,639,4,36,25,28,547
250173736001,15000US250173736001,"Block Group 1, Census Tract 3736, Middlesex County, Massachusetts","Block Group 1, Census Tract 3736, Middlesex County, Massachusetts",ma,150,0,ACSSF,5170,,,,,25,17,,,,373600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2835,2835,5291.762,0.535738389521496,0.5713123,0.5357384,0.03557391,2835,269,2155,284,127,2835,2108,228,0,353,0,60,86,257,4,4,4,4,4,4,4,10,10,14,35,67,92,116,149,257,253,253,253,253,253,253,252,247,247,243,222,189,164,141,107,162828,27201.7741935484,29297.2580645161,9506.45161290323,25018.2258064516,257,198,59,2170,749,38,70,108,641,2835,2543,1897,208,0,353,0,6,79,292,211,20,0,0,0,54,7,257,4,5,25,32,189
250173736002,15000US250173736002,"Block Group 2, Census Tract 3736, Middlesex County, Massachusetts","Block Group 2, Census Tract 3736, Middlesex County, Massachusetts",ma,150,0,ACSSF,5171,,,,,25,17,,,,373600,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2095,2095,6681.408,0.313556665127406,0.3135567,0.3135567,0,2095,76,1596,258,165,2095,1598,87,0,273,0,45,92,192,0,0,0,0,0,4,20,20,20,20,29,50,68,84,100,192,192,192,192,192,192,188,172,172,172,172,163,142,124,108,91,177823,36926.1290322581,48041.4516129032,13074.1935483871,5287.25806451613,192,145,47,,608,85,76,161,447,2095,1922,1500,65,0,273,0,0,84,173,98,22,0,0,0,45,8,192,0,20,9,21,141
250173736003,15000US250173736003,"Block Group 3, Census Tract 3736, Middlesex County, Massachusetts","Block Group 3, Census Tract 3736, Middlesex County, Massachusetts",ma,150,0,ACSSF,5172,,,,,25,17,,,,373600,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266,1266,4056.002,0.312130017590815,0.31213,0.31213,0,1266,292,162,570,242,1266,1127,11,0,110,0,10,8,516,13,37,63,79,86,91,94,100,111,116,131,158,184,206,253,516,503,479,453,437,430,425,421,416,405,400,385,358,332,310,262,210000,120195.64516129,129049.516129032,61789.6774193548,90463.7096774194,516,371,145,1313,1266,119,34,153,1113,1266,1194,1076,0,0,110,0,0,8,72,51,11,0,0,0,10,0,516,79,32,20,27,358
250214001001,15000US250214001001,"Block Group 1, Census Tract 4001, Norfolk County, Massachusetts","Block Group 1, Census Tract 4001, Norfolk County, Massachusetts",ma,150,0,ACSSF,5333,,,,,25,21,,,,400100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487,487,7850.061,0.0620377391709923,0.06203774,0.06203774,0,487,13,409,65,0,487,344,0,0,125,0,0,18,196,46,60,64,64,64,64,64,64,64,64,73,85,104,141,179,196,150,136,132,132,132,132,132,132,132,132,123,111,92,54,16,116541,40576.2903225807,49466.2903225807,27371.1290322581,,196,28,168,2095,465,144,0,144,321,487,429,286,0,0,125,0,0,18,58,58,0,0,0,0,0,0,196,64,0,9,12,112
250214001002,15000US250214001002,"Block Group 2, Census Tract 4001, Norfolk County, Massachusetts","Block Group 2, Census Tract 4001, Norfolk County, Massachusetts",ma,150,0,ACSSF,5334,,,,,25,21,,,,400100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935,935,19803.4,0.0472141183665716,0.0516292,0.04721412,0.004415079,935,79,341,263,252,935,697,29,0,150,3,21,35,401,31,35,35,42,57,67,68,77,84,108,139,197,240,273,329,401,370,366,366,359,344,334,333,324,317,293,262,203,161,127,72,105803,63109.5161290323,74945.1612903226,44416.1290322581,34838.5483870968,401,135,266,1954,793,107,38,145,648,935,875,658,29,0,150,3,0,35,60,39,0,0,0,0,21,0,401,42,42,55,58,204
250214001003,15000US250214001003,"Block Group 3, Census Tract 4001, Norfolk County, Massachusetts","Block Group 3, Census Tract 4001, Norfolk County, Massachusetts",ma,150,0,ACSSF,5335,,,,,25,21,,,,400100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2049,2049,23783.29,0.0861529088165659,0.08615291,0.08615291,0,2049,126,829,585,509,2049,1542,34,0,382,0,0,91,1072,94,145,165,189,246,303,303,303,323,332,392,486,547,645,817,1072,977,927,907,883,825,769,769,769,748,740,679,586,524,426,254,120841,85792.9032258065,91525,62592.4193548387,99525.3225806452,1072,552,520,2299,2030,278,139,417,1613,2049,1927,1438,34,0,382,0,0,73,122,104,0,0,0,0,0,18,1072,189,135,68,94,586
250214001004,15000US250214001004,"Block Group 4, Census Tract 4001, Norfolk County, Massachusetts","Block Group 4, Census Tract 4001, Norfolk County, Massachusetts",ma,150,0,ACSSF,5336,,,,,25,21,,,,400100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1600,11659.92,0.13722225740042,0.1381111,0.1372223,0.0008888072,1600,202,857,393,148,1600,1233,0,0,111,4,175,77,736,15,51,80,107,146,194,281,281,311,330,369,378,385,433,553,736,721,684,656,629,590,540,455,455,425,405,367,358,351,302,182,,63451.6129032258,71240.8064516129,14423.3870967742,50501.6129032258,736,301,435,1533,1567,295,343,638,929,1600,1216,1085,0,0,111,4,0,16,384,148,0,0,0,0,175,61,736,106,205,58,9,358
250214002001,15000US250214002001,"Block Group 1, Census Tract 4002, Norfolk County, Massachusetts","Block Group 1, Census Tract 4002, Norfolk County, Massachusetts",ma,150,0,ACSSF,5337,,,,,25,21,,,,400200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1608,1608,33482.61,0.0480249329340522,0.04802493,0.04802493,0,1608,245,1013,311,39,1608,820,90,0,655,0,0,43,592,231,262,274,298,321,339,367,385,411,418,437,502,553,570,579,592,359,330,317,294,271,252,225,206,181,174,155,89,39,22,13,,18819.8387096774,20192.7419354839,19902.5806451613,13202.9032258065,592,85,507,1611,1608,883,185,1068,540,1608,1536,766,90,0,637,0,0,43,72,54,0,0,18,0,0,0,592,297,113,26,65,90
250214002002,15000US250214002002,"Block Group 2, Census Tract 4002, Norfolk County, Massachusetts","Block Group 2, Census Tract 4002, Norfolk County, Massachusetts",ma,150,0,ACSSF,5338,,,,,25,21,,,,400200,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2862,2862,33692.01,0.0849459534175448,0.08494595,0.08494595,0,2862,382,1121,1058,301,2862,1831,42,0,839,0,67,83,1406,196,244,255,273,304,331,397,410,457,474,587,779,899,1001,1102,1406,1208,1162,1151,1132,1102,1073,1009,996,949,931,816,626,505,404,303,80444,61215,74019.3548387097,45110.4838709678,48567.5806451613,1406,657,749,2386,2862,634,133,767,2095,2862,2756,1754,42,0,839,0,38,83,106,77,0,0,0,0,29,0,1406,273,183,131,191,628
250214002003,15000US250214002003,"Block Group 3, Census Tract 4002, Norfolk County, Massachusetts","Block Group 3, Census Tract 4002, Norfolk County, Massachusetts",ma,150,0,ACSSF,5339,,,,,25,21,,,,400200,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1604,1604,22015.12,0.0728590248294587,0.07285903,0.07285903,0,1604,302,677,494,131,1604,1302,74,0,172,0,0,56,683,105,119,129,137,141,150,150,150,184,218,256,318,372,418,476,683,577,564,554,546,542,533,533,533,499,464,426,364,311,265,207,108081,85278.064516129,91445.9677419355,35004.5161290323,,683,360,323,2004,1592,275,37,312,1280,1604,1494,1259,49,0,172,0,0,14,110,43,25,0,0,0,0,42,683,137,47,72,62,365
250214003001,15000US250214003001,"Block Group 1, Census Tract 4003, Norfolk County, Massachusetts","Block Group 1, Census Tract 4003, Norfolk County, Massachusetts",ma,150,0,ACSSF,5340,,,,,25,21,,,,400300,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255,1255,34024.57,0.0368851129812184,0.03688511,0.03688511,0,1255,372,352,427,104,1255,1104,4,0,99,0,0,48,412,11,13,18,23,23,25,33,33,46,57,87,118,160,209,264,412,400,399,394,389,389,387,379,379,366,354,325,294,251,202,147,143387,57538.8709677419,61484.8387096774,41055,32944.0322580645,412,246,166,1968,1255,97,21,118,1137,1255,1192,1043,2,0,99,0,0,48,63,61,2,0,0,0,0,0,412,23,23,42,31,294
250214003002,15000US250214003002,"Block Group 2, Census Tract 4003, Norfolk County, Massachusetts","Block Group 2, Census Tract 4003, Norfolk County, Massachusetts",ma,150,0,ACSSF,5341,,,,,25,21,,,,400300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463,1463,20562.6,0.0711485921942495,0.07114859,0.07114859,0,1463,151,608,435,269,1463,960,11,0,343,17,67,65,616,17,30,40,48,56,71,112,147,159,173,203,260,321,371,466,616,599,586,576,568,559,544,503,469,457,443,413,355,294,244,149,114920,70872.7419354839,91032.7419354839,44813.5483870968,17611.7741935484,616,314,302,2265,1423,196,210,406,1017,1463,1322,894,11,0,343,17,0,57,141,66,0,0,0,0,67,8,616,48,110,44,57,356
250214003003,15000US250214003003,"Block Group 3, Census Tract 4003, Norfolk County, Massachusetts","Block Group 3, Census Tract 4003, Norfolk County, Massachusetts",ma,150,0,ACSSF,5342,,,,,25,21,,,,400300,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636,1636,17209.01,0.0950664636284029,0.09506647,0.09506647,0,1636,249,802,381,204,1636,1238,13,0,306,0,24,55,572,18,20,30,38,38,38,38,38,38,81,126,167,216,273,376,572,554,552,542,534,534,534,534,534,534,491,446,404,355,298,195,149315,70864.8387096774,82103.2258064516,36584.0322580645,,572,275,297,2448,1636,106,113,219,1417,1636,1596,1198,13,0,306,0,24,55,40,40,0,0,0,0,0,0,572,38,0,88,41,405
250214004001,15000US250214004001,"Block Group 1, Census Tract 4004, Norfolk County, Massachusetts","Block Group 1, Census Tract 4004, Norfolk County, Massachusetts",ma,150,0,ACSSF,5343,,,,,25,21,,,,400400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982,1982,22202.71,0.0892683672665665,0.08926836,0.08926836,0,1982,279,604,523,576,1982,1639,32,0,240,0,3,68,1063,115,194,275,329,358,388,427,427,441,471,508,579,646,696,824,1063,946,868,787,734,705,674,636,636,621,591,555,483,417,366,238,85075,73284.3548387097,76607.0967741936,60386.2903225807,69117.0967741936,1063,470,593,2102,1906,308,223,531,1375,1982,1776,1504,32,0,240,0,0,0,206,135,0,0,0,0,3,68,1063,329,113,67,72,482
