Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A00003_001,SE_A00003_002,SE_A00003_003,SE_B01001_001,SE_B01001_002,SE_B01001_003,SE_B01001_004,SE_B01001_005,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_B04001_001,SE_B04001_002,SE_B04001_003,SE_B04001_004,SE_B04001_005,SE_B04001_006,SE_B04001_007,SE_B04001_008,SE_B04001_009,SE_B04001_010,SE_A14001A_001,SE_A14001A_002,SE_A14001A_003,SE_A14001A_004,SE_A14001A_005,SE_A14001A_006,SE_A14001A_007,SE_A14001A_008,SE_A14001A_009,SE_A14001A_010,SE_A14001A_011,SE_A14001A_012,SE_A14001A_013,SE_A14001A_014,SE_A14001A_015,SE_A14001A_016,SE_A14001B_001,SE_A14001B_002,SE_A14001B_003,SE_A14001B_004,SE_A14001B_005,SE_A14001B_006,SE_A14001B_007,SE_A14001B_008,SE_A14001B_009,SE_A14001B_010,SE_A14001B_011,SE_A14001B_012,SE_A14001B_013,SE_A14001B_014,SE_A14001B_015,SE_A14001B_016,SE_B14001_001,SE_B14001_002,SE_B14001_003,SE_B14001_004,SE_B14001_005,SE_B14001_006,SE_A14006_001,SE_A14024_001,SE_A14024I_001,SE_A14024D_001,SE_A14024H_001,SE_A10060_001,SE_A10060_002,SE_A10060_003,SE_A18009_001,SE_B13004_001,SE_B13004_002,SE_B13004_003,SE_B13004_004,SE_B13004_005,SE_A10066_001,SE_A10066_002,SE_A10066_003,SE_A10066_004,SE_A10066_005,SE_A10066_006,SE_A10066_007,SE_A10066_008
250173703003,15000US250173703003,"Block Group 3, Census Tract 3703, Middlesex County, Massachusetts","Block Group 3, Census Tract 3703, Middlesex County, Massachusetts",ma,150,0,ACSSF,5141,,,,,25,17,,,,370300,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737,737,7064.894,0.104318630047707,0.1043186,0.1043186,0,737,109,199,368,61,737,584,0,0,123,0,30,0,737,737,584,0,0,123,0,30,0,0,298,0,0,6,10,10,10,14,30,40,59,75,93,137,196,259,298,298,298,292,288,288,288,284,268,258,239,223,205,160,102,38,298,9,35,29,20,205,125433,50967,52213.7368421053,42200.052631579,,298,164,134,1923,737,13,10,23,714,298,39,137,87,35,0,0,0
250173703004,15000US250173703004,"Block Group 4, Census Tract 3703, Middlesex County, Massachusetts","Block Group 4, Census Tract 3703, Middlesex County, Massachusetts",ma,150,0,ACSSF,5142,,,,,25,17,,,,370300,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839,839,11946.19,0.0702315995286465,0.0702316,0.0702316,0,839,148,343,233,115,839,764,17,0,30,0,0,28,839,752,677,17,0,30,0,0,28,87,403,29,32,32,32,32,32,32,32,34,97,114,182,266,334,368,403,374,371,371,371,371,371,371,371,368,306,288,220,136,69,35,403,29,50,35,68,221,108700,56244.6315789474,52113.1578947368,,65361.9473684211,403,104,299,1827,839,32,17,49,790,403,166,116,67,54,0,0,0
250173703005,15000US250173703005,"Block Group 5, Census Tract 3703, Middlesex County, Massachusetts","Block Group 5, Census Tract 3703, Middlesex County, Massachusetts",ma,150,0,ACSSF,5143,,,,,25,17,,,,370300,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711,711,11011.47,0.0645690250302318,0.06456903,0.06456903,0,711,96,149,311,155,711,611,18,0,42,0,0,40,711,677,577,18,0,42,0,0,40,34,375,13,14,22,27,38,59,69,69,70,107,178,229,250,266,336,375,362,361,353,348,336,316,306,306,305,267,196,145,124,109,38,375,24,47,103,56,146,70384,51102.9473684211,48252.4736842105,21707.3684210526,,375,244,131,2123,711,33,40,73,638,375,187,54,116,18,0,0,0
250173703006,15000US250173703006,"Block Group 6, Census Tract 3703, Middlesex County, Massachusetts","Block Group 6, Census Tract 3703, Middlesex County, Massachusetts",ma,150,0,ACSSF,5144,,,,,25,17,,,,370300,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007,1007,17194.64,0.0585647501069503,0.05856475,0.05856475,0,1007,193,350,311,153,1007,711,15,0,54,0,227,0,1007,740,671,15,0,54,0,0,0,267,325,58,64,64,64,64,64,64,64,64,81,150,237,277,302,325,325,267,261,261,261,261,261,261,261,261,243,174,87,48,22,0,325,58,6,90,83,88,74581,27147.4736842105,24135.6315789474,,23303.3684210526,325,116,209,1208,1007,137,170,307,700,325,108,14,19,157,27,0,0
250173703007,15000US250173703007,"Block Group 7, Census Tract 3703, Middlesex County, Massachusetts","Block Group 7, Census Tract 3703, Middlesex County, Massachusetts",ma,150,0,ACSSF,5145,,,,,25,17,,,,370300,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757,757,13052.62,0.0579960216031889,0.05799602,0.05799602,0,757,73,160,284,240,757,640,30,0,53,0,18,16,757,722,623,30,0,53,0,0,16,35,430,30,33,43,49,65,92,102,107,140,207,247,297,352,390,408,430,400,397,387,381,365,338,328,323,289,223,182,132,77,40,22,430,44,119,81,53,133,64243,45570,46015.4210526316,59394.6315789474,,430,145,285,1808,757,33,16,49,708,430,246,99,66,0,19,0,0
250173704001,15000US250173704001,"Block Group 1, Census Tract 3704, Middlesex County, Massachusetts","Block Group 1, Census Tract 3704, Middlesex County, Massachusetts",ma,150,0,ACSSF,5146,,,,,25,17,,,,370400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074,1074,14416.71,0.0744968702557695,0.07449687,0.07449687,0,1074,76,297,552,149,1074,956,0,0,31,0,0,87,1074,1058,956,0,0,31,0,0,71,16,527,15,40,67,79,79,79,79,84,113,143,192,226,313,383,452,527,512,487,459,448,448,448,448,443,414,383,335,301,213,144,74,527,71,35,68,52,301,122303,56538.6315789474,57144.3157894737,,,527,261,266,1860,1074,33,62,95,979,527,154,253,109,11,0,0,0
250173704002,15000US250173704002,"Block Group 2, Census Tract 3704, Middlesex County, Massachusetts","Block Group 2, Census Tract 3704, Middlesex County, Massachusetts",ma,150,0,ACSSF,5147,,,,,25,17,,,,370400,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247,1247,7770.631,0.16047603309359,0.160476,0.160476,0,1247,133,312,658,144,1247,1023,37,0,171,0,0,16,1247,1227,1003,37,0,171,0,0,16,20,545,31,34,43,66,88,97,97,97,99,155,203,264,344,415,486,545,514,511,502,479,457,448,448,448,446,390,341,281,200,129,58,545,74,56,76,58,281,104037,49702.5789473684,50028.6315789474,51923.052631579,,545,263,282,1859,1228,145,64,209,1019,545,196,197,56,69,27,0,0
250173704003,15000US250173704003,"Block Group 3, Census Tract 3704, Middlesex County, Massachusetts","Block Group 3, Census Tract 3704, Middlesex County, Massachusetts",ma,150,0,ACSSF,5148,,,,,25,17,,,,370400,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671,671,11880.19,0.0564805705663501,0.05648057,0.05648057,0,671,151,160,303,57,671,650,0,0,0,0,0,21,671,499,478,0,0,0,0,0,21,172,274,0,0,0,0,0,0,0,2,17,17,46,131,185,208,239,274,274,274,274,274,274,274,274,271,257,257,227,142,89,66,35,274,0,14,43,74,143,92642,48348.6315789474,59307.3157894737,,,274,74,200,1872,671,0,0,0,671,274,113,31,78,33,0,19,0
250173704004,15000US250173704004,"Block Group 4, Census Tract 3704, Middlesex County, Massachusetts","Block Group 4, Census Tract 3704, Middlesex County, Massachusetts",ma,150,0,ACSSF,5149,,,,,25,17,,,,370400,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159,1159,8155.083,0.142119963490178,0.20127,0.14212,0.05915008,1159,333,531,247,48,1159,996,17,0,6,0,29,111,1159,954,918,17,0,0,0,19,0,205,292,0,0,0,0,0,0,0,0,1,27,43,70,128,165,203,292,292,292,292,292,292,292,292,292,291,265,249,222,164,127,89,292,0,12,23,35,222,115380,42153.6315789474,45449.5263157895,,33632.052631579,292,128,164,2103,1008,41,31,72,936,292,15,65,130,55,27,0,0
250173704005,15000US250173704005,"Block Group 5, Census Tract 3704, Middlesex County, Massachusetts","Block Group 5, Census Tract 3704, Middlesex County, Massachusetts",ma,150,0,ACSSF,5150,,,,,25,17,,,,370400,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,439,9104.05,0.0482203006345975,0.0482203,0.0482203,0,439,0,133,182,124,439,422,17,0,0,0,0,0,439,439,422,17,0,0,0,0,0,0,214,0,0,0,0,6,20,31,31,31,49,74,112,162,192,201,214,214,214,214,214,208,194,183,183,183,165,140,101,51,22,13,214,0,25,37,51,102,93947,54622.1052631579,53520.1578947368,,,214,127,87,1924,439,0,19,19,420,214,48,135,31,0,0,0,0
250173704006,15000US250173704006,"Block Group 6, Census Tract 3704, Middlesex County, Massachusetts","Block Group 6, Census Tract 3704, Middlesex County, Massachusetts",ma,150,0,ACSSF,5151,,,,,25,17,,,,370400,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685,685,7776.071,0.0880907556328446,0.09190274,0.08809076,0.003811987,685,16,254,177,238,685,666,0,0,0,0,0,19,685,685,666,0,0,0,0,0,19,0,405,13,14,37,84,120,128,135,162,178,183,227,296,319,335,377,405,392,391,368,321,285,277,270,243,227,222,177,108,86,70,28,405,103,63,72,59,109,69829,52183.8947368421,53594.2105263158,,,405,215,190,1544,685,68,100,168,517,405,233,119,37,0,16,0,0
250173731001,15000US250173731001,"Block Group 1, Census Tract 3731, Middlesex County, Massachusetts","Block Group 1, Census Tract 3731, Middlesex County, Massachusetts",ma,150,0,ACSSF,5152,,,,,25,17,,,,373100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856,856,5132.809,0.166770270750289,0.1934078,0.1667703,0.02663757,856,242,88,398,128,856,507,67,0,282,0,0,0,856,856,507,67,0,282,0,0,0,0,321,0,0,0,0,0,2,7,7,7,20,45,119,184,220,241,321,321,321,321,321,321,319,314,314,314,301,276,201,137,101,80,321,0,6,33,80,202,96334,58806.6315789474,68553.9473684211,28938,,321,291,30,,842,30,0,30,812,321,44,143,51,50,33,0,0
250173731002,15000US250173731002,"Block Group 2, Census Tract 3731, Middlesex County, Massachusetts","Block Group 2, Census Tract 3731, Middlesex County, Massachusetts",ma,150,0,ACSSF,5153,,,,,25,17,,,,373100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969,969,10452.29,0.0927069932370343,0.09270699,0.09270699,0,969,250,171,410,138,969,686,0,0,135,0,1,147,969,910,668,0,0,135,0,0,107,59,395,9,20,24,24,42,74,90,90,91,123,138,190,226,237,260,395,386,375,371,371,353,321,305,305,303,272,257,204,168,158,135,395,22,82,40,47,205,,70058.2105263158,90738.7894736842,42404.5263157895,,395,282,113,1828,969,88,89,177,792,395,147,67,70,94,17,0,0
250173731003,15000US250173731003,"Block Group 3, Census Tract 3731, Middlesex County, Massachusetts","Block Group 3, Census Tract 3731, Middlesex County, Massachusetts",ma,150,0,ACSSF,5154,,,,,25,17,,,,373100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734,734,6654.035,0.110309005292689,0.110309,0.110309,0,734,136,143,260,195,734,696,34,0,1,0,3,0,734,689,654,34,0,1,0,0,0,45,440,0,0,0,35,81,100,100,108,160,257,303,350,380,398,416,440,440,440,440,404,358,340,340,331,279,182,137,90,60,42,23,440,61,145,94,50,90,54103,48202.7368421053,47594.8421052632,,,440,150,290,1872,723,16,52,68,655,440,313,54,0,73,0,0,0
250173731004,15000US250173731004,"Block Group 4, Census Tract 3731, Middlesex County, Massachusetts","Block Group 4, Census Tract 3731, Middlesex County, Massachusetts",ma,150,0,ACSSF,5155,,,,,25,17,,,,373100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036,1036,6847.222,0.151302245415809,0.1513022,0.1513022,0,1036,162,205,471,198,1036,870,79,0,43,0,24,20,1036,1025,859,79,0,43,0,24,20,11,413,0,0,0,0,0,0,0,0,0,11,39,88,138,169,250,413,413,413,413,413,413,413,413,413,413,401,373,325,274,244,162,413,0,0,36,51,325,176796,79754.6842105263,77952,,,413,272,141,2706,1036,11,81,92,944,413,52,232,57,57,15,0,0
250173731005,15000US250173731005,"Block Group 5, Census Tract 3731, Middlesex County, Massachusetts","Block Group 5, Census Tract 3731, Middlesex County, Massachusetts",ma,150,0,ACSSF,5156,,,,,25,17,,,,373100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273,1273,10787.59,0.11800595215113,0.118006,0.118006,0,1273,221,432,520,100,1273,951,0,0,301,0,0,21,1273,1243,921,0,0,301,0,0,21,30,502,41,45,45,45,45,45,45,49,72,72,133,189,213,257,345,502,461,457,457,457,457,457,457,453,430,430,368,313,289,244,156,502,41,26,88,34,313,151124,60485.5263157895,65915.6842105263,42515.052631579,,502,241,261,1912,1273,45,0,45,1228,502,89,168,163,82,0,0,0
250173735001,15000US250173735001,"Block Group 1, Census Tract 3735, Middlesex County, Massachusetts","Block Group 1, Census Tract 3735, Middlesex County, Massachusetts",ma,150,0,ACSSF,5166,,,,,25,17,,,,373500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698,698,4271.736,0.16339959876262,0.1633996,0.1633996,0,698,149,119,274,156,698,679,0,0,19,0,0,0,698,698,679,0,0,19,0,0,0,0,249,4,5,5,5,5,5,12,35,42,42,46,50,59,72,107,249,244,244,244,244,244,244,237,214,207,207,203,199,190,177,141,249,4,30,13,2,199,220947,120226.105263158,120837.315789474,,,249,211,38,,698,9,11,20,678,249,25,103,51,52,10,8,0
250173735002,15000US250173735002,"Block Group 2, Census Tract 3735, Middlesex County, Massachusetts","Block Group 2, Census Tract 3735, Middlesex County, Massachusetts",ma,150,0,ACSSF,5167,,,,,25,17,,,,373500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523,1523,3399.043,0.448067326952866,0.4522091,0.4480673,0.004141718,1523,452,209,580,282,1523,1328,0,0,152,0,0,43,1523,1480,1306,0,0,152,0,0,22,43,592,17,25,32,38,53,82,108,109,117,138,183,244,285,301,331,592,575,567,560,554,538,510,484,483,475,454,409,347,307,291,260,592,38,71,76,60,348,,111534.315789474,105694.105263158,203577.315789474,20606.5263157895,592,461,131,2649,1523,89,105,194,1329,592,171,188,54,116,50,5,8
250173735003,15000US250173735003,"Block Group 3, Census Tract 3735, Middlesex County, Massachusetts","Block Group 3, Census Tract 3735, Middlesex County, Massachusetts",ma,150,0,ACSSF,5168,,,,,25,17,,,,373500,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020,1020,6601.928,0.154500329731257,0.1545003,0.1545003,0,1020,208,84,439,289,1020,748,0,0,230,0,0,42,1020,902,646,0,0,230,0,0,26,118,390,0,8,11,11,15,20,22,31,52,89,150,193,218,226,236,390,390,382,379,379,375,370,368,358,338,300,240,197,172,164,153,390,10,39,87,57,197,98092,84945,86374.1052631579,94529.8421052632,74587.5789473684,390,279,111,2128,1020,44,15,59,961,390,79,181,32,57,14,27,0
250173735004,15000US250173735004,"Block Group 4, Census Tract 3735, Middlesex County, Massachusetts","Block Group 4, Census Tract 3735, Middlesex County, Massachusetts",ma,150,0,ACSSF,5169,,,,,25,17,,,,373500,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2891,2891,5352.202,0.54015153738164,0.5401515,0.5401515,0,2891,669,1053,825,344,2891,2174,121,0,337,0,204,55,2891,2600,2098,114,0,323,0,10,55,291,654,0,0,0,4,30,64,69,70,77,88,93,122,175,214,283,654,654,654,654,650,623,590,585,584,577,566,561,532,478,440,370,654,7,62,22,31,532,236941,73882.4210526316,93851.2105263158,25552.5789473684,14162.8421052632,654,585,69,3125,2021,71,202,273,1748,654,72,221,167,124,53,7,10
250173736001,15000US250173736001,"Block Group 1, Census Tract 3736, Middlesex County, Massachusetts","Block Group 1, Census Tract 3736, Middlesex County, Massachusetts",ma,150,0,ACSSF,5170,,,,,25,17,,,,373600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,2977,5556.997,0.535721014923621,0.5712949,0.535721,0.03557391,2977,336,2167,319,155,2977,2252,218,0,366,0,54,87,2977,2724,2052,212,0,366,0,13,81,253,270,6,7,7,7,7,11,18,18,18,24,43,66,90,117,164,270,264,263,263,263,263,259,252,252,252,246,226,204,180,153,105,270,6,10,28,23,204,174632,25931.6842105263,27798.4736842105,8499.47368421053,31126.4210526316,270,198,72,3039,860,37,117,154,706,270,40,97,19,67,33,4,10
250173736002,15000US250173736002,"Block Group 2, Census Tract 3736, Middlesex County, Massachusetts","Block Group 2, Census Tract 3736, Middlesex County, Massachusetts",ma,150,0,ACSSF,5171,,,,,25,17,,,,373600,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2081,2081,6629.657,0.313892574019648,0.3138926,0.3138926,0,2081,61,1638,231,151,2081,1538,82,0,273,0,72,116,2081,1898,1463,68,0,273,0,0,94,183,186,0,0,0,0,0,0,0,0,0,0,9,28,45,56,63,186,186,186,186,186,186,186,186,186,186,186,176,157,141,130,122,186,0,0,13,16,158,233487,39798.3157894737,51003.4736842105,22535.2105263158,6170.68421052632,186,146,40,,579,101,42,143,436,186,60,64,8,18,14,22,0
250173736003,15000US250173736003,"Block Group 3, Census Tract 3736, Middlesex County, Massachusetts","Block Group 3, Census Tract 3736, Middlesex County, Massachusetts",ma,150,0,ACSSF,5172,,,,,25,17,,,,373600,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1329,1329,4257.841,0.312130017590815,0.31213,0.31213,0,1329,323,149,588,269,1329,1196,12,0,105,0,9,7,1329,1283,1171,0,0,105,0,0,7,46,538,14,37,69,88,96,100,102,111,114,116,127,159,182,199,247,538,523,500,469,450,442,438,436,427,424,422,410,378,356,339,291,538,84,26,20,30,379,223816,127122.947368421,134484,60965.2105263158,110086.421052632,538,375,163,1329,1329,124,46,170,1159,538,131,181,119,85,14,5,3
250214001001,15000US250214001001,"Block Group 1, Census Tract 4001, Norfolk County, Massachusetts","Block Group 1, Census Tract 4001, Norfolk County, Massachusetts",ma,150,0,ACSSF,5333,,,,,25,21,,,,400100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673,673,10811.3,0.0622497092650622,0.06224971,0.06224971,0,673,31,537,105,0,673,486,0,0,126,0,0,61,673,568,381,0,0,126,0,0,61,105,238,50,62,65,65,65,65,65,65,65,65,78,90,119,158,200,238,187,176,173,173,173,173,173,173,173,173,160,148,119,80,37,238,58,7,18,7,148,117509,44943.3157894737,58972.4210526316,29107.1052631579,,238,43,195,2028,651,241,0,241,410,238,9,130,50,49,0,0,0
250214001002,15000US250214001002,"Block Group 2, Census Tract 4001, Norfolk County, Massachusetts","Block Group 2, Census Tract 4001, Norfolk County, Massachusetts",ma,150,0,ACSSF,5334,,,,,25,21,,,,400100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004,1004,20841.63,0.0481728100670737,0.05190063,0.04817281,0.003727817,1004,76,469,211,248,1004,791,51,0,90,3,25,44,1004,933,745,51,0,90,3,0,44,71,491,49,54,54,63,78,87,90,106,154,172,221,285,318,347,411,491,442,437,437,428,413,404,401,385,337,319,269,205,173,144,80,491,64,73,81,67,206,91244,59641.1052631579,67289.5263157895,56590.5789473684,37133.5263157895,491,147,344,1891,861,124,38,162,699,491,251,214,0,26,0,0,0
250214001003,15000US250214001003,"Block Group 3, Census Tract 4001, Norfolk County, Massachusetts","Block Group 3, Census Tract 4001, Norfolk County, Massachusetts",ma,150,0,ACSSF,5335,,,,,25,21,,,,400100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106,2106,24403.68,0.0862984693365375,0.08629847,0.08629847,0,2106,138,901,588,479,2106,1565,16,0,378,0,0,147,2106,1971,1452,16,0,378,0,0,125,135,1059,50,122,149,149,173,213,226,229,249,270,338,427,502,609,785,1059,1008,936,910,910,885,846,833,830,810,788,720,632,556,448,273,1059,134,108,115,70,632,133872,92503.8947368421,99429.4736842105,61702.4210526316,102894.473684211,1059,539,520,2380,2087,264,94,358,1729,1059,373,445,161,74,6,0,0
250214001004,15000US250214001004,"Block Group 4, Census Tract 4001, Norfolk County, Massachusetts","Block Group 4, Census Tract 4001, Norfolk County, Massachusetts",ma,150,0,ACSSF,5336,,,,,25,21,,,,400100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1521,1521,11084.27,0.13722148519607,0.1381103,0.1372215,0.0008888072,1521,281,626,460,154,1521,1145,23,0,55,4,175,119,1521,1100,989,23,0,55,4,0,29,421,657,16,18,34,45,62,116,178,181,196,205,221,236,261,336,446,657,641,639,622,612,595,540,479,476,461,452,436,421,395,319,211,657,41,125,51,19,421,146132,78029.3684210526,86063.5263157895,29751.4736842105,52212.6315789474,657,248,409,2321,1488,159,244,403,1085,657,153,220,209,57,18,0,0
250214002001,15000US250214002001,"Block Group 1, Census Tract 4002, Norfolk County, Massachusetts","Block Group 1, Census Tract 4002, Norfolk County, Massachusetts",ma,150,0,ACSSF,5337,,,,,25,21,,,,400200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1656,1656,34482.37,0.0480245468318772,0.04802455,0.04802455,0,1656,240,1021,359,36,1656,946,0,11,650,0,0,49,1656,1579,869,0,11,650,0,0,49,77,611,190,256,284,290,296,323,365,386,414,418,433,516,573,588,596,611,419,354,327,321,315,287,246,225,197,193,177,94,37,22,15,611,261,128,45,82,95,,19691.3684210526,18918.7894736842,20982.3157894737,29769.1578947368,611,80,531,1651,1656,874,197,1071,585,611,151,179,161,32,36,52,0
250214002002,15000US250214002002,"Block Group 2, Census Tract 4002, Norfolk County, Massachusetts","Block Group 2, Census Tract 4002, Norfolk County, Massachusetts",ma,150,0,ACSSF,5338,,,,,25,21,,,,400200,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3183,3183,37487.07,0.0849092737109207,0.08490928,0.08490928,0,3183,379,1224,1076,504,3183,2008,143,0,867,0,67,98,3183,3024,1880,143,0,867,0,36,98,159,1583,180,238,253,286,325,354,405,445,461,488,656,860,998,1105,1208,1583,1401,1345,1330,1296,1258,1228,1177,1137,1122,1094,924,722,583,477,373,1583,285,160,259,156,723,79870,63862.1052631579,76890.9473684211,53567.6842105263,52060.1052631579,1583,769,814,2359,3183,625,163,788,2395,1583,630,657,31,185,64,0,16
250214002003,15000US250214002003,"Block Group 3, Census Tract 4002, Norfolk County, Massachusetts","Block Group 3, Census Tract 4002, Norfolk County, Massachusetts",ma,150,0,ACSSF,5339,,,,,25,21,,,,400200,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404,1404,19271.21,0.0728547777055338,0.07285478,0.07285478,0,1404,303,449,531,121,1404,995,81,0,216,0,0,112,1404,1256,927,54,0,216,0,0,59,148,583,35,39,61,75,82,91,91,97,131,144,172,218,278,335,393,583,548,544,522,508,501,492,492,486,452,439,410,364,304,247,190,583,68,52,48,50,365,134445,93043.2631578947,112552.263157895,21974.8421052632,,583,364,219,2613,1391,232,38,270,1121,583,193,178,112,39,35,26,0
250214003001,15000US250214003001,"Block Group 1, Census Tract 4003, Norfolk County, Massachusetts","Block Group 1, Census Tract 4003, Norfolk County, Massachusetts",ma,150,0,ACSSF,5340,,,,,25,21,,,,400300,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220,1220,33080.52,0.0368797075507686,0.03687971,0.03687971,0,1220,360,363,411,86,1220,1045,4,0,105,0,0,66,1220,1162,991,0,0,105,0,0,66,58,391,13,14,18,21,21,24,33,42,55,67,92,121,161,203,252,391,378,377,373,370,370,367,358,349,336,324,299,270,229,188,139,391,19,29,39,34,270,143546,53338.8947368421,57398.5263157895,43894.4210526316,33992.3684210526,391,223,168,2506,1220,127,34,161,1059,391,61,83,59,171,9,0,8
250214003002,15000US250214003002,"Block Group 2, Census Tract 4003, Norfolk County, Massachusetts","Block Group 2, Census Tract 4003, Norfolk County, Massachusetts",ma,150,0,ACSSF,5341,,,,,25,21,,,,400300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535,1535,21588.04,0.0711041904441256,0.07110419,0.07110419,0,1535,198,648,406,283,1535,999,42,0,353,10,68,63,1535,1334,874,42,0,353,10,0,55,201,655,11,23,32,43,55,79,118,141,160,174,198,273,358,420,485,655,644,632,623,612,599,575,537,514,495,481,457,381,296,234,169,655,45,93,53,82,382,121943,67593.4736842105,85635.7894736842,47569.4210526316,30185.8421052632,655,316,339,2232,1486,191,211,402,1084,655,189,254,82,89,41,0,0
250214003003,15000US250214003003,"Block Group 3, Census Tract 4003, Norfolk County, Massachusetts","Block Group 3, Census Tract 4003, Norfolk County, Massachusetts",ma,150,0,ACSSF,5342,,,,,25,21,,,,400300,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642,1642,17272.2,0.0950660775262279,0.09506608,0.09506608,0,1642,267,749,428,198,1642,1366,8,0,226,0,24,18,1642,1602,1326,8,0,226,0,24,18,40,554,12,13,13,13,13,13,13,13,13,36,90,132,173,225,332,554,542,541,541,541,541,541,541,541,541,517,463,421,380,328,221,554,12,1,70,50,422,184096,73945.4210526316,80472,41941.4210526316,,554,294,260,2789,1642,104,126,230,1412,554,110,132,121,127,56,8,0
250214004001,15000US250214004001,"Block Group 1, Census Tract 4004, Norfolk County, Massachusetts","Block Group 1, Census Tract 4004, Norfolk County, Massachusetts",ma,150,0,ACSSF,5343,,,,,25,21,,,,400400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2079,2079,23197.02,0.089623581267558,0.08962358,0.08962358,0,2079,312,640,648,479,2079,1671,25,0,277,0,3,103,2079,1867,1544,25,0,277,0,0,21,212,1053,132,176,228,253,266,303,340,340,341,387,447,536,601,644,767,1053,919,876,825,800,786,749,713,713,712,665,606,516,451,408,284,1053,228,109,96,103,517,89965,82673.6842105263,87557.8421052632,71904,70459.4210526316,1053,511,542,2186,2002,278,165,443,1559,1053,506,318,131,69,22,7,0
