Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A00003_001,SE_A00003_002,SE_A00003_003,SE_B01001_001,SE_B01001_002,SE_B01001_003,SE_B01001_004,SE_B01001_005,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_B04001_001,SE_B04001_002,SE_B04001_003,SE_B04001_004,SE_B04001_005,SE_B04001_006,SE_B04001_007,SE_B04001_008,SE_B04001_009,SE_B04001_010,SE_A14001A_001,SE_A14001A_002,SE_A14001A_003,SE_A14001A_004,SE_A14001A_005,SE_A14001A_006,SE_A14001A_007,SE_A14001A_008,SE_A14001A_009,SE_A14001A_010,SE_A14001A_011,SE_A14001A_012,SE_A14001A_013,SE_A14001A_014,SE_A14001A_015,SE_A14001A_016,SE_A14001B_001,SE_A14001B_002,SE_A14001B_003,SE_A14001B_004,SE_A14001B_005,SE_A14001B_006,SE_A14001B_007,SE_A14001B_008,SE_A14001B_009,SE_A14001B_010,SE_A14001B_011,SE_A14001B_012,SE_A14001B_013,SE_A14001B_014,SE_A14001B_015,SE_A14001B_016,SE_B14001_001,SE_B14001_002,SE_B14001_003,SE_B14001_004,SE_B14001_005,SE_B14001_006,SE_A14006_001,SE_A14024_001,SE_A14024I_001,SE_A14024D_001,SE_A14024H_001,SE_A10060_001,SE_A10060_002,SE_A10060_003,SE_A18009_001,SE_B13004_001,SE_B13004_002,SE_B13004_003,SE_B13004_004,SE_B13004_005,SE_A10066_001,SE_A10066_002,SE_A10066_003,SE_A10066_004,SE_A10066_005,SE_A10066_006,SE_A10066_007,SE_A10066_008
250214003002,15000US250214003002,Block Group 2,"Block Group 2, Census Tract 4003, Norfolk County, Massachusetts",ma,150,0,ACSSF,5339,,,,,25,21,,,,400300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545,1545,21728.68,0.0711041904441256,0.07110419,0.07110419,0,1545,244,602,428,271,1545,1003,47,0,292,8,148,47,1545,1209,825,47,0,292,8,0,37,336,697,24,34,42,50,59,94,128,159,183,205,226,323,410,476,536,697,672,663,655,647,638,602,569,538,514,492,471,372,286,220,161,697,49,123,52,100,374,105645,67895.7051792829,90042.5896414343,43382.374501992,34967.8725099602,697,293,404,2196,1498,220,175,395,1103,697,211,308,61,53,64,0,0
250214003003,15000US250214003003,Block Group 3,"Block Group 3, Census Tract 4003, Norfolk County, Massachusetts",ma,150,0,ACSSF,5340,,,,,25,21,,,,400300,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535,1535,16146.66,0.0950660775262279,0.09506608,0.09506608,0,1535,243,609,446,237,1535,1107,9,0,368,0,22,29,1535,1528,1100,9,0,368,0,22,29,7,500,10,11,11,11,16,19,24,28,32,55,72,130,202,253,315,500,490,489,489,489,484,481,476,472,468,444,428,370,297,246,184,500,10,24,35,61,370,150751,67919.0199203187,72673.1075697211,58409.7848605578,,500,312,188,2565,1535,77,81,158,1377,500,101,125,73,98,87,16,0
250214004001,15000US250214004001,Block Group 1,"Block Group 1, Census Tract 4004, Norfolk County, Massachusetts",ma,150,0,ACSSF,5341,,,,,25,21,,,,400400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2366,2366,26399.3,0.089623581267558,0.08962358,0.08962358,0,2366,346,673,717,630,2366,2047,14,0,205,0,4,96,2366,2226,1911,14,0,205,0,0,96,140,1181,73,102,147,195,219,245,259,259,265,315,413,560,672,738,893,1181,1107,1079,1033,986,962,936,922,922,915,865,767,619,508,443,286,1181,196,70,150,145,621,103005,92281.8645418327,91289.9282868526,121894.764940239,111015.258964143,1181,487,694,2036,2290,130,169,299,1991,1181,514,462,44,117,38,6,0
250214004002,15000US250214004002,Block Group 2,"Block Group 2, Census Tract 4004, Norfolk County, Massachusetts",ma,150,0,ACSSF,5342,,,,,25,21,,,,400400,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2354,2354,18595.95,0.126586686888125,0.1265867,0.1265867,0,2354,437,666,934,317,2354,1957,11,0,239,0,0,147,2354,2319,1922,11,0,239,0,0,147,35,1127,98,217,240,240,245,270,303,356,395,407,486,551,568,625,810,1127,1028,909,887,887,882,857,824,770,732,720,640,575,559,501,315,1127,226,151,119,56,576,125019,88744.3824701195,81699.0916334661,195027.80876494,,1127,354,773,2275,2354,256,90,346,2008,1127,491,317,101,172,46,0,0
250214004003,15000US250214004003,Block Group 3,"Block Group 3, Census Tract 4004, Norfolk County, Massachusetts",ma,150,0,ACSSF,5343,,,,,25,21,,,,400400,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066,1066,13178.02,0.0808922666823167,0.08089226,0.08089226,0,1066,201,390,313,162,1066,1013,0,0,39,0,0,14,1066,1003,950,0,0,39,0,0,14,63,335,0,0,0,0,0,0,13,24,24,24,24,52,116,162,229,335,335,335,335,335,335,335,322,311,311,311,311,282,218,173,106,335,0,21,3,28,283,139512,63093.9282868526,64979.2430278884,78933.1155378486,24648.9800796813,335,152,183,3115,1058,60,23,83,975,335,33,103,94,40,39,26,0
250214006001,15000US250214006001,Block Group 1,"Block Group 1, Census Tract 4006, Norfolk County, Massachusetts",ma,150,0,ACSSF,5347,,,,,25,21,,,,400600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241,1241,18376.48,0.067531973121111,0.06753197,0.06753197,0,1241,139,476,501,125,1241,994,0,0,197,0,0,50,1241,1195,948,0,0,197,0,0,50,46,644,36,49,66,85,91,91,113,131,139,152,237,329,372,382,453,644,608,595,577,559,553,553,531,513,505,492,405,314,272,262,190,644,86,56,109,78,315,99942,81590.9960159363,77521.5139442231,70993.3864541833,,644,271,373,2475,1241,38,121,159,1082,644,331,162,82,52,12,0,5
250214006002,15000US250214006002,Block Group 2,"Block Group 2, Census Tract 4006, Norfolk County, Massachusetts",ma,150,0,ACSSF,5348,,,,,25,21,,,,400600,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3285,3285,15788.62,0.208061195650327,0.2080612,0.2080612,0,3285,688,944,1366,287,3285,2416,178,0,470,0,0,221,3285,2896,2064,178,0,470,0,0,184,389,1327,9,23,34,45,57,82,116,156,191,214,281,327,410,563,879,1327,1317,1304,1293,1282,1270,1244,1211,1170,1136,1113,1045,1000,916,762,445,1327,45,141,103,38,1000,170997,75926.5737051793,78882.2470119522,61009.3784860558,106510.215139442,1327,832,495,2707,3285,89,83,172,3113,1327,344,503,113,241,75,11,40
250214006003,15000US250214006003,Block Group 3,"Block Group 3, Census Tract 4006, Norfolk County, Massachusetts",ma,150,0,ACSSF,5349,,,,,25,21,,,,400600,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839,839,4250.849,0.197372343037883,0.1981654,0.1973723,0.0007930539,839,200,134,301,204,839,614,12,0,163,0,0,50,839,814,596,5,0,163,0,0,50,25,267,0,0,0,14,20,20,20,20,20,27,39,42,53,69,97,267,267,267,267,253,247,247,247,247,247,240,228,225,213,198,170,267,19,1,18,4,225,264941,172789.784860558,188232.621513944,184946.302788845,,267,267,0,,779,92,0,92,687,267,19,107,51,69,9,12,0
250214011001,15000US250214011001,Block Group 1,"Block Group 1, Census Tract 4011, Norfolk County, Massachusetts",ma,150,0,ACSSF,5362,,,,,25,21,,,,401100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481,1481,1570.654,0.942919426653714,0.9811566,0.9429194,0.03823724,1481,309,300,455,417,1481,1012,51,0,296,0,30,92,1481,1408,980,37,0,296,0,21,74,73,590,44,47,74,82,100,130,148,164,181,200,229,269,305,328,366,590,545,543,516,508,489,460,442,425,409,390,360,321,285,262,224,590,77,97,56,39,321,127966,112804.135458167,122678.988047809,139566.278884462,19376.6693227092,590,377,213,1645,1326,128,54,182,1144,590,221,187,77,83,22,0,0
250214011002,15000US250214011002,Block Group 2,"Block Group 2, Census Tract 4011, Norfolk County, Massachusetts",ma,150,0,ACSSF,5363,,,,,25,21,,,,401100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,1024,2679.668,0.382136905653617,0.3825539,0.3821369,0.0004169903,1024,305,155,414,150,1024,750,35,0,210,0,5,24,1024,1019,750,30,0,210,0,5,24,5,320,0,0,0,0,0,0,6,11,11,18,29,40,68,85,137,320,320,320,320,320,320,320,314,309,309,302,291,280,252,235,183,320,0,10,19,11,280,222285,116788.836653386,145950.278884462,45871.7529880478,,320,285,35,1631,992,44,87,131,861,320,69,77,44,87,20,23,0
250214011003,15000US250214011003,Block Group 3,"Block Group 3, Census Tract 4011, Norfolk County, Massachusetts",ma,150,0,ACSSF,5364,,,,,25,21,,,,401100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462,1462,5528.014,0.264471109518654,0.2679402,0.2644711,0.003469128,1462,461,99,661,241,1462,1148,53,0,121,0,0,140,1462,1336,1064,11,0,121,0,0,140,126,480,0,7,9,18,26,29,29,29,29,29,35,62,96,120,175,480,480,472,471,462,454,451,451,451,451,451,445,418,384,360,305,480,20,8,8,25,418,264941,145440.533864542,174439.832669323,117751.099601594,67478.1593625498,480,416,64,2467,1462,36,62,98,1364,480,26,220,42,133,40,19,0
250250001001,15000US250250001001,Block Group 1,"Block Group 1, Census Tract 1, Suffolk County, Massachusetts",ma,150,0,ACSSF,6165,,,,,25,25,,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2359,2359,4447.116,0.530456125665447,0.5304561,0.5304561,0,2359,470,801,788,300,2359,928,219,0,896,0,284,32,2359,2004,897,190,0,896,0,0,21,355,933,41,91,156,261,319,388,439,450,465,496,545,612,687,773,854,933,891,841,776,671,614,544,494,483,468,437,388,320,245,159,79,933,279,182,87,63,321,50972,34849.1792828685,40287.8725099602,35168.1673306773,14132.9721115538,933,241,692,1152,2359,334,841,1175,1184,933,366,163,170,189,15,30,0
250250001002,15000US250250001002,Block Group 2,"Block Group 2, Census Tract 1, Suffolk County, Massachusetts",ma,150,0,ACSSF,6166,,,,,25,25,,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1250,23056.38,0.0542149230035043,0.05421492,0.05421492,0,1250,116,770,279,85,1250,1021,28,0,170,0,21,10,1250,1159,985,28,0,146,0,0,0,91,409,0,9,19,22,27,33,42,64,97,119,145,219,279,303,362,409,409,400,389,387,382,376,367,345,312,290,264,189,129,106,47,409,21,87,42,70,190,97887,40584.6055776892,42674.4541832669,30970.4541832669,39001.3227091633,409,67,342,2381,1144,210,127,337,807,409,98,124,95,14,70,0,8
250250001003,15000US250250001003,Block Group 3,"Block Group 3, Census Tract 1, Suffolk County, Massachusetts",ma,150,0,ACSSF,6167,,,,,25,25,,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865,865,20458.23,0.0422812769788895,0.04228128,0.04228128,0,865,99,443,234,89,865,679,24,0,123,0,17,22,865,814,679,12,0,123,0,0,0,51,251,0,0,0,0,0,0,0,0,0,11,32,71,107,141,186,251,251,251,251,251,251,251,251,251,251,240,218,179,143,110,64,251,0,0,32,39,180,138815,51150.422310757,54495.0278884462,33087.8565737052,54307.4501992032,251,84,167,2126,865,59,96,155,710,251,47,38,67,51,41,7,0
250250001004,15000US250250001004,Block Group 4,"Block Group 4, Census Tract 1, Suffolk County, Massachusetts",ma,150,0,ACSSF,6168,,,,,25,25,,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410,1410,21338.2,0.0660786845344457,0.06607869,0.06607869,0,1410,168,860,309,73,1410,907,180,0,58,0,205,60,1410,1187,805,180,0,58,0,84,60,223,455,5,16,18,26,35,38,43,48,59,93,119,209,301,358,426,455,450,439,437,429,420,417,411,407,396,361,336,245,153,97,28,455,27,40,48,93,246,104411,43417.3466135458,40942.8047808765,153239.314741036,43034.7729083665,455,111,344,2559,1410,189,115,304,1106,455,75,142,141,57,19,11,10
250250002011,15000US250250002011,Block Group 1,"Block Group 1, Census Tract 2.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6169,,,,,25,25,,,,201,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244,1244,13361.03,0.0931066089881498,0.09310661,0.09310661,0,1244,141,661,351,91,1244,903,19,0,190,0,105,27,1244,1167,844,19,0,190,0,87,27,77,473,40,43,54,78,99,111,119,123,126,136,159,239,271,316,438,473,432,430,419,395,374,362,354,350,346,337,314,233,202,156,34,473,81,45,35,78,234,94054,40288.9322709163,47162.5418326693,16941.3386454183,42124.438247012,473,116,357,2297,1244,266,198,464,780,473,91,185,101,90,0,6,0
250250002012,15000US250250002012,Block Group 2,"Block Group 2, Census Tract 2.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6170,,,,,25,25,,,,201,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736,736,19544.88,0.037656931229025,0.03765693,0.03765693,0,736,66,458,172,40,736,544,0,0,72,0,0,120,736,704,512,0,0,72,0,0,120,32,236,0,0,0,26,42,45,49,54,57,57,64,89,117,147,187,236,236,236,236,210,194,191,187,181,179,179,172,147,119,89,48,236,34,21,11,23,147,127701,46666.5737051793,48708.7330677291,84367.5697211155,27719.1075697211,236,60,176,2659,736,111,81,192,544,236,9,106,57,26,18,0,20
250250002013,15000US250250002013,Block Group 3,"Block Group 3, Census Tract 2.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6171,,,,,25,25,,,,201,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197,1197,17685,0.0676844834802323,0.06768449,0.06768449,0,1197,37,725,317,118,1197,1112,33,0,40,0,12,0,1197,1141,1068,33,0,40,0,0,0,56,496,0,0,6,15,40,57,66,80,92,113,180,243,315,370,411,496,496,496,490,481,455,439,430,416,404,383,316,252,181,126,85,496,17,69,99,58,253,97650,53934.4143426295,56412.1354581673,44852.2629482072,36219.4501992032,496,205,291,2657,1197,97,124,221,976,496,184,161,92,35,24,0,0
250250002014,15000US250250002014,Block Group 4,"Block Group 4, Census Tract 2.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6172,,,,,25,25,,,,201,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948,948,28750.69,0.0329731257442119,0.03297313,0.03297313,0,948,169,452,282,45,948,613,135,0,53,0,84,63,948,797,540,135,0,53,0,19,50,151,362,17,18,18,18,18,34,66,87,94,101,125,204,238,267,317,362,345,344,344,344,344,328,296,275,268,261,236,157,124,94,45,362,17,71,40,76,158,91139,46172.7250996016,60537.7848605578,62162.3984063745,21966.7250996016,362,57,305,2160,948,43,161,204,744,362,115,97,81,40,29,0,0
250250002021,15000US250250002021,Block Group 1,"Block Group 1, Census Tract 2.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6173,,,,,25,25,,,,202,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782,1782,16326.69,0.109146451643791,0.1091465,0.1091465,0,1782,288,987,386,121,1782,1483,68,0,67,0,11,153,1782,1549,1413,54,0,67,0,0,15,233,575,10,11,11,11,11,11,28,48,58,80,154,245,324,386,467,575,565,564,564,564,564,564,547,527,517,494,420,329,250,188,107,575,10,47,103,84,330,113608,48754.3027888446,52234.5577689243,57143.3705179283,29750.6693227092,575,171,404,2287,1782,109,269,378,1404,575,124,192,99,99,34,13,14
250250002022,15000US250250002022,Block Group 2,"Block Group 2, Census Tract 2.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6174,,,,,25,25,,,,202,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,888,17518.31,0.0506898101458385,0.05068981,0.05068981,0,888,80,399,316,93,888,649,30,0,202,0,0,7,888,853,614,30,0,202,0,0,7,35,345,0,0,3,38,59,67,69,69,69,102,126,174,198,239,269,345,345,345,342,306,286,278,276,276,276,242,219,171,146,106,76,345,49,18,52,55,171,99814,55018.5498007968,63958.6932270916,20135.4581673307,,345,137,208,2215,888,165,62,227,661,345,64,157,77,25,22,0,0
250250002023,15000US250250002023,Block Group 3,"Block Group 3, Census Tract 2.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6175,,,,,25,25,,,,202,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917,917,19303.13,0.0475052394065146,0.04750524,0.04750524,0,917,323,193,344,57,917,741,0,0,143,0,33,0,917,695,552,0,0,143,0,0,0,222,325,31,33,33,42,52,61,70,78,83,83,114,139,189,215,250,325,294,292,292,283,273,264,255,246,242,242,210,186,135,110,75,325,42,36,41,20,186,107643,41959.1155378486,45616.3505976096,52640.4462151394,25986.3984063745,325,153,172,1935,917,148,21,169,748,325,45,108,85,56,31,0,0
250250002024,15000US250250002024,Block Group 4,"Block Group 4, Census Tract 2.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6176,,,,,25,25,,,,202,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874,874,35027.46,0.0249518530587787,0.02495185,0.02495185,0,874,374,245,175,80,874,279,163,0,46,0,358,28,874,157,104,7,0,46,0,0,0,717,271,63,91,124,161,190,208,214,214,219,234,253,264,265,265,265,271,207,180,146,110,80,62,57,57,52,37,18,7,6,6,6,271,162,58,34,10,7,21544,10465.1394422311,20839.1394422311,12108.828685259,8236.46215139442,271,0,271,,874,417,295,712,162,271,48,46,69,70,32,6,0
250250003011,15000US250250003011,Block Group 1,"Block Group 1, Census Tract 3.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6177,,,,,25,25,,,,301,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768,768,8962.058,0.0856946055348519,0.0856946,0.0856946,0,768,96,411,235,26,768,497,132,0,35,0,104,0,768,536,369,121,0,35,0,11,0,232,249,0,0,0,0,0,0,6,17,25,35,39,57,70,112,194,249,249,249,249,249,249,249,242,232,224,214,210,192,179,136,55,249,0,24,13,20,192,152930,52309.8007968127,67424.1115537849,,37923.5458167331,249,87,162,2426,768,28,113,141,627,249,54,21,104,70,0,0,0
250250003012,15000US250250003012,Block Group 2,"Block Group 2, Census Tract 3.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6178,,,,,25,25,,,,301,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801,801,14485.27,0.0552975535021784,0.05529755,0.05529755,0,801,47,463,162,129,801,722,38,0,26,0,4,11,801,783,719,38,0,26,0,0,0,18,316,4,34,40,40,40,40,40,40,40,57,66,112,139,185,267,316,312,282,276,276,276,276,276,276,276,259,250,203,176,131,48,316,38,2,22,51,204,136196,53824.1992031873,53561.3784860558,40767.9442231076,111970.103585657,316,106,210,2621,681,91,41,132,549,316,66,147,85,18,0,0,0
250250003013,15000US250250003013,Block Group 3,"Block Group 3, Census Tract 3.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6179,,,,,25,25,,,,301,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784,784,25269.43,0.0310256263735585,0.03102563,0.03102563,0,784,123,424,172,65,784,552,111,0,82,0,0,39,784,747,515,111,0,82,0,0,39,37,277,0,13,16,16,16,16,16,19,23,23,23,38,110,185,229,277,277,264,261,261,261,261,261,257,254,254,254,239,166,91,48,277,15,7,1,15,239,132502,63455.3067729084,73122.4462151394,,67609.5697211155,277,103,174,2508,784,32,9,41,743,277,9,160,23,85,0,0,0
250250003014,15000US250250003014,Block Group 4,"Block Group 4, Census Tract 3.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6180,,,,,25,25,,,,301,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721,721,14728.96,0.0489511920518551,0.04895119,0.04895119,0,721,84,410,142,85,721,441,10,0,123,0,130,17,721,591,441,10,0,123,0,0,17,130,326,5,5,5,23,58,72,72,77,83,88,119,149,185,231,303,326,321,321,321,302,268,254,254,249,243,238,206,177,141,95,23,326,29,48,46,26,177,110215,49922.1593625498,51105.9123505976,57081.9043824701,39711.3625498008,326,101,225,2389,721,29,110,139,582,326,127,77,83,19,20,0,0
250250003021,15000US250250003021,Block Group 1,"Block Group 1, Census Tract 3.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6181,,,,,25,25,,,,302,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1568,1568,15086.38,0.103934844485766,0.1039348,0.1039348,0,1568,127,756,604,81,1568,1162,83,0,137,47,100,39,1568,1426,1103,83,0,137,47,27,29,142,587,38,49,51,51,51,76,110,133,140,153,159,208,361,454,539,587,549,538,536,536,536,511,476,454,447,434,428,379,224,132,47,587,48,81,26,52,379,113033,46028.5976095618,48215.9442231076,79065.5856573705,29063.9442231076,587,234,353,2286,1568,101,215,316,1252,587,91,236,177,83,0,0,0
250250003022,15000US250250003022,Block Group 2,"Block Group 2, Census Tract 3.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6182,,,,,25,25,,,,302,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1879,1879,15174.99,0.123822195315191,0.1416219,0.1238222,0.0177997,1879,374,562,584,359,1879,1198,212,0,416,0,52,1,1879,1647,1136,67,0,416,0,27,1,232,709,9,17,21,30,33,47,68,78,90,135,212,346,430,501,581,709,700,691,688,679,676,662,641,631,619,573,496,361,278,207,127,709,31,65,118,132,363,101088,64973.9442231076,82423.96812749,46737.577689243,13954.9322709163,709,482,227,2476,1879,54,243,297,1582,709,184,215,171,79,55,5,0
250250004011,15000US250250004011,Block Group 1,"Block Group 1, Census Tract 4.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6183,,,,,25,25,,,,401,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379,1379,65968.37,0.0209039578561754,0.02090396,0.02090396,0,1379,23,1111,245,0,1379,1159,40,0,61,0,25,94,1379,1289,1118,40,0,61,0,0,70,90,648,0,0,0,0,0,0,9,16,22,53,223,325,456,553,622,648,648,648,648,648,648,648,639,632,625,595,423,323,190,95,26,648,0,27,217,81,323,101812,53343.0677290837,54680.4860557769,46974.9641434263,52826.9641434263,648,26,622,1983,1379,142,100,242,1137,648,129,438,47,34,0,0,0
250250004012,15000US250250004012,Block Group 2,"Block Group 2, Census Tract 4.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6184,,,,,25,25,,,,401,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266,1266,30512.7,0.0414909258266834,0.04149093,0.04149093,0,1266,187,893,93,93,1266,1042,99,0,103,0,0,22,1266,1127,927,99,0,79,0,0,22,139,465,8,16,18,34,53,79,101,116,124,124,146,238,306,346,396,465,456,448,447,431,412,386,364,349,341,341,319,226,158,118,69,465,38,76,36,88,227,92342,42516.5498007968,47058.6852589641,34363.8087649402,18395.3306772908,465,58,407,1930,1246,93,165,258,988,465,126,171,74,57,27,10,0
250250004013,15000US250250004013,Block Group 3,"Block Group 3, Census Tract 4.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6185,,,,,25,25,,,,401,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937,937,20769.02,0.0451152669433217,0.04511527,0.04511527,0,937,122,374,381,60,937,778,0,0,142,0,0,17,937,815,656,0,0,142,0,0,17,122,327,0,0,6,8,8,18,31,37,49,64,64,76,135,207,284,327,327,327,321,319,319,309,295,290,278,263,263,251,191,119,42,327,8,50,7,12,251,135514,53016.6613545817,64457.8406374502,32672.4302788845,22369.4342629482,327,131,196,2318,937,68,44,112,825,327,68,112,97,6,44,0,0
250250004014,15000US250250004014,Block Group 4,"Block Group 4, Census Tract 4.01, Suffolk County, Massachusetts",ma,150,0,ACSSF,6186,,,,,25,25,,,,401,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2114,2114,35881.3,0.0589164891883669,0.05891649,0.05891649,0,2114,64,687,312,1051,2114,1307,60,0,656,0,72,19,2114,1928,1193,60,0,656,0,0,19,186,1228,454,634,665,700,714,724,730,741,759,823,908,953,987,1078,1171,1228,769,592,563,528,514,504,498,487,468,404,319,275,240,149,56,1228,671,90,142,49,275,12504,35050.5338645418,43795.6812749004,15344.2788844622,36669.8486055777,1228,57,1171,282,2114,844,93,937,1177,1228,725,389,50,36,20,8,0
250250004021,15000US250250004021,Block Group 1,"Block Group 1, Census Tract 4.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6187,,,,,25,25,,,,402,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347,1347,21522.12,0.0625867764638292,0.06258678,0.06258678,0,1347,217,710,329,91,1347,1085,31,0,135,0,20,76,1347,1265,1051,22,0,125,0,0,67,82,574,59,74,118,139,154,168,187,203,211,251,313,398,469,509,547,574,514,500,456,435,420,405,386,371,363,323,260,175,104,65,26,574,134,74,104,86,176,75708,34376.5258964143,36307.4103585657,29353.2589641434,25235.0278884462,574,179,395,1888,1347,260,260,520,827,574,218,211,73,42,5,10,15
250250004022,15000US250250004022,Block Group 2,"Block Group 2, Census Tract 4.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6188,,,,,25,25,,,,402,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072,1072,7248.637,0.14788987439324,0.1478899,0.1478899,0,1072,59,644,275,94,1072,792,14,0,209,0,10,47,1072,1002,732,14,0,209,0,0,47,70,351,4,11,15,16,28,39,42,42,42,52,77,139,194,233,297,351,347,340,336,335,323,312,309,309,309,299,274,211,156,118,54,351,15,24,39,61,212,118102,44037.3067729084,53468.1195219123,20719.3864541833,41079.5139442231,351,126,225,2205,966,171,142,313,653,351,65,175,39,38,30,4,0
250250004023,15000US250250004023,Block Group 3,"Block Group 3, Census Tract 4.02, Suffolk County, Massachusetts",ma,150,0,ACSSF,6189,,,,,25,25,,,,402,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1281,1281,12681.03,0.101017070349361,0.1010171,0.1010171,0,1281,164,474,478,165,1281,958,19,0,129,0,123,52,1281,1061,868,12,0,129,0,0,52,220,431,6,14,16,16,16,21,25,25,27,47,71,125,153,214,313,431,425,417,415,415,415,410,406,406,404,384,360,306,278,216,117,431,15,13,41,56,306,153476,54622.1992031873,60161.5697211155,60443.4661354582,38273.2669322709,431,192,239,2224,1281,163,74,237,1044,431,96,176,50,32,45,0,32
